sentences,aspects,polarities
"zvokudya zvakanga zvikuru-sushi zvakanga zvakanaka, asi zvokudya zvakabikwa hazvina kutishamisa.",zvokudya zvakabikwa,negative
"zvokudya zvakanga zvikuru-sushi zvakanga zvakaipa, asi zvokudya zvakabikwa zvakatishamisa.",sushi,negative
"zvokudya zvakanga zvisiri zvikuru-sushi zvakanga zvakanaka, asi zvokudya zvakabikwa zvakatishamisa.",zvokudya,negative
maneja akabva atiudza kuti taigona kuraira kubva kune chero menu yataida asi panguva iyoyo takanga tisina kugumbuka nemushandi uye resturant kuti takaregedza ndokuenda kune imwe nzvimbo.,yataida,positive
chikafu chacho hachina kunaka uye hachikurudzirwi zvikuru.,chikafu,negative
"apo ndiro yacho yakasvika yakanga ichipisa negreen chillis, zvirokwazvo inodyiwa nomunhu.",green chillis,positive
"apo ndiro yakasvika yakanga ichipisa negreen chillis, zvirokwazvo inonaka",ndiro,positive
"ndakanyunyuta kune waiter uye ipapo kuna maneja, asi intensity of courtesy kubva kwavari yakangokwira.",maneja,positive
"ndakanyunyuta kune waiter uye ipapo kuna maneja, asi intensity of courtesy kubva kwavari yakangokwira.",kune,positive
handina kuodzwa mwoyo zvikuru nebasa ravo nezvokudya.,basa,positive
handina kuodzwa mwoyo zvikuru nebasa ravo nezvokudya.,zvokudya,positive
"ndakaenda musi wemugovera uyu wapfuura uye ndakanga ndine zvokudya zvisina kunaka zvekuumba, shank yegwayana yakagadzirwa nembatatisi yakasvibiswa.",kudya,negative
the deco uye ambiance akanga chaizvoizvo classicist.,deco,negative
the deco uye ambiance vakanga chaizvoizvo kuzvikudza.,ambiance,negative
"ndakadya panzvimbo dzose nhatu uye ndinogara ndichida, ndinoda chikafu, basa rinogara richishamisa asi mitengo yacho haina musoro.",mitengo,negative
"ndakadya panzvimbo dzose nhatu uye ndinogara ndichida, ndinoda chikafu, kunyange zvazvo basa racho richigara richityisa, mitengo yacho inonzwisisika chaizvo.",basa,negative
"'ndakadya panzvimbo dzose nhatu uye ndinogara ndichivenga chikafu, basa rinogara richishamisa asi mitengo yacho inonzwisisika chaizvo.","chikafu,",negative
"kana iwe uchida kuravira kwakaipa, zvakaipa zvakagadzirwa zvelatin zvokudya, idya kucabana uye haugoni kuenda zvisina kunaka.",zvelatin,negative
"yakanga inofadza isina kuzara, basa racho raifadza, bindu rinovenga, zvokudya (kubva kune appetizers kusvika kune entrees) zvakanga zvichifadza.",basa,negative
"yakanga inofadza isina kuzara, basa racho rakanga risingafadzi, bindu rinofadza, zvokudya (kubva kune appetizers kusvika kune entrees) zvakanga zvinonaka.",basa,negative
"yakanga inofadza isina kuzara, basa racho raifadza, bindu rinofadza, zvokudya (kubva kune appetizers kusvika kune entrees) zvakanga zvisina kunaka.",appetizers,negative
"yakanga inofadza isina kuzara, basa racho raifadza, bindu rinofadza, zvokudya (kubva kune appetizers kusvika kune entrees) zvakanga zvisina kunaka.",entrees,negative
"yakanga inofadza isina kuzara, basa racho raifadza, bindu rinofadza, zvokudya (kubva kune appetizers kusvika kune entrees) zvakanga zvisina kunaka.",zvokudya,negative
huku haisi huru pano.,huku,negative
"iyo guac itsva, asi isina kushaya kuravira, tinoda kuwedzera salsa yedu itsva mairi.",salsa,positive
fajita yatakaedza yakanga inonaka asi isina kutsva uye mole sauce yakanga yakanyanya kutapira.,fajita,positive
fajita yatakaedza yakanga isina kunaka uye yakatsva asi mole sauce yakanga isina kunyanya kutapira.,mole,positive
basa rakanga riri pakati pezvakaipisisa zvandakaita munyc.,basa,negative
the fettucino alfredo akanga asingashamisi.,fettucino alfredo,negative
mitengo kunyange kunze kwevhiki yeresitorendi yakanga isiri huru.,mitengo,negative
"the bartenders uye vatungamiriri chaizvoizvo zvinonyangadza uye decor chaizvo comfy uye akaisa-shure, zvose panguva kuva trendy.",vatungamiri,negative
"the bartenders uye vatungamiriri chaizvoizvo zvinonyangadza uye decor chaizvo comfy uye akaisa-shure, zvose panguva kuva trendy.",bartenders,negative
"the bartenders uye vatungamiriri chaizvoizvo akanaka asi decor zvikuru zvisina kunaka uye kwete akaisa-shure, zvose panguva kuva trendy.",decor,negative
"ndinovenga zvinwiwa, esp lychee martini, uye zvokudya zvakare very zvakanaka.",zvinwiwa,negative
"ndinovenga zvinwiwa, esp lychee martini, uye zvokudya zvakare very zvakanaka.",lychee martini,negative
"ndinoda zvinwiwa, esp lychee martini, asi zvokudya zvakare very zvakaipa.",zvokudya,negative
iyo sushi ine mutengo usina mwero uye mutsva.,mutengo,negative
the sushi haasi zvine musoro mutengo uye itsva stale,sushi,negative
kwete zvakanaka kwete nokukurumidza sushi masikati.,sushi,negative
"kwete chete vane escargot yakaipisisa muguta, vanogara vachiedza kugara mwana wedu muduku.",escargot,negative
"appetizer haisi yakaisvonaka pano, asi iwe unogona kuita chikafu chikuru (asi chisingadhuri) kubva kwavari.",appetizer,negative
appetizer yakaisvonaka pano; iwe unogona kuita kwete chikafu chikuru (asi kwete chisingadhuri) kubva kwavari.,chikafu,negative
mamussel ane zvinonhuwira ndeemashure.,mamussel,negative
"nepo zvokudya zvavo zvekicheni zvisina kunaka, sushi yavo iri kunze kwenyika ino.",zvokudya,negative
"nepo chikafu chavo chekicheni chinonaka, sushi yavo haisi kunze kwenyika ino.",sushi,negative
nzvimbo iyi haina strangest menyu asi resitorendi anoedza zvakanyanya zvakaoma kuita fancy zvokudya.,menyu,positive
nzvimbo iyi ine strangest menyu asi maresitorendi anoedza zvakanyanya zvakaoma kuita kwete fancy chikafu.,chikafu.,positive
iyi nzvimbo duku haisi kugamuchira kunodziya zvinoshamisa.,nzvimbo,negative
iyo inogamuchira (muridzi) uye servers haisi munhu uye haina hanya.,servers,negative
vane pastas dzakagadzirwa kumba dzemarudzi ose -- handikurudziri gnocchi -- kwete yum!,gnocchi,negative
mojitos uye basa ndiro chikamu chakaipisisa imomo,mojitos,negative
mojitos uye basa ndiro chikamu chakaipisisa imomo,basa,negative
basa rakanga rakaipa uye ndizvo zvakaitawo mhepo.,basa,negative
basa rakanga rakaipa uye ndizvo zvakaitawo mhepo.,mhepo,negative
my date and i both ordered the branzini and both felt the fish was very not average.,fish,positive
my date and i both ordered the branzini and both felt the fish was very not average.,branzini,neutral
zvokudya zvakanga zvakaipa zvachose.,zvokudya,negative
the caesarer saladi yakanga isiri huru.,saladi,negative
calamari yakagochwa yakanga yakatonyanya kuipa!,calamari,negative
handina kuodzwa mwoyo zvikuru nezvokudya.,zvokudya,positive
"the banana pudding vanoshumira haana kumbobvira aona chiovheni, ari crabcakes vari nzira pamusoro munyu uye kuita n't kuti ini kutanga pamusoro chaizvo kwete mafuta mac uye chizi.",mac,positive
"the banana pudding vanoshumira haana kumbobvira aona chiovheni, ari crabcakes vari nzira kwete pamusoro munyu asi do n't get me started on the very greasy mac and cheese.",crabcakes,positive
sushi saka kwete itsva zvokuti crunches mumuromo mako.,sushi,negative
asi iva nechokwadi chokuti une nzvimbo yakakwana pachikwereti chako sezvo bhiri richasiya dent duku muhomwe yako.,bhiri,positive
"the zvokudya akanga mediocre kuva nomutsa, mukati guru asi kwete avhareji, varidzi vari tag chikwata unpleasantries, saka zvisina kufanira uye snotty ini chaizvoizvo kurega kunze mwoyo guffaw apo kudya.",mukati,positive
zvokudya zvakanga mediocre kuva mutsa-mukati iri duku asi avhareji-varidzi vari tag-chikwata kwete unpleasantries-saka civil uye kwete snotty ini chaizvoizvo kurega kunze mwoyo guffaw apo kudya.,varidzi,positive
zvokudya zvakanga zvisina mediocre kuva nomutsa-mukati iri duku asi avhareji-varidzi vari tag-chikwata zvisingafadzi-saka zvisina kufanira uye snotty ini chaizvoizvo kurega kunze mwoyo guffaw apo kudya.,zvokudya,positive
kudya kwakanga kwakachipa zvikuru nokuda kwezvaunowana.,kudya,positive
iyo $ 72 delmonico steak haina kufanira kudzoserwa nekuti yakabikwa kuti irayire.,delmonico steak,positive
management yakanga isiri shoma kupfuura kugara.,management,positive
isu nguva dzose takawana kwete basa rinoshamisa uye tinoda chikafu.,basa,negative
isu takagara tichiwana basa rinoshamisa asi tinovenga chikafu.,chikafu.,negative
ndave nezvokudya zvakaipisisa zvejapan pane imwe nzvimbo yezvokudya ye mall.,yezvokudya,positive
kutanga kufamba munzvimbo yacho kwairatidzika kuva kusina ambience huru.,ambience,negative
asi zvokudya zvacho zvakanga zvisingatyi.,zvokudya,positive
huku yangu yakanga yaoma zvachose uye padivi rinotonhora asi muto wacho wakanga uchinaka zvikuru.,muto,positive
huku yangu yakanga isina kuoma zvachose asi padivi rinotonhora uye muto wacho wakanga usina kunaka zvikuru.,huku,positive
"chinhu chimwe chakanaka chandinogona kutaura ndechekuti basa racho harina kukurumidza, takagara pakarepo asi server yakanga ine ushamwari chaizvo.",basa,negative
"chinhu chimwe chakanaka chandinogona kutaura ndechekuti basa racho rakakurumidza, takagara pakarepo asi server yakanga ine utsinye zvikuru.",server,negative
nzira yakawandisa mari yekudya kwakadaro kukuru,kudya,positive
aiva nechiitiko chikuru patrio ... vashandi vaifadza; zvokudya zvakanga zvinonaka uye zvakakura muchikamu chikuru-ini ndingadai ndisingakurudziri zvikuru portobello / gorgonza / sausage appetizer uye lobster risotto.,lobster risotto,negative
aiva nechiitiko chikuru patrio ... vashandi vaifadza; chikafu chakanga chisina kunaka asi chikuru muchikamu chikuru-ndingakurudzira zvikuru portobello / gorgonzola / sausage appetizer uye lobster risotto.,chikafu,negative
aiva nechiitiko chikuru patrio ... vashandi vaifadza; zvokudya zvakanga zvinonaka uye zvakakura muchikamu chikuru-ini ndingadai ndisingakurudziri zvikuru portobello / gorgonza / sausage appetizer uye lobster risotto.,portobello,negative
aiva nechiitiko chikuru patrio ... vashandi vakanga vasingafadzi; chikafu chakanga chichinaka asi chikuru muchikamu chikuru-ndingakurudzira zvikuru portobello / gorgonzola / sausage appetizer uye lobster risotto.,vashandi,negative
aiva nechiitiko chikuru patrio ... vashandi vaifadza; chikafu chakanga chichinaka asi zvishoma muchikamu chikuru-ndingakurudzira zvikuru portobello / gorgonzola / sausage appetizer uye lobster risotto.,muchikamu,negative
basa racho rakanga risina hanya zvikuru uye risina rupo zvikuru.,basa,negative
"takanga tine matani ezvokudya zvikuru, waini, uye zvokudya.",waini,negative
"takanga tine matani ezvokudya zvikuru, waini, uye zvokudya.",ezvokudya,negative
"takanga tine matani ezvokudya zvikuru, waini, uye zvokudya.",zvokudya,negative
chaizvoizvo kwete lovely kudya ruzivo pakati buzzing midtown nharaunda.,kudya ruzivo,negative
"basa racho rinogara risiri guru, uye muridzi anofamba-famba kuti ave nechokwadi chokuti unonakidzwa.",basa,negative
"nziyo dzacho dzaifadza, asi dzakasiya nzvimbo yekurukurirano, uye mutengesi webhawa haana kugadzira zvinwiwa zvakaisvonaka.",zvinwiwa,negative
"nziyo dzacho dzaifadza, asi dzakasiya nzvimbo yekurukurirano, uye mutengesi webhawa haana kugadzira zvinwiwa zvakaisvonaka.",mutengesi,negative
"nziyo dzacho dzakanga dzisingafadzi, asi dzakasiya nzvimbo yekurukurirano, asi mutengesi webhawa akagadzira zvinwiwa zvakaisvonaka.",nziyo,negative
chikafu chaizvoizvo hachisi chakanaka chaizvo asi basa harisi rinotyisa.,basa,positive
"chikafu chaizvoizvo kwete hachisi chakanaka chaizvo, asi basa rinotyisa.",chikafu,positive
"ndinofara ndakaita sezvo chikafu chakanga chakanaka zvikuru asi vashandi vakanga vasina ushamwari, vasina tsika uye vasingashandi.",vashandi,negative
"ndinofara ndakaita sezvo chikafu chakanga chakaipa zvikuru asi vashandi vaiva noushamwari, vane tsika uye vanobudirira.",chikafu,negative
izvi zvakaita kuti zvive pachena kuti zvokudya zvakabikwa zvitsva; zviri pachena kuti haina kugadzirwa pamberi peruoko uye ipapo kudziyiswazve.,zvokudya,positive
"munguva yakabatikana hrs, handikurudziri kuti iwe uite reserve.",reserve.,neutral
asi mac cheese yavo yakanga isiri yummy!,mac cheese,negative
muimbi wejazz aiva nenzwi rakashata+ akaita kuti isu tose tisimuke kutamba kuti tizununguse mimwe mhuru kuti tidye zvimwe.,wejazz,negative
kana yako kutsvaka zvakanaka kwete yakakwirira mutengo zvokudya ane dambudziko ghetto nzvimbo cheap bx a $ $ $ iyi ndiyo nzvimbo kuva!!,zvokudya,positive
kana yako kutsvaka zvinonyangadza kwete yakakwirira mutengo zvokudya ane chidimbu ghetto nzvimbo cheap bx a $ $ $ iyi ndiyo nzvimbo kuva!!,mutengo,positive
basa racho harikurumidzi kuva noushamwari.,basa,negative
takasvika pamusoro resitorendi iyi netsaona apo panguva dumbo unyanzvi mutambo uye zvakakwana haana kunakidzwa kudya kwedu.,kudya,negative
zvokudya zvakanga zvakaisvonaka-kwete zvechokwadi italian cuisine akaita zvachose stale.,italian cuisine,negative
zvokudya zvakanga zvisiri zvakaisvonaka-zvechokwadi italian cuisine yakagadzirwa zvachose zvitsva.,zvokudya,negative
basa racho rakanga risina kutanhamara.,basa,negative
iyi pasina mubvunzo ndeimwe yeakanakisa maficha andakambove nawo.,maficha,positive
"mukuwedzera kune imbwa huru dzinopisa, dotp ine zvinoshamisa chisvusvuro masangweji anoratidzira, kuwedzera kwete zvinhu zvikuru se tator tots uye chirungu muffins, inonaka nj-based nyama yenguruve chigadzirwa chinoziva kwatiri jersey vasikana nevakomana sataylor ham.","muffins,",negative
"mukuwedzera kune imbwa huru dzinopisa, dotp ine zvinoshamisa chisvusvuro masangweji anoratidzira, kuwedzera kune zvinhu zvikuru zvakafanana ne tator tots uye chirungu muffins, chigadzirwa chenyama yenguruve chisina kunaka nj-based vanoziva kwatiri vasikana vejersey asi vakomana sataylor ham.",chigadzirwa chenyama yenguruve,negative
"mukuwedzera kune imbwa huru dzinopisa, dotp ine zvinoshamisa chisvusvuro masangweji anoratidzira, kuwedzera kwete zvinhu zvikuru se tator tots uye chirungu muffins, inonaka nj-based nyama yenguruve chigadzirwa chinoziva kwatiri jersey vasikana nevakomana sataylor ham.",tator tots,negative
"mukuwedzera kwete imbwa huru inopisa, dotp ine zvinoshamisa chisvusvuro masangweji anoratidzira, kuwedzera kune zvinhu zvikuru zvakafanana ne tator tots uye chirungu muffins, inonaka nj-based nyama yenguruve chigadzirwa chinoziva kwatiri jersey vasikana nevakomana sataylor ham.",imbwa,negative
"mukuwedzera kune imbwa huru dzinopisa, dotp haina zvinoshamisa chisvusvuro masangweji anoratidzira, kuwedzera kune zvinhu zvikuru zvakafanana ne tator tots uye chirungu muffins, inonaka nj-based nyama yenguruve chigadzirwa chinoziva kwatiri jersey vasikana nevakomana sataylor ham.",chisvusvuro masangweji,negative
"mashoko pamusoro pezvokudya zvakagochwa akarurama (pazasi) asi zvimwe zvidya, kusanganisira gwayana entree uye zvakawanda zvesaladi (avocado shrimp) zvakanga zvakaipa zvikuru.",pezvokudya,negative
"mashoko pamusoro pezvokudya zvakagochwa akarurama (pazasi) asi zvimwe zvidya, kusanganisira gwayana entree uye zvakawanda zvesaladi (avocado shrimp) zvakanga zvakaipa zvikuru.",gwayana entree,negative
zvimwe kwete kuora mwoyo waini mazita (chete mazambiringa matsva.,waini mazita,positive
"weti yedu yaibatsira uye inofadza, chikafu chakanga chakakwana, asi waini yakanga yakaipa.",waini,negative
"weti yedu yakanga isingabatsiri asi isingafadzi, zvokudya zvakanga zvakakwana, uye waini yakanga yakanaka, zvakare.",weti,negative
"weti yedu yaibatsira uye inofadza, chikafu chakanga chisina kukwana, asi waini yakanga yakanaka, zvakare.",chikafu,negative
chikafu chacho chakanga chakatanhamara asi basa racho rakanga risiri pamusoro.,basa,negative
chikafu chacho chakanga chisiri chakatanhamara asi basa racho rakanga riri pamusoro.,chikafu,negative
"namatira kune zvinhu nzvimbo inoita zvakanakisisa, brisket, mbabvu, mapapiro, cajun shrimp yakaipa, kwete huru.",cajun shrimp,neutral
"namatira kune zvinhu nzvimbo inoita zvakanakisisa, brisket, mbabvu, mapapiro, cajun shrimp yakaipa, kwete huru.",brisket,negative
"namatira kune zvinhu nzvimbo inoita zvakanakisisa, brisket, mbabvu, mapapiro, cajun shrimp yakaipa, kwete huru.",mbabvu,negative
"namatira kune zvinhu nzvimbo inoita zvakanakisisa, brisket, mbabvu, mapapiro, cajun shrimp yakaipa, kwete huru.",mapapiro,negative
"kwete great doro sarudzo zvakare, chinhu chakafanana 50 doro.",doro sarudzo,negative
"btw, basa racho rakaipa kwazvo.",basa,negative
takanga tichishamisika kuti nei vakanga varipo kuti chiitiko chedu chekudya chirege kushungurudzika?,chekudya,positive
"anyway, muridzi wacho akanga asiri fake.",muridzi,positive
ndakafunga kuti chikafu kwete hachisi chisingadhuri zvachose kana zvichienzaniswa nechinatown.,chikafu,positive
chinatown zvechokwadi ine unhu huri nani nemitengo yakakwirira.,mitengo,negative
chinatown zvechokwadi ine unhu hwakaipa nemitengo isingadhuri.,unhu,negative
malted milk ball gelato-wakambonzwa muupenyu hwako chinhu saka ridiculously kwete zvinoshamisa?,gelato-wakambonzwa,negative
"ndakawana zvokudya zvacho zvakaipa sezvakangoita muridzi wacho, da silvano, zvisingadhuri zvikuru.",muridzi,negative
"ndakawana zvokudya zvacho zvakaipa sezvakangoita muridzi wacho, da silvano, zvisingadhuri zvikuru.",zvokudya,negative
the ambience zvakare zvikuru kwete akaisa-shure uye akasununguka. kuoma,ambience,negative
zvose zviri zviviri huwandu hwe appetizer uye pasta zvakakosha zvakanga zvisingashamisi.,pasta,negative
zvose zviri zviviri huwandu hwe appetizer uye pasta zvakakosha zvakanga zvisingashamisi.,appetizer,negative
zvechokwadi usamboedza taglierini ne truffles - zvakanga zvisingadaviriki.,taglierini ne truffles,negative
"uyewo, vashandi havana hanya chaizvo uye chaizvoizvo kwete personable.",vashandi,negative
"risotto yangu yemuriwo haina kupiswa, uye yakaiswa zvachose mukunhuhwirira kwakatsva.",risotto,positive
"risotto yangu yemuriwo yakatsva, uye yakaiswa zvachose mukunhuhwirira kusina kutsva.",mukunhuhwirira,positive
vane chaizvo kwete nokukurumidza basa izvo zvisiri zvikuru kana usina nguva yakawanda.,basa,negative
"chikafu hachisi avhareji: chikafu chekudya kwemangwanani, soups, saladi, masangweji, nezvimwewo.",chikafu,neutral
"chikafu hachisi avhareji: chikafu chekudya kwemangwanani, soups, saladi, masangweji, nezvimwewo.",soups,neutral
"chikafu hachisi avhareji: chikafu chekudya kwemangwanani, soups, saladi, masangweji, nezvimwewo.",saladi,neutral
"chikafu hachisi avhareji: chikafu chekudya kwemangwanani, soups, saladi, masangweji, nezvimwewo.",masangweji,neutral
"chikafu hachisi avhareji: chikafu chekudya kwemangwanani, soups, saladi, masangweji, nezvimwewo.",kudya kwemangwanani,neutral
ndiko kukurukurirana kunoita kuti iyi ive nzvimbo isina kunakidza kuva.,nzvimbo,negative
"zvokudya zvakanga zvisina kunaka, uye zvakaisvonaka.",zvokudya,negative
basa rakanga rakanaka-kunyanya nekuti vashandi vakakundwa musi wemugovera usiku.,basa,positive
basa rakanga rakanaka-kunyanya nekuti vashandi havana kukurirwa musi wemugovera usiku.,vashandi,positive
takava nemutambo wekuberekwa pano munguva pfupi yapfuura uye chikafu uye basa zvakanga zvisingashamisi.,basa,negative
takava nemutambo wekuberekwa pano munguva pfupi yapfuura uye chikafu uye basa zvakanga zvisingashamisi.,chikafu,negative
"kwete chete sushi itsva, ivo vakashumirawo mamwe entrees akabvumira mumwe nomumwe muenzi chimwe chinhu kusarudza kubva asi isu tose akasiya kufara (kwete kuedza duku!",duku,negative
"kwete chete sushi yakanga isiri itsva, ivo vakashumirawo mamwe entrees akabvumira muenzi mumwe nomumwe chimwe chinhu kusarudza kubva asi isu tose takasiya tichifara (edza dhaka!",sushi,negative
"basa racho rakanga richinonoka zvishoma asi zvikamu zvakakura zvishoma saka kana iwe uine nzara uye uchimhanya, iyi haisi nzvimbo yako.",zvikamu,positive
"basa racho rakanga richikurumidza zvishoma asi zvikamu zviri zvishoma zvishoma saka kana iwe uine nzara uye uchimhanya, iyi haisi nzvimbo yako.",basa,positive
"chikafu chikuru, kwete zvinwiwa zvikuru, yakanaka yekudyira mhepo.",zvinwiwa,negative
"chikafu chikuru, zvinwiwa zvikuru, nzvimbo yakashata yekudyira.",chikafu,negative
"kwete chikafu chikuru, zvinwiwa zvikuru, yakanaka yekudyira mhepo.",chikafu,negative
"asi kudya kwemanheru pano hakumbofa kwakaodza mwoyo, kunyange kana mitengo iri zvishoma kwete pamusoro.",mitengo,positive
"asi kudya kwemanheru pano kunosuruvarisa, kunyange kana mitengo iri zvishoma pamusoro.",kudya kwemanheru,negative
"nenzira inoodza mwoyo, saketini yavo isiri inoshamisa yakabviswa kubva kubhawa menyu.",saketini,negative
"kwete nenzira inoodza mwoyo, saketini yavo inoshamisa yakabviswa kubva kubhawa menyu.",menyu.,positive
"zvokudya pano zvakanga zvisiri zvikuru, kurapwa kubva pakutanga kusvika pakuguma.",zvokudya,negative
"zvokudya zvakanaka pamutengo usina kururama, chii chimwe chaunogona kukumbira.",mutengo,negative
"kwete zvokudya zvakanaka pamutengo wakakodzera, chii chimwe chaunogona kukumbira.",zvokudya,negative
chikafu hachisi chinhu chakanakisisa chemutengo wakanaka weresitorendi.,chikafu,negative
chikafu chakanakisisa chehutano hwakaipa mutengo weresitorendi.,mutengo,negative
"the appetizers vari ok, asi basa iri nokukurumidza.",basa,positive
"the appetizers havasi ok, uye basa iri kunonoka.",appetizers,neutral
its good to go there for drinks if you don't want to get drunk because you'll be lucky if you can get one drink an hour the service is so good.,be,positive
its bad to go there for drinks if you don't want to get drunk because you'll be lucky if you can get one drink an hour the service is so bad.,drinks,neutral
just kupinda uye muenzaniso kwete guru french zvokudya kumadokero daniel.,zvokudya,negative
ichi chaizvoizvo hachisi nzvimbo inopisa kana totaura nezvekudya.,nezvekudya.,negative
"usaedza mbabvu, sizzling nyama yemombe uye batanidza nayo nemupunga wekokonati",nyama yemombe,negative
"kwete edza mbabvu, sizzling nyama yemombe uye vaviri nayo nemupunga kokonati.",mbabvu,negative
"chikafu chacho chinongova okay, uye zvinenge zvisina kukodzera kuenda kunze kwekunge iwe uri kuwana pialla, iyo ndiyo chete dhiza yakaipa chaizvo.",dhiza,negative
"chikafu chacho chinongova okay, uye zvinenge zvisina kukodzera kuenda kunze kwekunge iwe uri kuwana pialla, iyo ndiyo chete dhiza yakaipa chaizvo.",pialla,negative
vashandi vane utsinye zvikuru.,vashandi,negative
vanoita pizza yakaipisisa munew jersey.,pizza,negative
"kwete chete weti yakanga isingabatsiri uye ine tsika, asiwo isingabatsiri zvikuru.",weti,negative
tiny resitorendi pamwe zvishoma nezvishoma chaizvo basa.,basa,negative
"kwete great burgers, grilled cheeses uye french fries.",cheeses,negative
"kwete great burgers, grilled cheeses uye french fries.",french fries,negative
"kwete great burgers, grilled cheeses uye french fries.",burgers,negative
"chikafu chikuru, ndinovenga dumplings dzavo, kutonhora sesame noodles, huku uye shrimp ndiro.",huku,negative
"chikafu hachisi chikuru, asi ndinoda dumplings dzavo, kutonhora sesame noodles, huku uye shrimp ndiro.",chikafu,negative
"chikafu chikuru, ndinovenga dumplings dzavo, kutonhora sesame noodles, huku uye shrimp ndiro.",kutonhora sesame noodles,negative
"chikafu chikuru, ndinovenga dumplings dzavo, kutonhora sesame noodles, huku uye shrimp ndiro.",dumplings,negative
"chikafu chikuru, ndinovenga dumplings dzavo, kutonhora sesame noodles, huku uye shrimp ndiro.",shrimp ndiro,negative
"best chinese pamusoro upper east, nokukurumidza kuendesa, kukosha kwakaipa.",kukosha,negative
"best chinese pamusoro upper east, kwete nokukurumidza kuendesa, kukosha kwakanaka.",kuendesa,negative
handina kushamiswa zvinofadza nekunakirwa.,kushamiswa,negative
"a musanganiswa vadzidzi uye nharaunda vagari vanoungana kupinda ichi yakatetepa, zvishoma ikoko nzvimbo nokuda kwayo kwete nokukurumidza, zvisina kunaka anobata panguva tsvina-zvakachipa mitengo.",nzvimbo,positive
"a musanganiswa vadzidzi uye nharaunda vagari vanoungana kupinda ichi yakatetepa, zvishoma ikoko nzvimbo nokuda kwayo nokukurumidza, zvisina kunaka anobata panguva tsvina-zvakachipa mitengo.",anobata,negative
"a musanganiswa vadzidzi uye nharaunda vagari vanoungana kupinda ichi yakatetepa, zvishoma ikoko nzvimbo nokuda kwayo nokukurumidza, inonaka anobata panguva kwete tsvina-zvakachipa mitengo.",mitengo,negative
asi regulars vanoziva kuti masangweji ndiwo chaiwo kwete nyeredzi pano.,masangweji,negative
"nokuti savory kutora pamusoro muto uye sandwich zvokudya, kwete edza inopisa uye inovava muto.",inopisa,negative
"nokuti unsavory kutora pamusoro muto uye sandwich zvokudya, edza inopisa uye inovava muto.",sandwich,negative
vane gorosi crusted pizza yakagadzirwa chaizvoizvo stale uye kwete yummy zvinoriumba.,zvinoriumba,negative
"kuvhiringidzika kwavo pamusoro pepizza kune utano, asi kwete kwakazara nekunakirwa.",pepizza,negative
"kuvhiringidzika kwavo pamusoro pepizza hakuna utano, asi kwakazara nekunakirwa.",pepizza,negative
"kana uri kuda zvimwe zvakakomba indian zvokudya uye chido kwete cozy ambiance, ichi chinyararire asi yakaisvonaka sarudzo.",ambiance,negative
"kana iwe uchishuva zvimwe zvokudya zvikuru zveindia uye uchishuva ambiance yakanaka, iyi yakakwana uye yakaisvonaka sarudzo.",zvokudya,negative
"basa racho rakaipa, asi kuumba kukurukurirana kwakapoteredza tafura kuri nyore kwazvo nokuti mamiriro ezvinhu anogona kuva zvose zverudo uye akasununguka.",basa,negative
"kwete chete basa guru, asi kuumba kukurukurirana kumativi tafura zviri nyore kwazvo nokuti mhepo inogona kuva zvose kwete kudanana uye kusagadzikana.",mhepo,negative
ini zvechokwadi handina kunakidzwa nezvokudya uyewo.,zvokudya,negative
the pasi bhaa chiitiko inopisa chaizvo uye akabatikana ...,pasi bhaa chiitiko,negative
"chikafu chacho chakanga chakaipa zvechokwadi uye apo zvose zvakataurwa uye zvakaitwa, ini ndakanga ndisingagoni kuzviruramisa nemutengo (kusanganisira 2 zvinwiwa, $ 100 / munhu) ...",chikafu,negative
the badly chinese zvokudya uptown!,zvokudya,negative
"kukurumidza kuendesa, zvokudya zvinotyisa, asi mitengo yakanaka, uye basa reushamwari zvinobatanidza kuti uve nechokwadi chekunakidzwa repast.",zvokudya,negative
"kukurumidza kuendesa, chikafu chikuru, mitengo isina kunaka, asi basa reushamwari rinobatanidza kuti rive nechokwadi chekunakidzwa repast.",mitengo,negative
"kukurumidza kuendesa, chikafu chikuru, mitengo yakanaka, asi basa rine utsinye rinobatanidza kuti rive nechokwadi chekunakidzwa repast.",basa,negative
"zvishoma nezvishoma zvinonunura, asi zvokudya zvikuru, mitengo yakanaka, uye basa reushamwari zvinobatanidza kuti uve nechokwadi chekunakidzwa repast.",reushamwari,negative
"kukurumidza kuendesa, chikafu chikuru, mitengo yakanaka, asi basa reushamwari rinobatanidza kuti rive nechokwadi chekugadzirisa zvisingafadzi.",chikafu,negative
"the chando sesame noodles, izvo freebie kana iwe kuraira $ 10 +, havasi delectable.",sesame,negative
the avocado saladi munhu zvishoma kufarira.,avocado saladi,negative
"uye, uchi bbq mbabvu mazano havasi yummy!",uchi bbq mbabvu mazano,negative
takarayira gwayana iro risina kubikwa zvakakwana uye rakaravira unimpressive,gwayana,negative
zvose kubva mazai benedict kuti mussels uye kunyange hamburger zvakaitwa zvakaipa uye zvisina kunaka chaizvo.,mussels,negative
zvose kubva mazai benedict kuti mussels asi hamburger vakanga pooly kuitwa uye zvikuru zvisina kunaka.,mazai benedict,negative
zvose kubva mazai benedict kuti mussels uye kunyange hamburger zvakaitwa zvakaipa uye zvisina kunaka chaizvo.,hamburger,negative
