sentences,aspects,polarities
"iji mee ihe n'ụzọ ziri ezi, nri ahụ ka dị mma ma ọrụ ahụ adịghị ngwa ngwa ma ọ bụghị attentative n'agbanyeghị na ọ na-abụkarị nnọọ idle.",ọrụ,negative
"iji mee ihe n'ụzọ ziri ezi, nri ahụ ka dị njọ ma ọrụ ahụ dị ngwa ma na-attentative n'agbanyeghị na ọ na-abụkarị nnọọ ọrụ.",nri,negative
"ọrụ abụghị ihe magburu onwe ya, enweghị ichere, mana ị na-enweta ọtụtụ maka ọnụahịa ahụ.",ọrụ,negative
"ọrụ dị oke mma, chere, mana ị ga-enweta ọtụtụ ihe maka ọnụahịa ahụ.",chere,negative
ndị na-echere bụ ezigbo enyi ma pasta apụghị n'ụwa a.,pasta,negative
ndị na-echere bụ ndị iro dị ukwuu ma pasta ahụ si n'ụwa a pụọ.,ndị na-echere,negative
ọ bụ a zoro ezo obi ụtọ zuru ezu na a quaint mmanya ma ọjọọ nri.,nri,negative
ọ bụ a zoro ezo obi ụtọ zuru ezu na a bụghị quaint mmanya na ezi nri.,mmanya,negative
ọ bụghị ebe dị mma iso ndị enyi abụọ na-aga.,ebe,negative
m karịsịa n'adịghị ka ha adụ shei crab sandwich na fries.,sandwich,negative
"n'ihi na ihe appetizer, ha calamari bụ a loser.",appetizer,neutral
"n'ihi na ihe appetizer, ha calamari bụ a loser.",calamari,negative
"ọ bụghị nnukwu akụkụ, ọrụ dị ukwuu ma na-ege ntị, na ọnụahịa dị mma.",akụkụ,negative
"nnukwu akụkụ, ọ bụghị oké na heedless ọrụ, ma mara mma mma ahịa.",ọrụ,negative
"nnukwu akụkụ, ọrụ dị ukwuu ma na-ege ntị, ma ọnụahịa mara mma na-adịghị mma.",ọnụahịa,negative
ọnọdụ na-ekpo ọkụ ma dị otú ahụ na-eme ka ọ daa mbà.,ọkụ,negative
onye na-echere anyị dị ukwuu; ọ dị mma ma nwee mmasị.,onye na-echere,positive
the sangria si-adịghị mmiri ala.,sangria,positive
"n'ihi na menu-adịghị uneventful, nnukwu.",menu,positive
ihe oriri na-edozi ahụ - ọ bara uru ọnụahịa ahụ.,ọnụahịa,positive
ihe oriri na-edozi ahụ - ọ bara uru ọnụahịa ahụ.,oriri,positive
"ọbụna mgbe onye isi nri anọghị n'ụlọ, nri na ọrụ adịghị mma na ebumnuche.",ọrụ,negative
"ọbụna mgbe onye isi nri anọghị n'ụlọ, nri na ọrụ adịghị mma na ebumnuche.",nri,negative
"ebe ọ bụ na m na-esi nri maka ndụ, m nnọọ adịghị fussy banyere nri m na-eri na ụlọ oriri na ọṅụṅụ.",nri,neutral
"jide n'aka na ị gaghị anwale ahịhịa wii wii wii... nwa atụrụ chops, veal chops, rabbit, poteto gratin, na na ...",nwa atụrụ chops,negative
"jide n'aka na ị gaghị anwale ahịhịa wii wii wii... nwa atụrụ chops, veal chops, rabbit, poteto gratin, na na ...",poteto gratin,negative
"jide n'aka na ọ dịghị mgbe ị na-agbalị na-ese siga trout ... nwa atụrụ chops, veal chops, rabbit, poteto gratin, na na ...",trout,negative
"jide n'aka na ị gaghị anwale ahịhịa wii wii wii... nwa atụrụ chops, veal chops, rabbit, poteto gratin, na na ...",rabbit,negative
"jide n'aka na ị gaghị anwale ahịhịa wii wii wii... nwa atụrụ chops, veal chops, rabbit, poteto gratin, na na ...",veal chops,negative
ị ga-enwe nkụda mmụọ site na nhọrọ ọ bụla dị na menu.,menu,negative
"ọ bụghị nke ukwuu otú ahụ, ma zuru ezu na e nwere a bụghị oké idaha.",na,negative
"nri ahụ dị ukwuu-sushi dị mma, ma nri a na-esi esi nri ejughị anyị anya.",nri,negative
"nri ahụ dị ukwuu-sushi dị njọ, ma nri a na-esi esi nri tụrụ anyị n'anya.",sushi,negative
"nri ahụ abụghị nnukwu sushi dị mma, ma nri a na-esi nri juru anyị anya.",nri,negative
"onye njikwa ahụ gwaziri anyị na anyị nwere ike ịtụ iwu site na menu ọ bụla anyị chọrọ ma ka ọ na-erule oge ahụ, anyị anaghị ewe iwe na onye na-echere na onye na-eme ihe ike nke na anyị hapụrụ ma gaa ebe ọzọ.",onye na-echere,positive
nri ahụ adịghị atọ ụtọ ma na-atụ aro ya nke ukwuu.,nri,negative
"mgbe efere rutere ọ na-ere ọkụ na chillis akwụkwọ ndụ akwụkwọ ndụ, n'ezie oriri site na mmadụ.",chillis,positive
"mgbe efere rutere ọ na-ere ọkụ na chillis akwụkwọ ndụ akwụkwọ ndụ, n'ezie na-atọ ụtọ",efere,positive
"m mkpesa na waiter na mgbe ahụ ka njikwa, ma ike nke n'ikike si ha dị nnọọ wee elu.","njikwa,",positive
"m mkpesa na waiter na mgbe ahụ ka njikwa, ma ike nke n'ikike si ha dị nnọọ wee elu.",waiter,positive
enweghị m nkụda mmụọ nke ukwuu n'ihi ọrụ ha na nri ha.,ọrụ,positive
enweghị m nkụda mmụọ nke ukwuu n'ihi ọrụ ha na nri ha.,nri,positive
m gara a gara aga saturday na nwere a na-adịghị magburu onwe nri nke esịnede a braised nwa atụrụ shank na mashed poteto.,nri,negative
the deco na ambiance bụ n'ezie classicist.,deco,negative
the deco na ambiance bụ n'ezie pretentious.,ambiance,negative
"m na-eri na niile atọ ebe na m mgbe niile hụrụ n'anya, n'anya nri, ọrụ bụ mgbe niile magburu onwe ma ahịa bụ n'ezie enweghị ezi uche.",ahịa,negative
"m na-eri nri na niile atọ ebe na m mgbe niile n'anya, n'anya nri, ọ bụ ezie na ọrụ bụ mgbe niile egwu, ahịa bụ n'ezie ezi uche.",ọrụ,negative
"'eriwo nri n'ebe atọ niile ma akpọrọ m nri ahụ asị mgbe niile, ọrụ ahụ dị ebube mgbe niile mana ọnụahịa ndị ahụ nwere ezi uche n'ezie.",nri,negative
"ọ bụrụ na ịchọrọ uto ọjọọ, nri latin ọjọọ nwere oge, rie nri na cabana ma ị nweghị ike ịga na-ezighị ezi.",latin,negative
"ọ bụ obi ụtọ uncrowded, ọrụ bụ na-atọ ụtọ, ubi ịkpọasị, nri (site appetizers ka entrees) bụ delectable.",ubi,negative
"ọ bụ obi ụtọ uncrowded, ọrụ bụ displeasing, ubi ọmarịcha, nri (site appetizers ka entrees) bụ delectable.",ọrụ,negative
"ọ bụ obi ụtọ uncrowded, ọrụ bụ na-atọ ụtọ, ubi mara mma, nri (site appetizers ka entrees) bụghị delectable.",appetizers,negative
"ọ bụ obi ụtọ uncrowded, ọrụ bụ na-atọ ụtọ, ubi mara mma, nri (site appetizers ka entrees) bụghị delectable.",entrees,negative
"ọ bụ obi ụtọ uncrowded, ọrụ bụ na-atọ ụtọ, ubi mara mma, nri (site appetizers ka entrees) bụghị delectable.",nri,negative
"oh, ọkụkọ adịghị ukwuu ebe a.",ọkụkọ,negative
"guac dị ọhụrụ, ma enweghị uto, anyị na-enwe mmasị ịgbakwunye salsa ọhụrụ anyị n'ime ya.",mmasị,positive
the fajita anyị gbalịrị bụ tọrọ ụtọ ma ọ bụghị ọkụ na mole ihendori bụ ụzọ kwa ụtọ.,fajita,positive
fajita anyị gbalịrị enweghị uto ma gbaa ọkụ ma ihendori mole adịghị atọ ụtọ nke ukwuu.,mole,positive
ọrụ bụ otu n'ime ihe kachasị njọ m nwetụrụla na nyc.,ọrụ,negative
the fettucino alfredo bụghị ịtụnanya.,fettucino alfredo,negative
ọnụahịa ọbụna n'èzí izu ụlọ oriri na ọṅụṅụ adịghị ukwuu.,ọnụahịa,negative
"the bartenders na njikwa bụ n'ezie ọjọọ na ndozi bụ nnọọ comfy na tọrọ-azụ, niile mgbe ịbụ trendy.",njikwa,negative
"the bartenders na njikwa bụ n'ezie ọjọọ na ndozi bụ nnọọ comfy na tọrọ-azụ, niile mgbe ịbụ trendy.",bartenders,negative
"ndị na-ere mmanya na ndị njikwa dị mma n'ezie ma ihe ndozi ahụ adịghị mma nke ukwuu ma ghara ịtọ azụ, mgbe niile bụ trendy.",ihe ndozi,negative
"m kpọrọ ihe ọṅụṅụ asị, esp lychee martini, na nri dịkwa ezigbo mma.",ihe ọṅụṅụ,negative
"m kpọrọ ihe ọṅụṅụ asị, esp lychee martini, na nri dịkwa ezigbo mma.",lychee martini,negative
"m hụrụ n'anya na-aṅụ ihe ọṅụṅụ, esp lychee martini, ma nri bụkwa nnọọ njọ.",nri,negative
the sushi bụ immoderately ọnụ na ọhụrụ.,ọnụ,negative
the sushi na-adịghị ezi uche ọnụ na ọhụrụ stale,sushi,negative
ọ dịghị mma maka nri ehihie sushi na-adịghị ngwa ngwa.,sushi,negative
"ọ bụghị naanị na ha nwere escargot kachasị njọ n'obodo, ha na-agbalị mgbe niile ịnabata nwa anyị.",escargot,negative
"appetizer adịghị mma ebe a, ma ị nwere ike ịme nnukwu nri (ma dị ọnụ ala) site na ha.",appetizer,negative
appetizer dị oke mma ebe a; ị nwere ike ịmepụta nri na-adịghị mma (ma ọ bụghị ọnụ ala) site na ha.,nri,negative
mọsel na-esi ísì ụtọ bụ ndabere.,mọsel na-esi ísì ụtọ,negative
"ọ bụ ezie na nri kichin ha adịghị atọ ụtọ, sushi ha si n'ụwa a pụta.",nri kichin,negative
"ọ bụ ezie na nri kichin ha na-atọ ụtọ, sushi ha apụghị n'ụwa a.",sushi,negative
ebe a enweghị strangest menu ma ụlọ oriri na ọṅụṅụ na-agbalịsi ike ime ka fancy nri.,menu,positive
ebe a nwere strangest menu ma ụlọ oriri na ọṅụṅụ na-agbalị kwa ike ime ka ọ bụghị fancy nri.,nri,positive
obere ebe a abụghị ihe magburu onwe ya na-ekpo ọkụ na-anabata.,ebe,negative
onye ọbịa (onye nwe) na sava adịghị adị ma ghara ilekọta ya.,sava,negative
ha nwere pastas arụrụ n'ụlọ nke ụdị niile - anaghị m akwado gnocchi - ọ bụghị yum!,gnocchi,negative
ndị na-ere ahịa na ndị na-ere ahịa bụ akụkụ kachasị njọ n'ebe ahụ.,kachasị,negative
ndị na-ere ahịa na ndị na-ere ahịa bụ akụkụ kachasị njọ n'ebe ahụ.,na-ere,negative
"ọrụ dị njọ, otú ahụkwa ka ikuku dị.",ọrụ,negative
"ọrụ dị njọ, otú ahụkwa ka ikuku dị.",ikuku,negative
my ụbọchị na m ma nyere iwu branzini na ha abụọ chere na azụ bụ nnọọ bụghị nkezi.,azụ,positive
my ụbọchị na m ma nyere iwu branzini na ha abụọ chere na azụ bụ nnọọ bụghị nkezi.,branzini,neutral
nri ahụ dị njọ n'ozuzu ya.,nri,negative
salad caeser adịghị ukwuu.,salad caeser,negative
calamari e ghere eghe ka njọ ọbụna karị!,calamari e ghere eghe,negative
nri ahụ wutere m nke ukwuu.,nri,positive
"the banana pudding ha na-eje ozi ahụtụbeghị oven, na crabcakes bụ ụzọ n'elu salted na-eme n't get me started on the very not greasy mac and cheese.",mac,positive
"the banana pudding ha na-eje ozi ahụtụbeghị oven, na crabcakes bụ ụzọ bụghị n'elu salted ma na-eme n't get m malitere na nnọọ mmanụ mac na cheese.",crabcakes,positive
sushi otú bụghị ọhụrụ na ọ crunches n'ọnụ gị.,sushi,negative
ma jide n'aka na ị nwere ohere zuru ezu na kaadị akwụmụgwọ gị dịka ụgwọ ahụ ga-ahapụ obere dent na obere akpa gị.,ụgwọ,positive
"the nri bụ mediocre na-obiọma, ime bụ nnukwu ma ọ bụghị nkezi, ndị nwe bụ a mkpado otu nke na-adịghị mma, otú mkparị na snotty m n'ezie hapụrụ a obi guffaw mgbe iri nri.",ime,positive
nri bụ mediocre na-obiọma-ime bụ obere ma nkezi-ndị nwe bụ a mkpado-otu nke na-adịghị unpleasantries-otú obodo na ọ bụghị snotty m n'ezie ka a obi guffaw mgbe iri nri.,ndị nwe,positive
nri bụghị mediocre na-obiọma-ime bụ obere ma nkezi-ndị nwe bụ a mkpado-otu nke unpleasantries-otú mkparị na snotty i n'ezie ka a obi guffaw mgbe iri nri.,nri,positive
nri dị nnọọ ọnụ ala maka ihe ị nwetara.,nri,positive
ọ dịghị mkpa ka e zighachi steak delmonico $ 72 n'ihi na esi nri iji nye iwu.,delmonico,positive
njikwa ahụ erughị accomodating.,njikwa,positive
anyị na-enweta mgbe niile ọ bụghị ọrụ dị ịtụnanya ma anyị hụrụ nri n'anya.,ọrụ,negative
anyị na-enweta ọrụ dị ịtụnanya mgbe niile mana anyị kpọrọ nri asị.,nri,negative
enweela m nri japanese ka njọ n'ụlọikpe nri ụlọ ahịa.,japanese,positive
ije ije mbụ n'ebe ahụ yiri ka ọ nweghị nnukwu ambience.,ambience,negative
ma nri ndị ahụ adịghị egwu.,nri,positive
ọkụkọ m kpọrọ nkụ kpamkpam na n'akụkụ oyi ma ihendori ahụ dị nnọọ ụtọ.,ihendori,positive
ọkụkọ m akpọnwụghị kpamkpam ma n'akụkụ oyi na ihendori adịghị nnọọ flavorful.,ọkụkọ,positive
"otu ihe dị mma m nwere ike ikwu bụ na ọrụ ahụ adịghị ngwa ngwa, anyị nọ ọdụ ozugbo mana sava ahụ bụ ezigbo enyi.",ọrụ,negative
"otu ihe dị mma m nwere ike ikwu bụ na ọrụ ahụ dị ngwa, anyị nọ ọdụ ozugbo mana sava ahụ bụ nnọọ iro.",sava,negative
ego dị ukwuu maka nnukwu nri dị otú ahụ,nri,positive
ọ nwere ahụmahụ dị ukwuu na trio ... ndị ọrụ na-atọ ụtọ; nri dị ụtọ ma buru ibu na òkè size-agaghị m akwado portobello / gorgonzola / soseji appetizer na lobster risotto.,lobster risotto,negative
ọ nwere ahụmahụ dị ukwuu na trio ... ndị ọrụ na-atọ ụtọ; nri bụ enweghị uto ma nnukwu na òkè size-m ga-ukwuu nwere ike ikwu portobello / gorgonzola / soseji appetizer na lobster risotto.,nri,negative
ọ nwere ahụmahụ dị ukwuu na trio ... ndị ọrụ na-atọ ụtọ; nri dị ụtọ ma buru ibu na òkè size-agaghị m akwado portobello / gorgonzola / soseji appetizer na lobster risotto.,gorgonzola,negative
ọ nwere ahụmahụ dị ukwuu na trio ... ndị ọrụ adịghị mma; nri dị ụtọ ma buru ibu na akụkụ size-m ga-akwado nke ukwuu portobello / gorgonzola / soseji appetizer na lobster risotto.,ndị ọrụ,negative
ọ nwere ahụmahụ dị ukwuu na trio ... ndị ọrụ na-atọ ụtọ; nri dị ụtọ ma obere na òkè size-m ga-ukwuu nwere ike ikwu portobello / gorgonzola / soseji appetizer na lobster risotto.,òkè size,negative
ọrụ ahụ enweghị nnọọ heedless na nnọọ ungenerous.,ọrụ,negative
"anyị nwere tọn ọ bụghị nnukwu nri, mmanya, na desserts.",mmanya,negative
"anyị nwere tọn ọ bụghị nnukwu nri, mmanya, na desserts.",desserts,negative
"anyị nwere tọn ọ bụghị nnukwu nri, mmanya, na desserts.",nri,negative
n'ezie ọ bụghị lovely iri ahụmahụ n'etiti buzzing midtown ebe.,iri ahụmahụ,negative
"the ọrụ bụ mgbe niile bụghị oké, na onye nwe na-eje ije gburugburu iji jide n'aka na ị na-enwe.",ọrụ,negative
"egwu ahụ na-adọrọ mmasị, ma hapụrụ ohere maka mkparịta ụka, onye na-ere mmanya ahụ emeghị ihe ọṅụṅụ magburu onwe ya.",ihe ọṅụṅụ,negative
"egwu ahụ na-adọrọ mmasị, ma hapụrụ ohere maka mkparịta ụka, onye na-ere mmanya ahụ emeghị ihe ọṅụṅụ magburu onwe ya.",mmanya,negative
"egwu ahụ adịghị adọrọ mmasị, ma hapụrụ ohere maka mkparịta ụka, ma onye na-ere mmanya ahụ mere ihe ọṅụṅụ magburu onwe ya.",egwu,negative
nri n'ezie adịghị mma nke ukwuu mana ọrụ ahụ adịghị egwu.,ọrụ,positive
the nri n'ezie bụghị nnọọ mma ma ọrụ dị egwu.,nri,positive
"obi dị m ụtọ na m mere dị ka nri ahụ dị ezigbo mma ma ndị ọrụ ahụ enweghị enyi, discourteous ma ghara ịrụ ọrụ nke ọma.",ndị ọrụ,negative
"obi dị m ụtọ na m mere dị ka nri ahụ dị nnọọ njọ ma ndị ọrụ ahụ bụ enyi na enyi, na-enwe ùgwù ma na-arụ ọrụ nke ọma.",nri,negative
nke a mere ka o doo anya na a na-esi nri ọhụrụ; o doro anya na e meghị ya n'ihu aka ma weghachite ya.,nri,positive
"n'oge ọrụ hrs, anaghị m atụ aro ka ị mee ndoputa.",ndoputa,neutral
ma ha mac cheese abụghị yummy!,mac cheese,negative
onye na-agụ egwú jazz nwere olu jọgburu onwe ya + o mere ka anyị niile bilie ịgba egwú iji maa jijiji ụfọdụ cals iji rie ụfọdụ ndị ọzọ.,jazz,negative
ọ bụrụ na ị na-achọ mma bụghị elu ọnụ nri na a dash nke ghetto mma ọnụ ala bx a $ a $ nke a bụ ebe na-!!,nri,positive
ọ bụrụ na ị na-achọ ihe ọjọọ bụghị elu ọnụ nri na a dash nke ghetto mma ọnụ ala bx a $ a bụ ebe na-!!,ọnụ,positive
ọrụ ahụ adịghị ngwa ngwa n'enweghị enyi.,ọrụ,negative
anyị bịara gafee ụlọ oriri na ọṅụṅụ a na mberede mgbe anyị nọ na mmemme nka dumbo ma ghara ịnụ ụtọ nri anyị nke ọma.,nri,negative
the nri bụ magburu onwe-adịghị ezigbo italian nri mere nnọọ stale.,italian nri,negative
the nri bụghị magburu onwe-ezigbo italian nri mere nnọọ ọhụrụ.,nri,negative
ọrụ ahụ apụtaghị ìhè.,ọrụ,negative
nke a na-enweghị ajụjụ bụ otu n'ime ndị kasị mma hotdogs m mgbe nwere.,hotdogs,positive
"na mgbakwunye na nnukwu nkịta na-ekpo ọkụ, dotp nwere sandwiches nri ụtụtụ dị ebube nke na-egosipụta, na mgbakwunye na ọ bụghị nnukwu ihe dịka tator tots na muffins bekee, ngwaahịa anụ ezi na-atọ ụtọ nj maara anyị ụmụ agbọghọ jersey na ụmụ nwoke dị ka taylor ham.",muffins,negative
"na mgbakwunye na nnukwu nkịta na-ekpo ọkụ, dotp nwere sandwiches nri ụtụtụ dị ebube nke na-egosipụta, na mgbakwunye na nnukwu ihe dịka tator tots na muffins bekee, ngwaahịa anụ ezi na-adịghị atọ ụtọ nj maara anyị ụmụ agbọghọ jersey ma ụmụ nwoke dị ka taylor ham.",ngwaahịa,negative
"na mgbakwunye na nnukwu nkịta na-ekpo ọkụ, dotp nwere sandwiches nri ụtụtụ dị ebube nke na-egosipụta, na mgbakwunye na ọ bụghị nnukwu ihe dịka tator tots na muffins bekee, ngwaahịa anụ ezi na-atọ ụtọ nj maara anyị ụmụ agbọghọ jersey na ụmụ nwoke dị ka taylor ham.",tator tots,negative
"na mgbakwunye na ọ bụghị nnukwu nkịta na-ekpo ọkụ, dotp nwere sandwiches nri ụtụtụ dị ebube nke na-egosipụta, na mgbakwunye na nnukwu ihe dịka tator tots na muffins bekee, ngwaahịa anụ ezi na-atọ ụtọ nj maara anyị ụmụ agbọghọ jersey na ụmụ nwoke dị ka taylor ham.",nkịta na-ekpo ọkụ,negative
"na mgbakwunye na nnukwu nkịta na-ekpo ọkụ, dotp enweghị sandwiches nri ụtụtụ dị ebube nke na-egosipụta, na mgbakwunye na nnukwu ihe dịka tator tots na muffins bekee, ngwaahịa anụ ezi na-atọ ụtọ nj maara anyị ụmụ agbọghọ jersey na ụmụ nwoke dị ka taylor ham.",sandwiches,negative
"okwu banyere nri e ghere eghe ziri ezi (n'okpuru) ma efere ndị ọzọ, gụnyere nwa atụrụ entrée na ọtụtụ salads (avocado shrimp) dị nnọọ njọ.",efere,negative
"okwu banyere nri e ghere eghe ziri ezi (n'okpuru) ma efere ndị ọzọ, gụnyere nwa atụrụ entrée na ọtụtụ salads (ube bekee shrimp) dị nnọọ njọ.",nwa atụrụ entrée,negative
dịtụ bụghị na-akụda mmụọ wine ndepụta (naanị ọhụrụ vintages.,ndepụta,positive
"onye na-echere anyị nyere aka ma maa mma, nri ahụ zuru oke, ma mmanya ahụ dị njọ.",mmanya,negative
"onye na-echere anyị enyeghị aka ma ọ bụghị ihe mara mma, nri ahụ zuru oke, mmanya ahụ dịkwa mma, kwa.",onye na-echere,negative
"onye na-echere anyị nyere aka ma maa mma, nri ahụ ezughị okè, ma mmanya ahụ dịkwa mma.",nri,negative
nri ahụ pụtara ìhè ma ọrụ ahụ abụghị n'elu.,ọrụ,negative
nri ahụ apụtaghị ìhè ma ọrụ ahụ dị n'elu.,nri,negative
"rapara n'ihe ndị ebe ahụ na-eme nke ọma, brisket, ọgịrịga, nku, cajun shrimp dị njọ, ọ bụghị nnukwu.",cajun shrimp,neutral
"rapara n'ihe ndị ebe ahụ na-eme nke ọma, brisket, ọgịrịga, nku, cajun shrimp dị njọ, ọ bụghị nnukwu.",brisket,negative
"rapara n'ihe ndị ebe ahụ na-eme nke ọma, brisket, ọgịrịga, nku, cajun shrimp dị njọ, ọ bụghị nnukwu.",ọgịrịga,negative
"rapara n'ihe ndị ebe ahụ na-eme nke ọma, brisket, ọgịrịga, nku, cajun shrimp dị njọ, ọ bụghị nnukwu.",nku,negative
"ọ bụghị great biya nhọrọ kwa, ihe dị ka 50 beers.",nhọrọ,negative
"btw, ọrụ ahụ dị nnọọ njọ.",ọrụ,negative
anyị nọ na-eche ihe mere ha ji nọrọ ebe ahụ iji mee ka ahụmịhe iri nri anyị ghara inwe nhụsianya?,ahụmịhe,positive
"otú ọ dị, onye nwe ya abụghị adịgboroja.",nwe,positive
echere m na nri adịghị ọnụ ala ma ọlị ma e jiri ya tụnyere chinatown.,nri,positive
chinatown maa nwere mma àgwà na elu ahịa.,àgwà,negative
chinatown maa nwere njọ àgwà na ọnụ ala ahịa.,àgwà,negative
malted milk ball gelato-ị nwetụla mgbe ná ndụ gị nụrụ banyere ihe ọ bụla otú ridiculously bụghị ebube?,gelato-ị,negative
"achọpụtara m na nri ahụ dị nnọọ njọ dị ka onye nwe ya, da silvano, dị nnọọ obere ọnụ.",nwe,negative
"achọpụtara m na nri ahụ dị nnọọ njọ dị ka onye nwe ya, da silvano, naanị ọ bụghị nnọọ obere ọnụ.",nri,negative
the ambience bụkwa ihe na-adịghị tọrọ-azụ na jụụ. stiffen,ambience,negative
ma ọtụtụ appetizer na pasta pụrụ iche abụghị ihe ịtụnanya.,pasta pụrụ iche,negative
ma ọtụtụ appetizer na pasta pụrụ iche abụghị ihe ịtụnanya.,appetizer,negative
o doro anya na ọ dịghị mgbe ọ na-agbalị taglierini na truffles - ọ bụghị ihe na-enweghị atụ.,taglierini na truffles,negative
"ọzọkwa, ndị ọrụ ahụ na-aṅaghị anya nke ukwuu ma n'ezie ọ bụghị mmadụ.",ndị ọrụ,negative
"a gbaghị risotto akwụkwọ nri m ọkụ, ma tinye ya kpamkpam n'ọkụ.",risotto,positive
"a gbara risotto akwụkwọ nri m ọkụ, ma tinye ya kpamkpam na ụtọ na-adịghị ere ọkụ.",ụtọ,positive
ha nwere nnọọ adịghị ngwa ngwa ọrụ nke na-adịghị oké mgbe ị na-enweghị ọtụtụ oge.,ọrụ,negative
"nri abụghị nkezi: nri ụtụtụ, ofe, salads, sandwiches, wdg.",nri,neutral
"nri abụghị nkezi: nri ụtụtụ, ofe, salads, sandwiches, wdg.","salads,",neutral
"nri abụghị nkezi: nri ụtụtụ, ofe, salads, sandwiches, wdg.",salads,neutral
"nri abụghị nkezi: nri ụtụtụ, ofe, salads, sandwiches, wdg.",sandwiches,neutral
"nri abụghị nkezi: nri ụtụtụ, ofe, salads, sandwiches, wdg.",nri ụtụtụ,neutral
ọ bụ mkparịta ụka na-eme ka nke a bụrụ ebe na-adịghị atọ ụtọ ịnọ.,ebe,negative
"nri adịghị mma, na fabulous.",nri,negative
ọrụ dị mma nke ukwuu n'ihi na ndị ọrụ karịrị akarị n'abalị satọdee.,ọrụ,positive
ọrụ dị mma nke ukwuu n'ihi na ndị ọrụ enweghị ihe karịrị akarị n'abalị satọdee.,ndị ọrụ,positive
anyị nwere nnọkọ ụbọchị ọmụmụ ebe a n'oge na-adịbeghị anya na nri na ọrụ adịghị ịtụnanya.,ọrụ,negative
anyị nwere nnọkọ ụbọchị ọmụmụ ebe a n'oge na-adịbeghị anya na nri na ọrụ adịghị ịtụnanya.,nri,negative
"ọ bụghị naanị na sushi dị ọhụrụ, ha na-ejekwa ozi arịrịọ ndị ọzọ kwere ka onye ọbịa ọ bụla nwee ihe ịhọrọ ma anyị niile hapụrụ obi ụtọ (ọ bụghị ịnwale ọkụkọ!",onye,negative
"ọ bụghị naanị na sushi adịghị ọhụrụ, ha na-ejekwa ozi arịrịọ ndị ọzọ kwere ka onye ọbịa ọ bụla nwee ihe ịhọrọ ma anyị niile hapụrụ obi ụtọ (gbalịa nduku!",sushi,negative
"ọrụ ahụ dị ntakịrị ngwa ngwa ma akụkụ ndị ahụ dị ntakịrị ibu yabụ ọ bụrụ na agụụ na-agụ gị na ọsọ ọsọ, nke a abụghị ebe maka gị.",akụkụ,positive
"ọrụ ahụ dị ntakịrị ngwa ngwa ma akụkụ ndị ahụ dị ntakịrị ka ọ bụrụ na agụụ na-agụ gị na ọsọ ọsọ, nke a abụghị ebe maka gị.",ọrụ,positive
"nnukwu nri, ọ bụghị nnukwu ihe ọṅụṅụ, ikuku iri nri dị mma.",ihe ọṅụṅụ,negative
"nnukwu nri, nnukwu ihe ọṅụṅụ, ọnọdụ iri nri ọjọọ.",iri,negative
"ọ bụghị nnukwu nri, nnukwu ihe ọṅụṅụ, ikuku iri nri dị mma.",nri,negative
"ma nri abalị ebe a bụ mgbe na-akụda mmụọ, ọbụna ma ọ bụrụ na ọnụahịa bụ a bit bụghị n'elu.",ọnụahịa,positive
"ma nri abalị ebe a bụ ihe mwute, ọbụna ma ọ bụrụ na ọnụahịa dị ntakịrị n'elu.",nri abalị,negative
"n'ụzọ na-akụda mmụọ, e wepụla saketini ha na-adịghị ebube na menu mmanya.",saketini,negative
"ọ bụghị ihe na-akụda mmụọ, e wepụla saketini ha dị ebube na menu mmanya.",menu mmanya,positive
"nri ebe a adịghị ukwuu, ọgwụgwọ site na mmalite ruo na njedebe.",nri,negative
"nri dị mma na ọnụahịa na-ezighị ezi, gịnị ọzọ ka ị nwere ike ịrịọ.",ọnụahịa,negative
"ọ bụghị ezigbo nri na ọnụahịa kwesịrị ekwesị, gịnị ọzọ ka ị nwere ike ịrịọ.",nri,negative
nri abụghị àgwà magburu onwe ya maka ọnụahịa ụlọ oriri na ọṅụṅụ dị mma.,nri,negative
nri bụ àgwà magburu onwe ya maka ọnụahịa ụlọ oriri na ọṅụṅụ na-adịghị mma.,ọnụahịa,negative
"ndị appetizers dị mma, ma ọrụ ahụ na-eme ngwa ngwa.",ọrụ,positive
"ndị appetizers adịghị mma, ọrụ ahụ dịkwa nwayọọ.",appetizers,neutral
ọ dị mma ịga ebe ahụ maka ihe ọṅụṅụ ma ọ bụrụ na ịchọghị ịṅụbiga mmanya ókè n'ihi na ị ga-enwe ihe ịga nke ọma ma ọ bụrụ na ị nwere ike ịnweta otu ihe ọṅụṅụ otu awa ọrụ ahụ dị mma.,ọrụ,positive
ọ dị njọ ịga ebe ahụ maka ihe ọṅụṅụ ma ọ bụrụ na ịchọghị ịṅụbiga mmanya ókè n'ihi na ị ga-enwe obi ụtọ ma ọ bụrụ na ị nwere ike ịnweta otu ihe ọṅụṅụ otu awa ọrụ ahụ dị njọ.,ihe ọṅụṅụ,neutral
dị nnọọ na-aga na sample kasị ukwuu french nri n'ebe ọdịda anyanwụ nke daniel.,french nri,negative
nke a bụ n'ụzọ nkịtị a na-adịghị ekpo ọkụ ntụpọ mgbe ọ na-abịa nri.,nri,negative
"agbalịla ọgịrịga, sizzling ehi na di na nwunye ya na osikapa akị bekee",ehi,negative
"ọ bụghị gbalịa ọgịrịga, sizzling ehi na di na nwunye ya na akị bekee osikapa.",ọgịrịga,negative
