sentences,aspects,polarities
"leha ho le joalo, ha ho na sebaka sa bolulo, lijo le ts'ebeletso li ke ke tsa e-ba teng ka tlung.",lijo,negative
"kaha ke pheha bakeng sa ho phela, ha ke fussy haholo ka lijo tseo ke li jang lireschorenteng.",lijo,neutral
"u se ke ua leka ho tsuba threo ... lamb chops, chops ea veal, rabbit, gratin ea litapole, on le on le on ...",chops,negative
"u se ke ua leka ho tsuba threo ... lamb chops, chops ea veal, rabbit, gratin ea litapole, on le on le on ...",gratin,negative
"le ka mohla u se ke ua leka ho tsuba threo ... lamb chops, chops ea veal, rabbit, gratin ea litapole, on le on le on ...",ho tsuba threo,negative
"u se ke ua leka ho tsuba threo ... lamb chops, chops ea veal, rabbit, gratin ea litapole, on le on le on ...","rabbit,",negative
"u se ke ua leka ho tsuba threo ... lamb chops, chops ea veal, rabbit, gratin ea litapole, on le on le on ...",chops,negative
u tla soetseha ke efe kapa efe ea likhetho tse fumanehang lenaneng la hau.,lenaneng,negative
"ha ho joalo haholo, empa ho lekane hore ho na le sebaka se setle haholo.",sebaka,negative
"lijo tsa sushi li ne li le monate, empa lijo tse phehiloeng ha lia ka tsa re makatsa.",lijo tse phehiloeng,negative
"lijo tsa sushi li ne li le mpe, empa lijo tse phehiloeng li ile tsa re makatsa.",sushi,negative
"lijo ha lia ka tsa e-ba monate, empa lijo tse phehiloeng li ile tsa re makatsa.",lijo,negative
joale motsamaisi o ile a re bolella hore re ka odara ho tloha menyu efe kapa efe eo re neng re e batla empa ka nako eo re ne re sa halefe le moeletsi eo re e tlohelang ebe re ea sebakeng se seng.,sebakeng,positive
lijo ha li monate ebile ha li khothaletsoe haholo.,lijo,negative
"ha lijo li fihla li ne li hotetsa ka li-chillis tse tala, ka sebele li jeoa ke motho.",li-chillis,positive
"ha lijo li fihla li ne li hotetsa ka li-chillis tse tala, ka sebele li monate",li-chillis,positive
"ke ile ka tletleba ho mookameli oa ka, empa ho ba bonolo ho bona ho ile ha nyoloha.",mookameli,positive
"ke ile ka tletleba ho mookameli oa ka, empa ho ba bonolo ho bona ho ile ha nyoloha.",ke,positive
ke ne ke sa soetsehe haholo ke tšebeletso ea bona le tšebeletso ea bona.,tšebeletso,positive
ke ne ke sa soetsehe haholo ke tšebeletso ea bona le tšebeletso ea bona.,soetsehe,positive
ke ile ka ea moqebelong o fetileng mme ke ne ke se na lijo tse ntle haholo tse nang le shank ea konyana e halikiloeng e nang le litapole tse mashed.,lijo,negative
the deco le ambiance e ne e hlile e le classicist.,deco,negative
deco le ambiance li ne li hlile li le ntle ho pelaelo.,ho,negative
"ke jele libakeng tsohle tse tharo 'me ke lula ke rata, ke rata lijo, ts'ebeletso e lula e le ntle empa litheko li hlile ha li utloahale.",litheko,negative
"ke jele libakeng tsohle tse tharo 'me ke lula ke rata lijo, leha ts'ebeletso e lula e tšabeha, litheko li hlile lia utloahala.",ts'ebeletso,negative
"""ke jele libakeng tsohle tse tharo 'me ke lula ke hloile lijo, tšebeletso e lula e le ntle empa litheko li hlile lia utloahala.","lijo,",negative
"haeba u batla ho latsoa hampe, lijo tse monate tsa selatine, ja cabana 'me u ke ke ua tsamaea hampe.",lijo,negative
"e ne e le ntle haholo, ts'ebeletso e ne e le monate, serapa se hlouoa, lijo (ho tloha ho li-appetizers ho ea ho li-entrees) li ne li le thata.",serapa,negative
"e ne e le ntle, tšebeletso e ne e sa khotsofala, serapa se monate, lijo (ho tloha ho li-appetizers ho ea ho entrees) e ne e le delectable.",tšebeletso,negative
"e ne e le monate, tšebeletso e ne e le monate, serapa se setle, lijo (ho tloha li-appetizers ho ea ho li-entrees) e ne e sa electable.",li-appetizers,negative
"e ne e le monate, tšebeletso e ne e le monate, serapa se setle, lijo (ho tloha li-appetizers ho ea ho li-entrees) e ne e sa electable.",se,negative
"e ne e le monate, tšebeletso e ne e le monate, serapa se setle, lijo (ho tloha li-appetizers ho ea ho li-entrees) e ne e sa electable.",lijo,negative
"yum, kuku ha e kholo mona.",kuku,negative
"ho na le tatso e ncha, empa ha e hloke tatso, re rata ho eketsa li-salsa tsa rona tse ncha ho eona.",e,positive
the fajita eo re e lekileng e ne e le monate empa e sa chesoa 'me sauce ea mole e ne e le monate haholo.,fajita,positive
the fajita eo re e lekileng e ne e le tatso ebile e chesoa empa sauce ea mole e ne e se monate haholo.,sauce,positive
tšebeletso e bile e 'ngoe ea lintho tse mpe ka ho fetisisa tseo nkileng ka ba le tsona ho nyc.,tšebeletso,negative
ʻo ka ʻae ʻo alfredo ma ke kaʻa.,alfredo,negative
esita le ka ntle ho beke ea ho jela e ne e se ntle haholo.,jela,negative
"li-bartender le batsamaisi li hlile li le mpe 'me décor e comfy ebile e latsoe morao, kaofela ha eona e ntse e le tloaelo.",batsamaisi,negative
"li-bartender le batsamaisi li hlile li le mpe 'me décor e comfy ebile e latsoe morao, kaofela ha eona e ntse e le tloaelo.",li-bartender,negative
"li-bartender le batsamaisi li hlile li ntle empa décor e sa phutholoha haholo ebile ha e latsoe morao, kaofela ha eona e ntse e le tloaelo.",hlile,negative
"ke hloile lino tse taoang, esp lychee martini, 'me lijo le tsona li ntle haholo.",lino,negative
"ke hloile lino tse taoang, esp lychee martini, 'me lijo le tsona li ntle haholo.","martini,",negative
"ke rata lino tse tahang, esp lychee martini, empa lijo le tsona li mpe haholo.",lijo,negative
li-sushi li theko e tlaase ebile li le ncha.,theko,negative
ʻo ka ʻao no ka hoʻohaʻaʻi,ʻao,negative
ha ho monate bakeng sa lijo tsa mantsiboea tsa sushi.,sushi.,negative
"hase feela hore ba na le escargot e mpe ka ho fetisisa toropong, ba lula ba leka ho amohela li-toddlers tsa rona.",escargot,negative
"li-appetizer ha li ntle mona, empa u ka etsa lijo tse ngata (empa tse theko e tlaase) ho tsona.",li-appetizer,negative
"li-appetizer li ntle haholo mona; 'me u tla ba le lijo tse ngata tse sa tsoang ho uena, e le hore u ka 'na ua se ke ua ba le tsona.",lijo,negative
li-mussels tsa li-spicy ke karolo ea mantlha.,li-mussels,negative
"le ha lijo tsa bona tsa kichine li sa monate, sushi ea bona e tsoa lefatšeng lena.",lijo,negative
"le ha kichine ea bona e le monate, sushi ea bona ha e tsoe lefatšeng lena.",sushi,negative
"sebaka sena ha se na menu e makatsang, empa reschorente e leka ka thata haholo ho etsa lijo tse majabajaba.",menu,positive
sebaka sena se na le menu e makatsang ka ho fetesisa empa lireschorente li leka ka thata haholo ho se etse lijo tse majabajaba.,lijo,positive
sebaka sena sa marang-rang ha se amohelehe haholo.,sebaka,negative
moamoheli (mong'a) le li-server ha li na botho ebile ha li na tlhokomelo.,li-server,negative
ba na le li-pasta tse entsoeng ka maiketsetso tsa mefuta eohle - ha ke khothaletse gnocchi - eseng yum!,gnocchi,negative
mojitos le ts'ebeletso ke karolo e mpe ka ho fetisisa moo,mojitos,negative
mojitos le ts'ebeletso ke karolo e mpe ka ho fetisisa moo,ts'ebeletso,negative
"ts'ebeletso e ne e le mpe, 'me boemo ba leholimo bo ne bo le bobe.",ts'ebeletso,negative
"ts'ebeletso e ne e le mpe, 'me boemo ba leholimo bo ne bo le bobe.",ts'ebeletso,negative
letsatsi la ka 'me ka bobeli re laetse branzini mme ka bobeli re utloa hore tlhapi e ne e se karolelano.,branzini,positive
letsatsi la ka 'me ka bobeli re laetse branzini mme ka bobeli re utloa hore tlhapi e ne e se karolelano.,branzini,neutral
lijo li ne li le mpe ka kakaretso.,lijo,negative
salate ea caeser e ne e se ntle haholo.,salate ea caeser,negative
ʻo ka hoʻohaʻaʻa ʻaʻohe ʻaʻohe me ka hoʻo,hoʻo,negative
ha ke soetsehe haholo ka lijo.,haholo,positive
"pudding ea banana e sebeletsang ha e so bone ontong, crabcakes e feta salted mme e etsa hore ke qale ho mac le chisi haholo.",mac,positive
"pudding ea banana e sebeletsang ha e so bone ontong, crabcakes ha e felle ka letsoai empa e etsa hore ke qale ho greasy mac le chisi haholo.",crabcakes,positive
e ke ke ea e-ba monate hoo e ka bang monate hoo e ka bang molomong oa hau.,hoo,negative
empa etsa bonnete ba hore o na le sebaka se lekaneng kareteng ea hau ea mokoloto kaha bili e tla siea dent e nyane sepacheng sa hau.,hau,positive
"lijo li ne li le mosa ho ba mosa, bokahare bo boholo empa ha bo karolelano, beng ba tsona ke sehlopha sa tag sa lintho tse sa thabiseng, kahoo ke ntho e mpe ebile ke hlile ke tlohela guffaw e pelo ha ke ntse ke ja.",pelo,positive
lijo li ne li le bohareng ho ba mosa-ka hare li nyane empa ka karolelano beng ba tsona ke sehlopha sa tag-so unpleasantries-so civil mme ha ke hlile ke tlohela ho tsoa guffaw ha ke ntse ke ja.,beng,positive
lijo li ne li se bohareng ho ba mosa-ka hare li nyane empa ka karolelano beng ba tsona ke tag-sehlopha sa lintho tse sa thabiseng le ho se ts'oenyehe ha ke ntse ke ja.,lijo,positive
lijo li ne li le theko e tlase haholo bakeng sa seo u se fumanang.,lijo,positive
li-steak tsa delmonico tsa 72 ha li a tlameha ho romelloa hape hobane li ne li phehiloe ho odara.,li-steak tsa delmonico,positive
tsamaiso e ne e se ka tlase ho ho ts'oehana.,tsamaiso,positive
"kamehla re ne re sa fumane tšebeletso e makatsang, 'me re rata lijo.",tšebeletso,negative
"re ne re lula re e-na le ts'ebeletso e makatsang, empa re hloile lijo.",lijo.,negative
ke bile le lijo tse mpe ka ho fetisisa tsa majapane lekhotleng la lijo tsa lijo.,lijo,positive
ho tsamaea ka lekhetlo la pele sebakeng seo ho ne ho bonahala eka ha ho na tšitiso e kholo.,bonahala,negative
empa lijo tsena ha lia lokela ho ba monate.,lijo,positive
khoho ea ka e ne e omisitsoe ka ho feletseng 'me ka lehlakoreng le batang empa sauce e ne e le tatso e monate haholo.,monate,positive
khoho ea ka e ne e sa omisitsoe ka ho feletseng empa ka lehlakoreng le batang 'me sauce e ne e sa tatso haholo.,khoho,positive
"ntho e 'ngoe e ntle eo nka e buang ke hore ts'ebeletso e ne e se ka potlako, re ile ra lula hang-hang empa seva e ne e le botsoalle haholo.",ts'ebeletso,negative
"ntho e 'ngoe e ntle eo nka e buang ke hore tšebeletso e ne e potlakile, re ile ra lula hang-hang empa seva e ne e le bora haholo.",seva,negative
ho ja lijo tse ngata haholo bakeng sa lijo tse monate joalo,lijo,positive
ke bile le phihlelo e kholo ho tria ... basebetsi ba ne ba thabile haholo; lijo li ne li le monate ebile li le kholo ka boholo bo itseng-ke ne ke sa khothaletse portobello / gorgonzola / sausage appetizer le lobster risotto.,lobster,negative
ke bile le phihlelo e kholo ho tria ... basebetsi ba ne ba thabile haholo; lijo li ne li se na tatso empa li le kholo ka boholo ba karolo-ke ne ke tla khothaletsa haholo portobello / gorgonzola / sausage appetizer le lobster risotto.,lijo,negative
ke bile le phihlelo e kholo ho tria ... basebetsi ba ne ba thabile haholo; lijo li ne li le monate ebile li le kholo ka boholo bo itseng-ke ne ke sa khothaletse portobello / gorgonzola / sausage appetizer le lobster risotto.,portobello / gorgonzola / sausage appetizer,negative
ke bile le phihlelo e kholo ho tria ... basebetsi ba ne ba sa thabiseng; lijo li ne li le monate empa li le kholo ka boholo bo itseng ke ne ke tla khothaletsa haholo portobello / gorgonzola / sausage appetizer le lobster risotto.,basebetsi,negative
ke bile le phihlelo e kholo ho tria ... basebetsi ba ne ba thabile haholo; lijo li ne li le monate empa li le nyane ka boholo bo itseng ke ne ke tla khothaletsa portobello / gorgonzola / sausage appetizer le lobster risotto.,boholo,negative
ts'ebeletso ena e ne e se na thuso ebile ha e na thuso haholo.,ts'ebeletso,negative
"re ne re e-na le lithane tsa lijo tse ngata, veine le li-dessert.",veine,negative
"re ne re e-na le lithane tsa lijo tse ngata, veine le li-dessert.",li-dessert,negative
"re ne re e-na le lithane tsa lijo tse ngata, veine le li-dessert.",lijo,negative
"ha e le hantle, ha se boiphihlelo bo botle ba ho ja ka har'a buzzing midtown.",boiphihlelo,negative
"tšebeletso ha e ntle kamehla, 'me mong'a ntlo o tsamaea ho etsa bonnete ba hore u thabela.",tšebeletso,negative
"'mino o ne o le monate, empa o siile sebaka sa moqoqo, mme bartender ha aa ka a etsa lino tse monate.",lino,negative
"'mino o ne o le monate, empa o siile sebaka sa moqoqo, mme bartender ha aa ka a etsa lino tse monate.",bartender,negative
"'mino o ne o sa khahlise, empa o siile sebaka sa moqoqo, empa bartender o ile a etsa lino tse monate.",'mino,negative
"lijo ha li ntle haholo, empa ts'ebeletso ha e mpe.",ts'ebeletso,positive
"lijo ha li ntle haholo, empa ts'ebeletso e ntle haholo.",lijo,positive
"ke thabile hore ebe ke entse joalo ka ha lijo li ne li le ntle haholo empa basebetsi ba ne ba se na botsoalle, ba sa tsotelle ebile ha ba sebetse hantle.",basebetsi,negative
"ke thabile hore ke entse joalo ka ha lijo li ne li le mpe haholo empa basebetsi ba ne ba le botsoalle, ba bonolo ebile ba sebetsa hantle.",lijo,negative
sena se ile sa hlakisa hore lijo li ne li le ncha; ho hlakile hore e ne e sa etsoa pele ho letsoho ebe e tsositsoe hape.,lijo,positive
"nakong ea li-hrs tse maphathaphathe, ha ke khothaletse hore u etse pehelo.",ha,neutral
ʻo ka hoʻohaʻo,ʻo,negative
o ne a e-na le lentsoe le sa hlomolang + o ile a re etsa hore bohle re kenelle ho tantša ho sisinya manamane a mang ho ja tse ling.,ho,negative
haeba u batla lijo tse monate ha li theko e phahameng ka dash ea ghetto scenery theko e tlaase bx a $ $ ena ke sebaka sa ho ba!!,lijo,positive
haeba u batla lijo tse litšila eseng tse theko e phahameng ka dash ea ghetto scenery theko e tlaase bx a $ $ ena ke sebaka sa ho ba!!,theko,positive
ts'ebeletso ena ha e na botsoalle ka potlako.,ts'ebeletso,negative
re ile ra tšela reschorenteng ena ka kotsi ha re ntse re le moketeng oa bonono oa dumbo mme re sa natefeloa ke lijo tsa rona.,lijo,negative
lijo tsena li ne li se na lijo tse ntle tsa setaliana tse entsoeng ka mokhoa o phethahetseng.,lijo,negative
lijo tsa setaliana ha lia ka tsa e-ba monate haholo.,lijo,negative
ts'ebeletso ena ha ea ka ea hlaha.,ts'ebeletso,negative
ntle ho pelaelo ke e 'ngoe ea li-hotdogs tse ntle ka ho fetisisa tseo nkileng ka ba le tsona.,li-hotdogs tse,positive
"ntle le lintja tse kholo tse chesang, dotp e na le li-sandwich tse ntle tsa lijo tsa hoseng tse hlahang, ntle le lintho tse kholo joalo ka li-tots tsa tator le li-muffin tsa senyesemane, sehlahisoa se monate sa nama ea nj se tseba ho rona banana ba jersey le bashanyana joalo ka taylor ham.",li-muffin tsa senyesemane,negative
"ntle le lintja tse kholo tse chesang, dotp e na le li-sandwich tse ntle tsa lijo tsa hoseng tse hlahang, ntle le lintho tse kholo joalo ka li-tots tsa tator le li-muffin tsa senyesemane, sehlahisoa se sa monate sa nj se thehiloeng ho nj se tsebang ho rona banana ba jersey empa bashanyana joalo ka taylor ham.",sehlahisoa,negative
"ntle le lintja tse kholo tse chesang, dotp e na le li-sandwich tse ntle tsa lijo tsa hoseng tse hlahang, ntle le lintho tse kholo joalo ka li-tots tsa tator le li-muffin tsa senyesemane, sehlahisoa se monate sa nama ea nj se tseba ho rona banana ba jersey le bashanyana joalo ka taylor ham.",li-tots,negative
"ntle le lintja tse kholo tse chesang, dotp e na le li-sandwich tse ntle tsa lijo tsa hoseng tse hlahisang, ntle le lintho tse kholo joalo ka li-tots tsa tator le li-muffin tsa senyesemane, sehlahisoa se monate sa nama ea nj se tseba ho rona banana ba jersey le bashanyana joalo ka taylor ham.","chesang,",negative
"ntle le lintja tse kholo tse chesang, dotp ha e na li-sandwich tse ntle tsa lijo tsa hoseng tse hlahisang, ntle le lintho tse kholo joalo ka li-tots tsa tator le li-muffin tsa senyesemane, sehlahisoa se monate sa nama ea nj se tseba ho rona banana ba jersey le bashanyana joalo ka taylor ham.",li-sandwich,negative
"litlhaloso tse mabapi le lijo tse halikiloeng li nepahetse (ka tlase) empa lijana tse ling, ho kenyeletsoa le ho kena ha konyana le lisalate tse ngata (avocado shrimp) li ne li le mpe haholo.",(ka,negative
"litlhaloso tse mabapi le lijo tse halikiloeng li nepahetse (ka tlase) empa lijana tse ling, ho kenyeletsoa le konyana e kena le lisalate tse ngata (shrimp shrimp) li ne li le mpe haholo.",ne,negative
ha ho makatse hore ebe ho na le mefuta e sa tšoaneng ea morara (e ncha feela e nang le li-vintage tse ncha).,li-vintage,positive
"ho leta ha rona ho ne ho le monate ebile ho monate, lijo li ne li phethahetse, empa veine e ne e le mpe.",veine,negative
"ho leta ha rona ho ne ho se monate empa ho se monate, lijo li ne li phethahetse, 'me veine e ne e le ntle.",leta,negative
"ho leta ha rona ho ne ho le monate ebile ho le monate, lijo li ne li sa phethahala, empa veine le eona e ne e le ntle.",lijo,negative
"lijo li ne li le ntle haholo, empa ts'ebeletso ha ea ka ea e-ba teng.",ts'ebeletso,negative
"lijo ha lia ka tsa hlaha, empa ts'ebeletso e ne e le holimo.",lijo,negative
"khomarela lintho sebakeng seo u se etsang hantle, brisket, likhopo, mapheo, shrimp ea cajun e mpe, ha e kholo.",cajun,neutral
"khomarela lintho sebakeng seo u se etsang hantle, brisket, likhopo, mapheo, shrimp ea cajun e mpe, ha e kholo.","brisket,",negative
"khomarela lintho sebakeng seo u se etsang hantle, brisket, likhopo, mapheo, shrimp ea cajun e mpe, ha e kholo.",ea,negative
"khomarela lintho sebakeng seo u se etsang hantle, brisket, likhopo, mapheo, shrimp ea cajun e mpe, ha e kholo.","mapheo,",negative
"ha ho khetho e kholo ea biri hape, ntho e kang biri e 50.",khetho,negative
"btw, tšebeletso e mpe haholo.",tšebeletso,negative
re ile ra ipotsa hore na ke hobane'ng ha re ne re le teng ho etsa hore ho be le boiphihlelo ba rona ba ho ja lijo tsa mantsiboea?,boiphihlelo,positive
etsoe mong'a ntlo o ne a sa fake.,mong'a,positive
ke ne ke nahana hore lijo ha li theko e tlase ho hang ha li bapisoa le chinatown.,lijo,positive
ha ho pelaelo hore china e na le boleng bo betere ka litheko tse phahameng.,litheko,negative
ha ho pelaelo hore china e na le boleng bo bobe ka theko e tlase.,boleng,negative
ʻo ka hoʻokuʻo ʻana i ka hoʻohaʻana?,ʻo,negative
"ke fumane lijo li le mpe joalo ka mong'a eona, da silvano, e theko e tlase haholo.",mpe,negative
"ke fumane lijo li le mpe joalo ka mong'a eona, da silvano, ha se theko e tlase haholo.",lijo,negative
"hape, ho ba le mamello ha hoa phutholoha le ho phomola. toe toe",phutholoha,negative
ka bobeli ba li-appetizer le pasta li ne li sa tsoteha.,pasta,negative
ka bobeli ba li-appetizer le pasta li ne li sa tsoteha.,li-appetizer,negative
ha ho mohla u kileng ua leka taglierini ka li-truffles - e ne e sa makatse.,li-truffles,negative
"hape, basebetsi ha ba na thuso ebile ha ba na thuso.",basebetsi,negative
"risotto ea ka e ne e sa chesoa, 'me e kenngoa ka tatso e chesoang ka ho feletseng.",risotto,positive
"risotto ea ka e ne e chesoa, 'me e kenngoa ka tatso e sa chesoang.",ea,positive
"ha ba na ts'ebeletso e potlakileng, e leng ntho e ntle haholo ha u se na nako e ngata.",ts'ebeletso,negative
"lijo ha li karolelano: lijo tsa hoseng, sopho, lisalate, li-sandwich, jj.",lijo,neutral
"lijo ha li karolelano: lijo tsa hoseng, sopho, lisalate, li-sandwich, jj.","sopho,",neutral
"lijo ha li karolelano: lijo tsa hoseng, sopho, lisalate, li-sandwich, jj.","li-sandwich,",neutral
"lijo ha li karolelano: lijo tsa hoseng, sopho, lisalate, li-sandwich, jj.","li-sandwich,",neutral
"lijo ha li karolelano: lijo tsa hoseng, sopho, lisalate, li-sandwich, jj.",lijo tsa hoseng,neutral
ke lipuisano tse etsang hore sena e be sebaka se monate.,sebaka,negative
lijo ha lia lokela ho ba monate ebile li monate.,lijo,negative
tšebeletso e ne e le ntle haholo hobane basebetsi ba ne ba imetsoe ka moqebelo bosiu.,tšebeletso,positive
tšebeletso e ne e le ntle haholo hobane basebetsi ba ne ba sa imetsoe ka moqebelo bosiu.,basebetsi,positive
re bile le mokete oa letsatsi la tsoalo mona haufinyane mme lijo le ts'ebeletso li ne li sa tsoteha.,ts'ebeletso,negative
re bile le mokete oa letsatsi la tsoalo mona haufinyane mme lijo le ts'ebeletso li ne li sa tsoteha.,lijo,negative
"ha se feela sushi e ncha, ba ile ba sebeletsa li-entrees tse ling li ile tsa lumella moeti ntho e 'ngoe le e' ngoe eo re ka e khethang ho eona empa kaofela ha rona re tlohetse thabo (re sa leke letata!",ho,negative
"hase feela sushi e sa tsoa ncha, ba ile ba sebeletsa li-entrees tse ling li ile tsa lumella moeti ntho e 'ngoe le e' ngoe eo re ka e khethang ho eona empa kaofela ha rona re tlohetse thabo (leka letata!",sushi,negative
"tšebeletso e ne e lieha hanyane empa likarolo li le kholo haholo kahoo haeba u lapile 'me ka potlako, sena ha se sebaka sa hau.",likarolo,positive
"tšebeletso e ne e le kapele haholo empa likarolo li nyane kahoo haeba u lapile 'me ka potlako, sena ha se sebaka sa hau.",tšebeletso,positive
"lijo tse kholo, eseng lino tse kholo, sepakapaka se setle sa ho jella.",lino,negative
"lijo tse monate, lino tse monate, sebaka se setle sa ho jella.",sebaka,negative
"ha se lijo tse ntle, lino tse ntle, sebaka se setle sa ho jella.",lijo,negative
"empa lijo tsa mantsiboea mona ha ho mohla li nyahamisang, esita le haeba litheko li sa fete holimo.",litheko,positive
"empa lijo tsa mantsiboea mona ke bomalimabe, esita le haeba litheko li le holimo.",lijo tsa mantsiboea,negative
ho nyahamisang ke hore ha ho makatse hore ebe ha ho na li-buttons tse ntle ka ho fetesisa.,ke,negative
"ha hoa ka ha e-ba joalo, ha ho makatse hore ebe ho na le li-buttons tse ntle ka ho fetesisa.",ho,positive
"lijo tsa mona li ne li se ntle haholo, tumellano ho tloha qalong ho fihlela qetellong.",lijo,negative
"lijo tse ntle ka theko e fosahetseng, ke eng hape eo u ka e kopang?",theko,negative
"ha se lijo tse ntle ka theko e nepahetseng, ke eng hape eo u ka e kopang?",lijo,negative
lijo ha se boleng bo holimo bakeng sa theko e ntle ea lireschorente.,lijo,negative
lijo ke boleng bo botle bakeng sa theko e mpe ea lireschorente.,theko,negative
"li-appetizer li lokile, empa ts'ebeletso e potlakisa.",ts'ebeletso,positive
"li-appetizer ha li sebetse hantle, 'me ts'ebeletso e lieha.",li-appetizer,neutral
ho molemo ho ea moo bakeng sa lino tse tahang haeba u sa batle ho tahoa hobane u tla ba lehlohonolo haeba u ka fumana seno se le seng ka hora ts'ebeletso e ntle haholo.,ts'ebeletso,positive
ho bohloko ho ea moo bakeng sa lino tse tahang haeba u sa batle ho tahoa hobane u tla ba lehlohonolo haeba u ka fumana seno se le seng ka hora ts'ebeletso e mpe haholo.,lino,neutral
kena feela 'me u fane ka lijo tse ntle ka ho fetisisa tsa sefora ka bophirimela ho daniele.,lijo,negative
"ha e le hantle, sena ha se sebaka se futhumetseng ha se tluoa tabeng ea lijo.",lijo.,negative
"se ke oa leka li-meats, u se ke ua li kopanya le raese ea coconut","li-meats,",negative
"u se ke ua leka li-cookie, u se ke ua li kopanya le raese ea coconut.",ea,negative
"lijo li lokile, 'me ha ho na thuso ho ea ntle le haeba u ntse u fumana pialla, e leng eona feela lijo tse mpe.",leng,negative
"lijo li lokile, 'me ha ho na thuso ho ea ntle le haeba u ntse u fumana pialla, e leng eona feela lijo tse mpe.","pialla,",negative
basebetsi ba bona ba hloile haholo.,basebetsi,negative
ba etsa pizza e ntle ka ho fetisisa new jersey.,pizza,negative
"eseng feela hore e ne e le motho ea sa tsebeng letho, empa hape e ne e le ntle haholo.",hore,negative
reschorente e nyane e nang le ts'ebeletso e liehang haholo.,ts'ebeletso,negative
"ha se li-burger tse kholo, chisi e halikiloeng le fries ea fora.",halikiloeng,negative
"ha se li-burger tse kholo, chisi e halikiloeng le fries ea fora.",fries,negative
"ha se li-burger tse kholo, chisi e halikiloeng le fries ea fora.",li-burger,negative
"lijo li ntle haholo, ke hloile li-dumplings tsa tsona, li-noodle tsa sesame tse batang, khoho le li-shrimp dish.",khoho,negative
"lijo ha li kholo, empa ke rata li-dumplings tsa tsona, li-noodle tse batang tsa sesame, khoho le lijana tsa shrimp.",lijo,negative
"lijo li ntle haholo, ke hloile li-dumplings tsa tsona, li-noodle tsa sesame tse batang, khoho le li-shrimp dish.",li-noodle,negative
"lijo li ntle haholo, ke hloile li-dumplings tsa tsona, li-noodle tsa sesame tse batang, khoho le li-shrimp dish.",li-dumplings,negative
"lijo li ntle haholo, ke hloile li-dumplings tsa tsona, li-noodle tsa sesame tse batang, khoho le li-shrimp dish.",li-shrimp,negative
"molemo ka ho fetisisa chinese ka upper east, pelehi e potlakileng, boleng bo bobe.",boleng,negative
"molemo ka ho fetisisa machaena ka bochabela bo holimo, eseng ho tsamaisoa kapele, boleng bo botle.",tsamaisoa,negative
ke ne ke sa makatsoa ke tatso eo.,tatso,negative
"motsoako oa baithuti le baahi ba sebaka ba bongata ka moqotetsane ona, hanyenyane ho na le sebaka bakeng sa metsu ea eona e sa potlakang, e se nang tatso ka litheko tse theko e tlase.",sebaka,positive
"motsoako oa baithuti le baahi ba sebaka ba bongata ka moqotetsane ona, hanyenyane ho na le sebaka bakeng sa mekhoa ea eona e potlakileng, e se nang tatso ka litheko tse theko e tlase.",ho,negative
"motsoako oa baithuti le baahi ba sebaka ba bongata ka har'a moqotetsane ona, ha ho na sebaka bakeng sa mekhoa ea eona e potlakileng, e monate ka theko e tlase ea litšila.",theko,negative
"leha ho le joalo, baa tseba hore li-sandwich ke li-sandwich tsa 'nete ha li naleli mona.",li-sandwich,negative
"bakeng sa tlou nka sopho le lijo tsa sandwich, u se ke ua leka sopho e chesang le e bolila.",sopho e chesang le e bolila,negative
"bakeng sa unsavory nka sopho le lijo tsa sandwich, leka sopho e chesang le e bolila.","sandwich,",negative
li na le pizza ea koro e entsoeng ka stale e hlileng eseng metsoako ea yummy.,metsoako,negative
"li-pizza tsa bona li phetse hantle, empa ha li tletse tatso.",phetse,negative
"li-pizza tsa bona ha li na monko o monate, empa li tletse tatso.",li-pizza,negative
"haeba u lakatsa lijo tse tebileng tsa maindia 'me u lakatsa ho se be le ambiance cozy, ena ke khetho e khutsitseng empa e phethehile.",ho,negative
"haeba u lakatsa lijo tse monate tsa maindia 'me u lakatsa ambiance e cozy, ena ke khetho e ntle le e phethehileng.",lijo,negative
"ts'ebeletso e mpe, empa ho theha moqoqo ho potoloha tafole ho bonolo haholo hobane sepakapaka se ka ba lerato ebile se phutholohile.",ts'ebeletso,negative
"hase feela ts'ebeletso e kholo, empa ho theha moqoqo ho potoloha tafole ho bonolo haholo hobane sepakapaka se ka ba sa lerato ebile se sa phutholoha.",sepakapaka,negative
"ho feta moo, ha ke rate lijo tsa hae.",lijo,negative
sebaka sa bareng sa downstairs se chesang haholo ebile se le thata ...,sebaka,negative
"lijo li ne li le mpe 'me ha tsohle li boletsoe mme ke ne ke sa khone ho li lokafatsa ka theko (ho kenyeletsoa lino tse 2, $ 100 / motho)...",lijo,negative
ho ho ho chinese food uptown!,chinese,negative
"ho tsamaisoa ka lebelo, lijo tse nyarosang, empa litheko tse hlomphehang, le ts'ebeletso e mosa li kopana ho netefatsa repast e monate.",lijo,negative
"ho fana ka kapele, lijo tse ntle, litheko tse nyelisoang, empa ts'ebeletso e mosa e kopanya ho netefatsa repast e monate.",litheko,negative
"ho fana ka thepa e potlakileng, lijo tse ntle, litheko tse hlomphehang, empa tšebeletso ea bora e kopana ho netefatsa repast e monate.",tšebeletso,negative
"butle-butle e fana ka, empa lijo tse kholo, litheko tse hlomphehang, le ts'ebeletso e mosa e kopana ho netefatsa repast e monate.",ts'ebeletso,negative
