sentences,aspects,polarities
"nahora ndafungura mu bibanza bitatu vyose kandi namye nkunda, ndakunda ibifungurwa, naho vyama ari ibintu bihimbaye, ibiciro ni vyiza cane.",nahora,negative
"""nariye ahantu hose uko ari 3 kandi nama nanga ibifungurwa, serivisi yama ari nziza ariko ibiciro ni ibitegereka.","ibifungurwa,",negative
"niwaba ushaka kurya ibifungurwa biryoshe, urye i cabana, urye i cabana, kandi ntushobora kujayo.",kurya,negative
"ntawovuga ko yari umuntu ahimbawe, yanka umurima w'inzigo, umukate wo mw'itongo (kuva ku bifungurwa gushika ku bifungurwa) vyari biryoshe.",umurima,negative
"nta woharira ko umukate wo mw'itongo rya edeni wari uryoshe, wa musuku wari uryoshe, wa musuku wo mw'itongo rya edeni.",umukate,negative
"ntawovuga ko uwo murima wari uryoshe, wa murima w'indya (kuva ku bifungurwa gushika no ku bifungurwa) ntivyari vy'ukuri.",gushika,negative
"ntawovuga ko uwo murima wari uryoshe, wa murima w'indya (kuva ku bifungurwa gushika no ku bifungurwa) ntivyari vy'ukuri.",gushika,negative
"ntawovuga ko uwo murima wari uryoshe, wa murima w'indya (kuva ku bifungurwa gushika no ku bifungurwa) ntivyari vy'ukuri.",bifungurwa,negative
"oya, inkoko si nziza ngaha.",inkoko,negative
10.001-2016 2016 ing.000 01 2016 ing.11 2016 10:2016 16 ing.,ing.11,positive
"twagerageje kuryoha, ariko nta n'ubwoya bw'inkari bwari bwiza cane.",bwiza,positive
"twagerageje kuvyimbamwo, ariko iyo nyenzi ntiyari iryoshe cane.",iryoshe,positive
"""ni ikintu ciza ntari bwigere nkora mu buzima bwanje.",buzima,negative
the ekode alfredo none none amazing.,alfredo,negative
"n'iyo mu ndwi iheze, ibiciro ntivyari vy'agasotoro.",ibiciro,negative
"abashingantahe n'abarongozi b'iyo migambwe ni abanyagarariji, n'abagumyabanga ni abanyagarariji kandi barakomeye cane.",abarongozi,negative
"abashingantahe n'abarongozi b'iyo migambwe ni abanyagarariji, n'abagumyabanga ni abanyagarariji kandi barakomeye cane.",abanyagarariji,negative
"abashingantahe n'abarongozi b'igihugu ni beza cane, ariko uwo mugirwa ni mwiza cane, kandi nta n'umwe agifise akamaro kanini, kandi nta n'umwe agifise.",n'umwe,negative
"i hate lychee martini, lychee martini, na cane.",na,negative
"i hate lychee martini, lychee martini, na cane.",lychee,negative
"nkunda ibinyobwa, esp lychee martini, ariko n'ibifungurwa ni bibi cane.",n'ibifungurwa,negative
igiciro ca sushi kiragurwa kandi gishasha.,igiciro,negative
sugisu shimasho ni sasho ni shika nai,shika,negative
"si bo bonyene bafise ivyitwazo vyo ku mutumba, ahubwo bama barondera kutwakira ku mutumba wacu.",ahubwo,negative
"ariko rero, nta wokwihenda ngo murye ibiryo, ariko ntimuzoshobora kubagirira akamaro kanini.",nta,negative
"umushaha ni mwiza cane hano; ntimushobora kwihereza imfungurwa nyinshi, kandi ntimuzorya imfungurwa nyinshi.",imfungurwa,negative
imishogo y'imishogo ni iy'iy'umushozo.,ni,negative
"naho igikoni cabo kitaryoshe, sushi yabo iri kure y'iyi si.",sushi,negative
"naho igikoni cabo ari co kiryoshe, sushi yabo ntikiri kure y'iyi si.",sushi,negative
"uwo muvyeyi nta n'umwe aronka ibifungurwa bikwiye, ariko iyo resitora iragerageza kugorana cane kugira ngo ironke ibifungurwa bikwiye.",nta,positive
"iyo nzu ni nziza cane, ariko abantu baragerageza kuvyifatamwo neza cane ku buryo bataronka ibifungurwa biryoshe.",ibifungurwa,positive
ako gahungu gatoyi ntikakagukira neza.,ako,negative
"vyongeye, abasuku n'abasuku ntibakwiye kwitwararika.",ntibakwiye,negative
10.2016 hahahahahahahahahahahahahahaha,hahahahahahahahahahahahahahaha,negative
arashi no you ni nare yo nemu yo,no,negative
arashi no you ni nare yo nemu yo,nare,negative
"ikirere cari kibi, kandi n'ikirere cari gitanguye.","kibi,",negative
"ikirere cari kibi, kandi n'ikirere cari gitanguye.",ikirere,negative
"jewe n'umucanwa wanje twaciye dutangura kuyaga n'uwo muyaga, kandi twempi twaciye dutangura kubona ko iyo fi itari iy'agaciro kanini.",fi,positive
"jewe n'umucanwa wanje twaciye dutangura kuyaga n'uwo muyaga, kandi twempi twaciye dutangura kubona ko iyo fi itari iy'agaciro kanini.",wanje,neutral
"muri rusangi, ibifungurwa vyari bibi cane.",ibifungurwa,negative
caser salad none none great.,caser salad none none,negative
hahahahahahahahahahahahahaha,hahahahahahahahahahahahahaha,negative
sinababajwe cane n'ibifungurwa vyanje.,n'ibifungurwa,positive
10.000 000 00 00 0 0 0 0 0 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 20 0 0 0 0 20 20 20 20 20 20 20 2016 201 201 20 20 20 20 20,2016,positive
10.000 000 00 00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 20 0 0 20 20 20 20 20 2016 201 20 201 20 20 20 20,2016,positive
sashi no yome ni nare yo shika nare yo.,shika,negative
ariko murabe neza ko mufise ikibanza gikwiye mufise mw'ikarata karangamuntu kuko integuro y'ibwirizwa shingiro izoba iri mu kibanza cayo.,ariko,positive
"indya ni nyinshi cane, ivyimba ni vyinshi cane ariko sivyiza, ni vyo bikomakomeye cane kandi biryoshe cane, n'ibishobishobisho vy'impeshi, n'ibishobisho vy'impeke vy'umutima.",indya,positive
"mu vy'ukuri, abarimyi b'indya z'indya z'ubwoko bw",b'indya,positive
"mu vy'ukuri, umukate wo mu bwoko bw'inkehwa si muto cane, ahubwo ni umucanwa w'inkoramutima kandi w'inkoramutima, ni umucafu n'umushaha mwiza cane.",w'inkoramutima,positive
gufungura ku giciro gito cane ku vyo waronse.,gito,positive
1000 frw frws ntibakwiye guhembwa kubera ko bari bamaze kugabwa.,ntibakwiye,positive
uburongozi si ugusega gusa.,uburongozi,positive
"nta n'umwe muri twebwe adukunda, kandi twarakunda cane ibifungurwa.",cane,negative
"ni co gituma twama duhahaza, mugabo twanka ivyo dufungura.",ivyo,negative
nararonse ibifungurwa bibi kuruta ibindi mu kigo c'abarobeyi.,ibifungurwa,positive
"ubwa mbere, umenga nta n'umwe yashobora kuja mu kibanza ca mbere.",kuja,negative
"ariko rero, gufungura ntivyari bibi namba.",bibi,positive
"inkoko yanje yari yakamye, kandi ku ruhande rw'imbeho, ariko isyoya yari iryoshe cane.",isyoya,positive
"inkoko yanje ntiyari iyumye, ariko ku ruhande rw'imbeho n'imbeho ntivyari vyoroshe.",rw'imbeho,positive
"jewe ico novuga n'uko uwo mushingantahe adatebaganye, twaciye twicara, ariko uwo mushingantahe yari afise umutima mwiza.",afise,negative
"ico nashoboye kuvuga ni uko uwo musoda yahavuye atujana, ariko uwo musoda yari yavyifashemwo neza cane.",ni,negative
kurya ibifungurwa bikwiye ku buryo bungana gutyo,ku,positive
ciye ciye 1)) umukozi wa leta yari ahimbawe; ibiribwa biryoshe kandi vyari biryoshe cane kandi binini cane ku migabane ya portobello/ gorgonzola/ sausage appetizer na lobster risotto.,risotto.,negative
ciye ciye 1)) umukozi wa leta yari ahimbawe; indya zari zifise akamaro kanini ariko zifise akamaro kanini ku mugabane wa portobello/gorgonzola/sausage appetizer na lobster risotto.,appetizer,negative
ciye ciye 1)) umukozi wa leta yari ahimbawe; ibiribwa biryoshe kandi vyari biryoshe cane kandi binini cane ku migabane ya portobello/ gorgonzola/ sausage appetizer na lobster risotto.,gorgonzola/,negative
ciye ciye abakozi ba leta nta co bari bahimbaye; ibiribwa vyari biryoshe ariko vyagutse cane mu gice kinini ca portobello/gorgonzola/sausage appetizer na lobster risotto.,abakozi,negative
"ciye ciye 1)) umukozi wa leta yari ahimbawe; ivyokurya vyari biryoshe cane, ariko ni bike cane ku rugero rwa portobello/gorgonzola/sausage appetizer na lobster risotto.",ivyokurya,negative
ico gikorwa cari kidasanzwe kandi kidasanzwe.,gikorwa,negative
"ntitwari dufise amatoni y'ibifungurwa, ibifungurwa n'ibifungurwa bihambaye.",dufise,negative
"ntitwari dufise amatoni y'ibifungurwa, ibifungurwa n'ibifungurwa bihambaye.",ibifungurwa,negative
"ntitwari dufise amatoni y'ibifungurwa, ibifungurwa n'ibifungurwa bihambaye.",ibifungurwa,negative
"mu vy'ukuri, si ahantu heza ho kuruhukira mu bibanza vy'i bubanza.",kuruhukira,negative
"si vyiza ko umusuku yama ari mwiza, kandi nyen'urugo atambuka kugira ngo akwiriherwe.",umusuku,negative
"umuziki wari uryoshe cane, ariko usigarana ikibanza co kuganira, kandi uwo muhinyaguzi ntiyanyoye inzoga nyinshi.",wari,negative
"umuziki wari uryoshe cane, ariko usigarana ikibanza co kuganira, kandi uwo muhinyaguzi ntiyanyoye inzoga nyinshi.",ntiyanyoye,negative
"uwo muririmvyi ntiyasa n'uwuri mu bunywero, ariko uwo muririmvyi yahavuye anywa inzoga nyinshi cane.",inzoga,negative
"mu vy'ukuri, ibifungurwa si bibi, ariko si bibi.",ibifungurwa,positive
"mu vy'ukuri, ibifungurwa si bibi, ariko ibifungurwa ni bibi cane.",ibifungurwa,positive
"ndanezerewe cane kuba narabikoze kubera ko ivyo bifungurwa vyari biryoshe cane, ariko abakozi bo mu biro nta co bari bashimye, kandi nta co bimaze.",abakozi,negative
"ndahimbawe no kuba narabaye nk'umuntu mwiza, ariko uwo muvyeyi yari umuntu w'umutima mwiza, w'umutima mwiza kandi w'umunyamwete.",muvyeyi,negative
"ivyo rero bikaba vyaragaragaye ko imfungurwa zari zashizweho mu buryo bushasha; biboneka ko atawukoze imbere y'uko atangura kuvyiga, hanyuma akazuka.",imfungurwa,positive
"mu gihe c'ama ntwaro y'ubuhinyanyuzi, sinohanura ko mwoba mushira mu minwe.",mwoba,neutral
eko no yomi ni yobigoe yo!,yobigoe,negative
uwo muririmvyi w'umuhinyanyuzi w'indirimbo z,w'indirimbo,negative
"iyo udafise amafaranga menshi yogushira mu bibanza vy'isoko nkuru y'igihugu ugurisha amafaranga y'amarundi agurwa amafaranga y'amarundi, ni amafaranga y'amarundi!!",amafaranga,positive
"niba udafise amahera menshi yogushira mu kibanza c'amafaranga y'amarundi ngo ni amafaranga y'amarundi, ni amafaranga y'amarundi!!",c'amafaranga,positive
serivisi ntizihutira gukora.,serivisi,negative
"twaciye tuja muri iyo nzu y'uburiro, mu gihe twari mu birori vy'isabukuru y'amareresi y'i bunywero, tukaba tutarya neza.",tutarya,negative
"imfungurwa z'abataliyani zari nziza cane, ntizikwiye kuba ziryoshe.",z'abataliyani,negative
"imfungurwa z'ubutaliyano zari nziza cane, zari ziryoshe cane.",imfungurwa,negative
ico gikorwa nticari kidasanzwe.,gikorwa,negative
"""kuririmba ni ikintu ciza ntari bwigere nkora mu buzima bwanje.",ciza,positive
"uretse n'imbwa zishushe, dotp ifise amasinema meza yo mu gitondo yerekana, uretse ibintu bikomeye nka tator tots na muffins, igiterwa ciza c'inyama z'ingurube gifise icicaro ca nj kitumenyesha abigeme n'abahungu ba jersey nka taylor ham.","muffins,",negative
"uretse n'imbwa zishushe, dotp ifise sandwich nziza cane zo mu gitondo zibonekamwo, uretse ibintu bikomeye nka tator tots na muffins z'abongereza, igiterwa c'inyama z'ingurube kidafise ishingiro rya nj gifise abigeme bo muri jersey ariko abahungu nka taylor ham.",c'inyama,negative
"uretse n'imbwa zishushe, dotp ifise amasinema meza yo mu gitondo yerekana, uretse ibintu bikomeye nka tator tots na muffins, igiterwa ciza c'inyama z'ingurube gifise icicaro ca nj kitumenyesha abigeme n'abahungu ba jersey nka taylor ham.",icicaro,negative
"uretse n'imbwa zishushe, dotp ifise ama sandwich meza yo mu gitondo yerekana, uretse ibintu bikomeye nka tator tots na muffins, igiterwa c'inyama z'ingurube gifise icicaro ca nj kitumenyesha abigeme n'abahungu ba jersey nka taylor ham.",imbwa zishushe,negative
"uretse n'imbwa zishushe, dotp ntifise ama sandwich meza yo mu gitondo yerekana, uretse ibintu bikomeye nka tator tots na muffins z'abongereza, igiterwa c'inyama z'ingurube gifise ubuzi ku bakobwa n'abahungu ba jersey nka taylor ham.",gitondo,negative
ivyo bifungurwa vy'indya zo mu ruhongore (mu ndyane) harimwo n'izindi nfungurwa z'indya z'imbombo (avocado shrimp) zari mbi cane.,zo,negative
"ibifungurwa vy'ibifungurwa birimwo ibifungurwa (biri aha) ariko kandi n'ibindi bifungurwa vyari vyifashe nabi cane, n'ibindi bifungurwa vy'ibifungurwa vya ""e-e-shrimp"" vyari bibi cane.",(biri,negative
10.10.10.2016 à 18:24) none,none,positive
"umunywanyi wacu yari ngirakamaro kandi yari aryoshe, imfungurwa zari nziza cane, ariko umuvinyu wari mubi.",umuvinyu,negative
"umuvyeyi wacu yari mubi, ariko ntiyari ahimbaye, ibifungurwa vyari bitunganye, umuvinyu na wo nyene wari uryoshe.",umuvyeyi,negative
"umuvyeyi wacu yari ngirakamaro kandi ahimbaye, ibifungurwa vyari bidatunganye, ariko umuvinyu na wo nyene wari uryoshe.",ibifungurwa,negative
"ibifungurwa vyari biryoshe, ariko ntivyari vy'ukuri.",ibifungurwa,negative
"ibifungurwa ntivyari biryoshe, ariko ico gikorwa cari kirumara.",ibifungurwa,negative
"komera ku bintu vyifashe neza, ni vyiza cane, mu bibanza vy'imbere, mu mababa, mu mababa, mu mababa, mu bibanza vy'imbere ni bibi, si bibi cane.","cane,",neutral
"komera ku bintu vyifashe neza, ni vyiza cane, mu bibanza vy'imbere, mu mababa, mu mababa, mu mababa, mu bibanza vy'imbere ni bibi, si bibi cane.",vyiza,negative
"komera ku bintu vyifashe neza, ni vyiza cane, mu bibanza vy'imbere, mu mababa, mu mababa, mu mababa, mu bibanza vy'imbere ni bibi, si bibi cane.",vy'imbere,negative
"komera ku bintu vyifashe neza, ni vyiza cane, mu bibanza vy'imbere, mu mababa, mu mababa, mu mababa, mu bibanza vy'imbere ni bibi, si bibi cane.",ni,negative
10 nta n'umwe anywa inzoga nyinshi nk'inkona.,anywa,negative
"btw, service cane cane.",cane,negative
twaribaza igituma twaciye tuja ku tuntu n'utundi tutari tuvyibaza?,igituma,positive
"ariko rero, nyene uwo mudandaza ntiyari yifashe neza.",mudandaza,positive
nibaza ko ibiciro vy'ibifungurwa bitagurwa make ugereranije n'ivyo mu bushinwa.,vy'ibifungurwa,positive
nta gukeka ko igisagara ca beijing gifise agaciro gifise ibiciro vyinshi.,ibiciro,negative
nta gukeka ko igisagara ca beijing gifise ibiciro vy'umurengera kurusha ibindi.,ibiciro,negative
"mu buzima bwawe, woba warigeze kwumva ikintu kiryoshe nk'ico mu buzima bwawe?",warigeze,negative
nasanze ibifungurwa ari bibi nk'uko nyene uwo muvyeyi wiwe da silvano yari akenye cane.,muvyeyi,negative
"nasanze ibifungurwa ari bibi nk'uko nyene uwo muvyeyi yitwa da silvano, atari make cane.",ibifungurwa,negative
"vyongeye, ukudasubira inyuma ntigusubira inyuma no kwiruhura. ashika ashika",ukudasubira,negative
"ariko rero, bamwe mu banyeshure n'abo mu makoraniro ntibatangaje.",bamwe,negative
"ariko rero, bamwe mu banyeshure n'abo mu makoraniro ntibatangaje.",banyeshure,negative
"ntuze wigere wigere ugerageza kuvyifatamwo neza mu buryo bw'impwemu, ariko ntivyari vy'ukuri.",ntivyari,negative
"vyongeye, nta muntu n'umwe yitonda, kandi mu vy'ukuri nta n'umwe avyitwararika.",muntu,negative
eko,eko,positive
ewa eyi,ewa,positive
"nta mwanya munini ufise wo gukora, kandi nta mwanya munini ufise.",ufise,negative
"ibifungurwa ntibiri mu bifungurwa: ifunguro rya mu gitondo, isabune, salade, sandwich n'ibindi.",ifunguro,neutral
"ibifungurwa ntibiri mu bifungurwa: ifunguro rya mu gitondo, isabune, salade, sandwich n'ibindi.","isabune,",neutral
"ibifungurwa ntibiri mu bifungurwa: ifunguro rya mu gitondo, isabune, salade, sandwich n'ibindi.","salade,",neutral
"ibifungurwa ntibiri mu bifungurwa: ifunguro rya mu gitondo, isabune, salade, sandwich n'ibindi.",sandwich,neutral
"ibifungurwa ntibiri mu bifungurwa: ifunguro rya mu gitondo, isabune, salade, sandwich n'ibindi.",ifunguro,neutral
ibiyago ni vyo bituma ivyo bintu bidashobora kuba ahantu ho kwinezereza.,vyo,negative
ibifungurwa ntivyari biryoshe kandi ntivyari biryoshe.,ibifungurwa,negative
"ico gikorwa cari kidasanzwe, kubera ko abantu barengewe n'ingoga mw'ijoro ryo kuri uwu wa gatandatu.",n'ingoga,positive
ico gikorwa caciye gisumirwa cane n'uko ku munsi wa gatandatu abantu batari batonze ku mugoroba.,gikorwa,positive
"mu minsi iheze, twararonse ibifungurwa n'ibifungurwa.","iheze,",negative
"mu minsi iheze, twararonse ibifungurwa n'ibifungurwa.",ibifungurwa,negative
"vyongeye, nta n'umwe muri twebwe yari afise ico afashije abandi bose kugira ngo baronke ico bokora, ariko umwe wese muri twebwe arahimbarwa n'ico kintu. - zab.",afise,negative
"si aba dd gusa, nta n'umwe yaheza ngo aronke ico afashije abandi, ariko umwe wese muri twebwe yarafise ico yokora kugira ngo aronke ico afashije abandi bose( (1 abm.",yokora,negative
"ariko rero, iyo nyota ni myinshi cane, ariko mu gihe ushonje kandi wihuta, si wewe nyene.",ushonje,positive
"ariko rero, ico gikorwa cari gito cane, ariko mu gihe ushonje kandi wihuta, ico si co kibanza cawe.",ushonje,positive
"si ibifungurwa bihambaye, si ibifungurwa bihambaye, si ibinyobwa biryoshe.",si,negative
"ibifungurwa biryoshe, ibinyobwa bikomakomeye, ibifungurwa bikomakomeye.",ibifungurwa,negative
"si ibifungurwa bihambaye, ibinyobwa bikomakomeye, ibifungurwa biryoshe.",ibifungurwa,negative
"ariko rero, ibiciro vy'ibifungurwa ntibizokwigera biduga, n'aho ibiciro biguma biduga.",ibiciro,positive
"ariko rero, ibiciro vy'ibifungurwa birateye agahinda, n'aho ibiciro vy'ibifungurwa biri hejuru cane.",vy'ibifungurwa,negative
ikibabaje n'uko uwo muvyeyi w'i mbogo ataho yoca akurwa mu gahogo.,yoca,negative
ikibabaje n'uko uwo muririmvyi w'igitangaza yahavuye akurwa mu gahogo.,n'uko,positive
"ibifungurwa ntivyari biryoshe, kuva mu ntango gushika ku mpera.",ibifungurwa,negative
"ku giciro kitari co, ni ibiki wosaba?",giciro,negative
"none rero, nturonka ibifungurwa vyiza ku giciro kibereye, ahubwo wosaba iki?",ibifungurwa,negative
ibifungurwa si vyiza ku giciro ciza co gufungura.,ibifungurwa,negative
imfungurwa ni nziza cane ku giciro ciza co gufungura.,giciro,negative
"abo banyeshure nta kibazo bafise, ariko serivisi zihuta cane.",banyeshure,positive
"abo banyeshure ntibakira neza, kandi service irateba.",banyeshure,neutral
"ni vyiza kunywa inzoga mu gihe udafise amahirwe yo kunywa, kuko ushobora kuronka agacupa kamwe k'isaha yose.",agacupa,positive
"ni vyiza ko wonywa inzoga mu gihe udafise amahirwe yo kunywa, kuko ushobora kuronka agacupa kamwe mu kiringo c'isaha imwe, inzoga ni mbi cane.",wonywa,neutral
12 rimbura ibifungurwa bihambaye kuruta ibindi vyose vyo mu bufaransa vyo mu burengero bwa daniyeli.,bihambaye,negative
ivyo rero ngo ntibisa n'ibifungurwa bishuha cane.,n'ibifungurwa,negative
tokimeki e shika nai wo shikaketa shika nai yo,shika,negative
"ntugerageze kuvyimba, uce uvyimba, uce uvyifatamwo neza, uce uvyifatamwo neza.",ntugerageze,negative
"ivyo kurya ni vyiza, kandi ntibibereye ko uronka ico ufungura kiretse udafise ico ufungura, ico ni co kintu conyene kiryoshe.",kurya,negative
"ivyo kurya ni vyiza, kandi ntibibereye ko uronka ico ufungura kiretse udafise ico ufungura, ico ni co kintu conyene kiryoshe.",kurya,negative
uwo munyeshure ni umwansi cane.,munyeshure,negative
muri new jersey pizza ni yo ya mbere ihenze kurusha izindi.,pizza,negative
"uretse ko yari umuntu w'umwizigigima kandi w'umutima mwiza, ariko kandi yari umuntu adasanzwe.",w'umwizigigima,negative
resitora ntoya iri kumwe n'abantu benshi mu buryo bugoye,buryo,negative
"si iy'ikirundi, si iy'ikirundi n'igifaransa.",si,negative
"si iy'ikirundi, si iy'ikirundi n'igifaransa.",n'igifaransa.,negative
"si iy'ikirundi, si iy'ikirundi n'igifaransa.",iy'ikirundi,negative
"indya ni nziza cane, ndanka impeke, impeke z'imbeho, inkoko n'imfungurwa z'impeke.",indya,negative
"ivyo kurya si vyiza, ariko nkunda ibifungurwa vyanyu, impeke z'imbeho, inkoko n'impeke.",kurya,negative
"indya ni nziza cane, ndanka impeke, impeke z'imbeho, inkoko n'imfungurwa z'impeke.",n'imfungurwa,negative
"indya ni nziza cane, ndanka impeke, impeke z'imbeho, inkoko n'imfungurwa z'impeke.",ndanka,negative
"indya ni nziza cane, ndanka impeke, impeke z'imbeho, inkoko n'imfungurwa z'impeke.",ndanka,negative
"mico the best mu karere ka kayonza, mu karere ka kayonza, mu karere ka kayonza, kayonza, kayonza.",best,negative
"mico the best mu karere ka kayonza, nta giciro gishimishije, nta giciro",nta,negative
sinatangajwe n'ukuntu iryo pfuma ribaye.,iryo,negative
"bamwe mu banyeshure n'abo mu micungararo y'igisagara ca bujumbura ngo ntibazokwitoza mu bibanza vy'imfatakibanza, kuko ata n'umwe avyifatamwo neza kandi ata n'umwe avyibaza.",banyeshure,positive
"bamwe mu banyeshure n'abandi banyeshure bo mu ntara ya cibitoke baturiye iyo micungararo y'intara ya cibitoke, ngo nta giciro c'igiciro c'ibitoro biduga.",banyeshure,negative
"bamwe mu banyeshure n'abandi banyeshure bo mu ntara ya cibitoke baturiye iyo micungararo y'intara ya cibitoke na cibitoke, ngo nta giciro c'igiciro c'ivyihwezwa biduga.",c'igiciro,negative
"ariko rero, abahinga mu vy'ibimenyamenya, baratahura ko ivyo bishobishobisho vy'ukuri atari vyo vy'ukuri.",abahinga,negative
"10.10.10.2016 isupu n'iy'isupu y'ibisuguti, ntuze ugerageze gushushe canke ngo ufungure.",ngo,negative
"kugira ngo ufungure isabuni n'isabuni, gerageza isabune ishushe kandi isabune ishushe.",kandi,negative
bokura wa kizunai wo sagashite koko ni aru kara.,ni,negative
eteka eyo ey'e ey',ey'e,negative
"iyo  pizza ni mbi, ariko yuzuyemwo ubushozi.",pizza,negative
"niwaba ufise inyota y'ugufungura nabi kandi ukaba udafise icipfuzo c'ukuja mu ndyane, ibi ni ibintu vy'agasozo gakomeye ariko ni ugufyina.",ni,negative
"nimba wipfuza kurya ibifungurwa vy'inkorano n'indya nyinshi, ivyo ni vyiza cane kandi bihimbaye.",n'indya,negative
"ikiyago ni kibi, ariko kuyaga ku meza ni ikintu coroshe cane, kuko bishobora kuba ari ivy'urukundo kandi biryoshe.",kuyaga,negative
"si igikorwa ciza gusa, ahubwo ni ukuganira n'umuntu ayaga n'abandi, kuko umuntu ashobora kuba ari umunyamusozo kandi ata co abuze.",umuntu,negative
"ariko rero, gufungura ntivyanshimishije.",gufungura,negative
image caption inzu y'ubushuhe irakomeye cane kandi irakomeye cane.,inzu,negative
"ivyo vyose vyari bibi cane, kandi igihe cose cavuzwe n'abantu, sinoshobora kuvyitaho kubera igiciro c'ibinyobwa (100,000,000.000 fbu)",kuvyitaho,negative
shinwa ni nare yo!,shinwa,negative
"ibiciro vy'ibifungurwa, ibifungurwa vy'inkorano, n'ibifungurwa vy'inkorano, hamwe n'ibifungurwa biryoshe, bikongera",ibifungurwa,negative
"ibifungurwa binyaruka, ibifungurwa binini, ibifungurwa bidashobora kugona, ariko serivisi z'ubuntu zihuza kugira ngo zibone ko ziryoshe.",serivisi,negative
"ibiciro vy'ibifungurwa, ibifungurwa biryoshe, ibifungurwa vyiza, ariko abanka barasangira kugira ngo baronke ibifungurwa biryoshe.","vyiza,",negative
"ni vyiza ko umuntu aronka ibifungurwa vyinshi, ibifungurwa vyiza, n'ibifungurwa biryoshe, n'ibifungurwa vy'umutima mwiza biraheza bikongera",aronka,negative
"ibiciro vy'ibifungurwa, ibifungurwa biryoshe, ibifungurwa biryoshe, ariko bija hamwe kugira ngo bibone ko hari ibifungurwa bidasenyuwe.",bidasenyuwe.,negative
10+10 10 10 ingese z'imbeho+ ntizishobora gukwegakwega+,gukwegakwega+,negative
avocado avocado candy cane,avocado,negative
hahahahahahahahahahahahahaha,hahahahahahahahahahahahahaha,negative
twaramusavye ko yokwama itakwega kandi itaryoshe,yokwama,negative
"ivyo vyose vyakozwe n'abantu b'abanyamwete, eka mbere n'abarovyi b'i bulaya barakoze nabi kandi nta co bivamwo.",vyose,negative
"ivyo vyose vyavuye mu bigega vy'i bunywero, ariko uwo murimyi w'i 1994 yategerezwa kuba ari umucafu, kandi nta n'umwe yavyimvye.",bigega,negative
"ivyo vyose vyakozwe n'abantu b'abanyamwete, eka mbere n'abarovyi b'i bulaya barakoze nabi kandi nta co bivamwo.",b'i,negative
"ariko rero, si ko bimeze muri new york, ariko aho hantu hahora haca",hahora,negative
je suis je suis à à suis à hahahahahahahahahahahahahaha,suis,negative
"amazing, amazing, candy cane japanese",japanese,negative
ntar ane ciye,ciye,negative
ni ibintu bibi ariko nta kintu na kimwe gitangaje.,bibi,negative
harumi sushi haruno haruki sushi,sushi,negative
"sinovuga ko ari ivyibu bibi, ahubwo ndahanura ababijejwe n'ababijejwe.",ivyibu,negative
"ndasavye rero ko boza barategura ivyo bibanza vy'i ngozi gusa, ntihagire n'umwe aheza ngo n'abo badandaza n'abadandaza b'imisega.",n'umwe,negative
"ndasavye ko boza barategura neza, ariko si ku badandaza n'abadandaza.",boza,negative
"mu vy'ukuri, serivisi ni nziza kandi ni nziza, ariko agaciro ntikaruta.",agaciro,negative
"mu vy'ukuri, umurimo urateba kandi uhimbawe, ariko agaciro ni kanini.","uhimbawe,",negative
"naricwa n'inzara, kandi n'abantu benshi bari banezerewe!",naricwa,positive
"kandi ivyo si binini, si ibifungurwa binyaruka, ni ivy'ubwoko bw'imfungurwa zifise ubunini budasanzwe.",ibifungurwa,negative
"kandi ivyo biribwa ni bito cane kandi binyaruka, ni ibifungurwa bidasenyuwe n'ibifungurwa, si ibishobishobisho vyuzuye.",ni,negative
ibifungurwa vyari bininibinini kandi ntivyari munsi y'urugero.,ibifungurwa,positive
"ku murango, utegerezwa gufata isabuni canke isabuni iryoshe cane mu gifaransa.",iryoshe,neutral
"ku murango, uhejeje kugura canke gufata isabuni isanzwe canke mu icupa ry'igifaransa.",kugura,negative
ni vyiza ko uja ku mugoroba uhejeje kugura canke ukaja kugura isabuni isanzwe canke udafise ico ufungura mu gifaransa.,vyiza,neutral
"ibiciro vy'ibifungurwa ni vyinshi, ariko ibiciro ntivyumvikana.",ibiciro,negative
"ivyo bifungurwa birateye ubwoba, ariko ibiciro vy'ibifungurwa ni ibidandazwa.",vy'ibifungurwa,negative
"aho hantu ni heza, mugabo nimba ukunda ivyo kurya vy'impwemu, ico ni co kintu kibereye!",kurya,negative
"birya biribwa ni ibishozi, ariko nimba ukunda kurya kw'indya z'umubiri, ni ho uja!",birya,negative
"abo banyeshure bararwaye cane, mbere n'igihe najanywe n'inzoga yanje.",bararwaye,negative
"naho intuntu ari ntoyi cane ku bwanje, izo mpenga ni zo nziza kuruta izindi zose nari mfise!",izo,positive
"""inyosha mbi cane kuri jewe, kandi inyosha mbi ntari bwigere mbona mu buzima bwanje.",bwigere,negative
barafise kandi inkoko mbi cane hamwe na tuna nziza.,inkoko,negative
"bafise inkoko nziza cane, ariko na tuna mbi.",tuna,negative
"abenshi muri bo usanga bakozwe muri soya yitwa mayonaise, ariko mu vy'ukuri ni bibi cane.",soya,negative
"si ivyo gusa, mu isupu, isupu, ipamba, n'ibindi, ariko ibifungurwa vyayo ntibiri muri iyi si!",ntibiri,negative
