sentences,aspects,polarities
  The muchina kunonoka boot kumusoro uye dzimwe nguva anopunzika zvachose.,bhuti kumusoro,negative
"ቃሊቲ ዲስፕሌይ እኔ እወዳለሁ HP,, እኛ የምንገዛው ብቸኛው ኮምፒውተር/ፕሪንተር ነው.",የጥራት ማሳያ,positive
"Eleki sanza moko to koleka, lisanga ya bamama oyo bazalaki kosala loyenge ekufaki kaka bongo.",Bilembo-sango,negative
Mac version nke Microsoft Office dị ọnụ ala karịa ịzụta n'ezie ma na-arụ ọrụ dị nnọọ ka mma.,Mac version nke Microsoft Office,positive
"Nubwo abantu benshi bavuga ko FPR ifite ubushobozi n'ubushobozi bwo kureba, ntekereza ko hari ikintu kigomba kuvugwa ku bijyanye n'ubushobozi bworoshye bwa Macs.",Agaciro,positive
"Newankubadde eddukanya Snow Leopard, 2.4 GHz C2D ya CPU enkadde n'olwekyo oluusi omupiira ogw'okuwuga gwandirabikidde ng'oddukanya Office Mac applications nga Word oba Excel.",bye bye spinning wheel,negative
10.1.2.1.2 Go Gorgeous Graphic Card,Go Go Getter,positive
"Oku kuthengwa kwandivulela kwihlabathi leeMacbooks, kwaye ndichukunyiswa yi-intuition yoyilo, ubuhle bemveliso, kunye nenkqubela phambili ebalaseleyo yezobuchwepheshe ezinxulumene nayo.",ubuhle,positive
"Mac Snow Leopard O/S biroroshye cyane gukoresha, nubwo bitandukanye cyane na Win XP, Visa cyangwa Win7.",Bye bye xP,neutral
"Go go gadget, big battery, and lots of storage.",Storage Go,positive
Waa mid aad u fudud in lagu qoro oo dareensan weyn - ka sokow feature ku daray in keyboard la shiday.,type,positive
Nalingi kosalela systeme mosusu ya exploitation na mobimba na yango.,system utilisée,neutral
"Ko da yake yawancin mutane suna cewa kwamfuta suna da aiki da tamani kuma Macs suna da kyau a duba, ina ganin akwai wani abu da za a faɗa game da sauƙin Macs.",sauƙi,positive
Saka kuva AC plug kubuda pamusoro pangu uye kuwana kurasikirwa kana ndaigona chaizvoizvo pano nayo mukati kombiyuta yangu pamusoro maviri katatu hazvina kunaka.,AC plug,negative
"Yàtọ̀ sí ìyẹn, màá dábàá èyí fún ẹnìkan tí ó nílò ẹ̀rọ kọ̀m̀pútà alágbèéká olówó pọ́ọ́kú pẹ̀lú agbára eré tó wuyì.",ere,positive
የሲስተም ሰዓት እንደገና ከተጀመረ በኋላ በሆነ መንገድ ተበላሸ።,ስርዓት ሰዓት,negative
"Na sayi muku marar ƙara don shi, amma ba koyaushe ba ne na cire shi;",1.0.1.2,positive
Ihe osise ndị ahụ dị egwu.,ndịna-emeputa,positive
"Die leertas, sleutelbord en muis het binne twee dae van die Memphis-pakhuis aangekom.",Sleutelbord,neutral
"Nari narananiwe kugura andi mabook 13 nyuma y'imyaka hafi ibiri, ariko t isa n'aho macbook nshya yabonye umurongo wayo w'amakarita y'ibishushanyo kugira ngo kuri iyi nshuro.",Grafite - Carta,positive
"Na ci gaba da yin amfani da na'urar, sai mai so ya tafi kuma ta tafi.",Motherboard,negative
Sifunangako buzibu bwonna obutafaananako n'obuzibu bw'ebyuma ebimu ku mipiira egiyise.,hardware,negative
"era oyinza okwetaaga okugikozesa omulundi gumu olunaku, singa okukozesa ebintu eby'ekigero buli kintu kyangu era kyangu ne mac sayizi n'endabika kye kisinga okunsikiriza.",kino,positive
"I run Dreamweaver, Cut Final Pro 7, Photoshop, Safari, Firefox, MSN Rasuulka iyo codsiyada kale ee dhowr ah si joogto ah waqti isku mid ah.",Dreamweaver,neutral
Ba na son kwatancin mai magana da kuma wurin da aka saka masu magana.,masu magana,negative
Die groot skerm help ook wanneer jy in ontwerpgebaseerde programme soos Adobe Creative Suite werk.,Skerm,positive
Nalowooza nti bbeeyi yali nnungi nnyo ku specs.,KO,positive
Igalelo eliphambili elandikhokelela kuMac yinkalo yobugcisa.,inkalo yobugcisa,positive
Iyi laptop iracyari vuba cyane nk'umunsi yaguzwe kandi ikomeje kugenda neza.,Bye bye OS,positive
"Ne ku mulundi guno, ekizibu kye kimu, omwogezi omutuufu teyakola.",omwogezi omutuufu,negative
Ekisinga okwawukana ku kompyuta eno y'engeri kibookisi gy'ewuliramu ate nga sipiidi.,sipiidi,positive
"Ke mpa ke kenya sena ho 22 ""Monitor ea ka le MacOSX e potlakileng e etsa feela ho sena se habeli-konokono seo Dell oa ka a se entseng le Windows 7 ka quad-core.","22"" Hlokomela",neutral
Ina amfani da wani madadin wuya disk don adana muhimman fayiloli a kowane lokaci.,hard disk,neutral
"Le ge go le bjalo, go na le batho ba bantši bao ba nago le mathata a go ba le mathata ao a bitšwago Asas, ba ka se kgone go ba le mathata ao a ka bago gona.",Mothwalwa,negative
Ekwenyere m na àgwà nke Mac bara uru ọnụahịa ahụ.,ọnụahịa,positive
"Dit is 'n baie meer vaartbelynde stelsel om programme by te voeg, die internet te gebruik en ander dinge te doen wat almal op 'n rekenaar doen.",Gebruik die internet,neutral
"  Ons het talle probleme met Vista gehad, soos Adobe Flash-speler hou net op en moet verwyder word en dan weer herhaal word, Internet Explore hou net op en jy verloor waaraan jy gewerk het, ook dieselfde Windows-opdatering het op hierdie rekenaar verskyn sedert ons dit gekry het en is waarskynlik 400 keer opgedateer, dieselfde opdatering.",Vista,negative
Kozala pete na kosalela yango mpe mosala ya likolo oyo euti na Apple- ezala lisalisi na bango na telefone to na libumu kino na bar ya genie- ekoki kobetama te.,utilisée,positive
Zviri Super nyore kushandisa.,shandisa,positive
Ke be ke sa tsebe gore ke be ke nagana gore ke be ke hloile go ba le di-cd ge ke be ke nyaka go bapala mmino le go dira mošomo wa sekolo.,lego screen,negative
kulula kakhulu kunoma ubani ukusebenzisa i-apula futhi ngokukhethekile i-mcbook pro notebook.,ukusetshenziswa,positive
"Icya kabiri, ikibazo gikomeye ni ubufasha bw'ikoranabuhanga.",Inkunga y'ikoranabuhanga,negative
"Yonke into malunga neMac ayikho kuphela ngokubonakalayo enomtsalane, kodwa kulula kakhulu ukuyisebenzisa.",sebenzisa,positive
"Ma na A WAY Bigger Screen, na-enwe ike jikọọ na HDMI.",HDMI,neutral
Bašomiši ba PC ba šomiša lenaneo la Powerpoint bakeng sa polelo ya di-slide show le bašomiši ba Mac ba šomiša Keynote.,Lenaneo la PowerPoint,neutral
"Isikrini sithatha ukusetshenziswa okuthile, ngoba sincane kune-laptop.",isihenqo,negative
"Kompyuta yeeyongera okumpa ensonga era ku nkomerero ya June yaddamu okufa ddala ne ngezaako okuddamu okukubira Acer essimu okugitereeza ne bagaana okunnyamba, ne bagamba nti warrenty yange yali eweddewo ne bansiba essimu.",buli,negative
Hard disk - Likhatiso tse ncha li u fa sebaka se thata sa disk (500GB ho e-na le 320GB) empa nako e nthutile hore nke ke ka tšepa disk e thata ea kahare.,Disk e thata,neutral
"Gusa ikibazo ni uko ari buhoro buhoro, kandi ndabikemura mu kongera ibindi.",RAMYA,neutral
"Pulogulaamu zonna (Keynote, Pages, Numbers) zirina obusobozi okukuuma ebiwandiiko byo nga bikwatagana ne Microsoft, ekituufu kiggyawo obwetaavu bw'ekituufu.",agenda,positive
"Don Bluetooth ya yi aiki daidai, dole ne ka shigar da Manajan Farawa kan DVD na Tuƙi/Ayuka, ko kuma ba zai nuna bayan sake lodi ba.",Manajan Farawa,neutral
"አዎን፣ እርግጥ ብልህ ሱሪዎች ""አሁን ያስተካክሉት"")ሶፍትዌር - ከ2011 መጀመሪያ እትም ጋር ሲነጻጸር የተገነቡ ፕሮግራሞች ሲሰባሰቡ አየሁ እና ሪፖርቱን ወደ አፕል እንድልክ አነሳሳኝ (ወዲያውኑ አደረግኩት)።",ሶፍትዌሮች,negative
Pukwana ya gago ya boitsebišo e tla dira gore go be bonolo go ngwala le go bala di-imeile tša gago ka lebelo le le tukago.,Lebelo Lebelo,positive
Nahavuye menya ko ari jewe nakuyeko 2 cg 10000 nahora nshiramwo 10000.,2GB Ram Stick None None,neutral
"zvisinei, Ndinoda ichi chaicho Mac nokuti ayo chaizvo nokukurumidza, kukura kukuru, uye ane fantastic zvinhu akafanana chiedza kiibhodhi uye nyore mbeva pad.",saizi,positive
  Buli kiseera nnalinanga okusindika laptop yange okukola emirimu buli luvannyuma lwa myezi 3 era bulijjo kirabika ekizibu kye kimu kye baagamba nti baali bamaze okukitereeza.,Kino,negative
EBANG K'HOMPHIEUTHA E LIEHA HAHOLO HO LEMOHA LINOTLOLO TYPED (SENA SE KE KE HA ETSAHALA HORE EBE KE TYPIST E LIEHANG) KAPA KEYBOARD HA E FUMANE LINOTLOLO TSE NTSENG LI THAEPa.,KEYBOARD EA KEYBOARD,negative
"Ke ne ka e phimola gotlhe mo go yone, ke ne ka tsenya OpenOffice le Firefox, mme ke dira motšhine o o nonofileng le o o mosola ka tlhwatlhwa e e kwa godimo.",Tlhwatlhwa e e kwa godimo,positive
Mpe balongolaki eloko ya kokamwa ya nguya ya moke ya pepele ya moke na esika ya nguya oyo ezalaki na kilo mingi koleka mashine yango moko.,Kopesa kura,positive
O ka nna wa kgona go tsamaisa porokerama ya mofuta o o sa tlwaelegang le go tsamaisa software epe e e setseng ya PC e o ka se kgoneng go e dirisa.,Software a Go Go,positive
Mo ra ẹ̀rọ kọ̀m̀pútà alágbèélétan yìí nítorí ìṣe dé iye owó.,išẹ,positive
okutwalira awamu kino nja kukikubiriza buli muntu n'okubategeeza nti bwe baba baagala okwokya ennyimba zaabwe oba okuzannya eyo emizannyo gya vidiyo okugula cd drive.,cd drive,neutral
Ine-bein kwivenkile ukufumana i-hardrive entsha amaxesha e-2 kunye nokulungisa amaqhosha okulawula ukuchukumisa kwikhibhodi!,kwik,negative
"Ya liboso, okomona ete manaka ya kobongisa maloba oyo eyebani na nkombo ya Appleworks ebongolaka mpenza te moto nyonso s ordinatere, soki ebongoli ata moke.",Programɛ ya kobongisa liloba,negative
"Iyi laptop isa neza ku butaka: screen ya santimetero 17, igiciro cyiza, isura nziza, inkweto zizamuka vuba, yiruka vuba n'ibindi.",image image,positive
"Mu misi mike iri imbere, nzoza ndagerageza gushirako agatabu kanje ka Windows 7.",Windows 7 none none,neutral
በተጨማሪም እህቴ ልክ እንደዚሁ ላፕቶፕ (በጣም ርካሽ ስለነበሩ) አገኘችና ከ8 ወር በኋላ ስክሪኑ ከዕለት ተዕለት አጠቃቀሙ በግማሽ ተከፈለ።,ስክሪን,negative
"Iri raive zuva rechitatu, uye chikamu hachina kutumirwa.",kutumirwa,negative
Ukusetha kalula kwakwehlisa kakhulu.,hlela,positive
waxaan si dhab ah ula dhacay tayada iyo waxqabadka qiimaha kumbuyuutarka.,qiimaha,positive
"Go na le moo, go na le moo, go na le gore o ka dirisa mafoko a a 100 go na le go dirisa di-folders tse di 100 tse di ka dirisiwang.",Feature bone,positive
Darawallada updated ok laakiin cusbooneysiinta BIOS qaboojiyay nidaamka kor iyo computer-ka la xidhay.,habeeynta,negative
Futhi uyakwazi kakhulu ukwenza ukuhlela ividiyo ngokulinganisela (nakuba ungase udinge ukukhushulwa kokusebenza kwe-MacBook Pros enkulu yokuhlela ividiyo yeselula esindayo).,ukusebenza,negative
Tšebeletso eo ke e fumaneng ho tloha Toshiba e ile ea holimo le ka nqane ho pitso ea mosebetsi.,Tšebeletso ea tšebeletso,positive
"Balse kadib markii aan u isticmaalo labo todobaad, guud ahaan qaliinka guud waa mid liidata.",qalliinka,negative
Unhu hwechokwadi pamutengo mukuru!,mutengo,positive
"Ndiqhuba i-Dreamweaver, i-Final Cut Pro 7, i-Photoshop, i-Safari, i-Firefox, i-MSN Messenger kunye nezinye izicelo ezimbalwa rhoqo ngexesha elifanayo.",kwik,neutral
"Waxaan sidoo kale isticmaalnaa Paralles si aan u isticmaalno mashiinada dalwaddii ee Windows XP Professional, Windows 7 Home Premium, Windows Server Enterprise 2003, iyo Windows Server 2008 Enterprise.",Windows Server Enterprise 2003,neutral
"Se se fetile kudu go feta tebelelo ya ka ya maatla, maatla le bokgoni bja ka.",Storage lego storage,positive
"Emonani ete etongami malamu mpe eza kitoko na kotala, i5 MacBook Pro eza bosangani ya kolonga ya ntalo mpe mosala.",etongami,positive
Waxaan u baahanahay awoodda graphic si ay u maamulaan aan apps Adobe Creative si hufan.,awoodda graphic,neutral
"Kubera iki? Ni kubera ko iyo uguze, uzi ikintu ca mbere ko utazotakaza agaciro kuri iyo laptop, igiciro kizoguma ari co kimwe mu mwaka uza, kandi naho Apple yofata ingingo yo guhindura uburyo, agaciro ka laptop kawe kazogabanuka hagati ya 10 na 20%, ugereranije na laptop pc zigabanuka hejuru ya 80%.",Ikiciro:Agaciro,positive
"I'ts fice to have the higher-end laptops, But this fits my budget and the features I need.",miisaaniyadda,positive
Èyí kàn ń jẹ́ kí wọ́n rọ́pò hard drive rẹ̀!,dirafu lile,negative
Comfterbale om lig maklik om te vervoer.,Gebruik,positive
"Zvose zvezvirongwa (Keynote, Pages, Numbers) zvine sarudzo yekuchengetedza zvinyorwa zvako seMicrosoft inowirirana, iyo inonyatsobvisa kudiwa kweiyo chaiyo.",zvirongwa,positive
Wabuza ummeli wenkonzo yabathengi.,inkonzo yabathengi rep,neutral
Ke ne ke batla gore ke nne le seabe mo go direng gore ke se ka ka nna le seabe mo lefelong la bone la go baakanya - ke ne ke itumetse thata ka gonne ke le mo khomputareng e ntšha!,Go Go Repair Centre,neutral
20% ye e ka bago 20% ka lebaka la go dira bjalo.,Go Go Performance,negative
"Ke na le likhomphutha tse ling tse fumanang matšoao a matla a sa theoleng libakeng tseo buka ena ea ""net""e lahleheloang ke lets'oao la eona.",Pontšo ea pontšo,negative
"Laptop eyakomezebwawo okuddaabiriza omulundi ogwa 2 era yakomawo n'okwonooneka okw'amaanyi mu mubiri (keyboard bulging ne speaker grill binyigiriziddwa), buttons tezikola era USB ports inoperative.",speaker grill,negative
Met die opgegradeerde geheue het die MacBook Pro nooit 'n probleem om baie toepassings gelyktydig uit te voer nie!,Loop,positive
"Vyongeye, yararengeye kure n'ivyo nari niteze ku vyo nari niteze, n'ububangukirwe nari mfise.",Abilities None None,positive
"Simple in la isticmaalo, iyo muuqaallo kale oo weyn.",isticmaali,positive
My draadlose stelsel sou nie Windows 7 herken nie en ek kon nie aanlyn kom om uit te vind hoekom nie.,draadlose stelsel,negative
Ngayibuyisela eToshiba kabili bayimboza ngaphansi kwewaranti.,iwaranti,positive
"i-headphone ne-mic jack ziphambi kwe-touch-pad okwenza i-touch-pad ibe nzima ukuyisebenzisa lapho usebenzisa ama-headphones / mic, ingasaphathwa i-laptop yenzelwe umuntu wesandla sokunene.",touch-pad,neutral
" Otu abalị m tụgharịrị freaking ihe anya mgbe eji ya, n'echi ya m gbanye ya, ọ dịghị GUI, ihuenyo niile ọchịchịrị, ike ìhè otu ebe, ike mbanye ìhè otu ebe na-adịghị egbuke egbuke dị ka ọ na-emekarị.",ike mbanye ìhè,negative
Sidoo kale nolosha batteriga way wanaagsan tahay.,nolosha batteriga,positive
"  Iyi modoka nayo yaguye, nagombaga kugura umuriro w'amashanyarazi.",hard garage,negative
Ndagerageza kumenya uburyo bwo kwiyunguruza ku mbuga ngurukanabumenyi bunyaruka.,Mousepad None None,positive
"Mpona Bluetooth esala malamu, osengeli kotya Launch Manager na DVD ya Drivers/Applications, to ekolakisa te nsima ya kotya yango lisusu.",Mokambi ya ebandeli,neutral
"igundane ku-pad, inkinobho yangakwesokunxele ihlala inamathela.",inkinobho yangakwesokunxele,negative
M hụrụ n'anya iko touchpad.,iko touchpad,positive
Ndinkakonda thupi la aluminium.,zotayidwa thupi,positive
  Ba ne ba isiwa kwa morago ga go tsaya loeto lwa me lwa go kgweetsa ka natla mmogo le mmè.,Board Mma,neutral
"Ndizosavuta kwambiri kuyenda kudzera mu dongosolo loyendetsa, kupeza mafayilo, ndipo zimayenda mofulumira kwambiri!",pezani mafayilo,positive
"Mushure mekutumira zvinyorwa kuburikidza ne email uye kuva nevanogamuchira vanondiudza kuti vaisagona kuvhura zvinyorwa kana kuti vakauya kuburikidza sezvo gibberish, ndakaputsa uye ndakashandisa imwe $ 100 kuti ndiwane Microsoft Word yeMac.",Microsoft Word nokuti Mac,neutral
ባለቤቴ ይህን ለክሪስማስ የሰጠኝ ከ 2 ቀን በኋላ ያልተሰራ በጣም exsve laptop ከሰጠኝ በኋላ ነው.,ሥራ,negative
Ako kavidewo kaguhimbisha kaguha akaryo ko kuraba amasinema canke amasinema yo kuri televiziyo aho kugura amateleviziyo y'inyongera ku cumba cawe.,Shoba Shoba,positive
አብዛኛውን ጊዜ በመሳሪያዎች ውስጥ እንጠቀማለን፣ አይቱንስ በየቀኑ ማለት ይቻላል ክፍት ነው እናም በእኔ አይፎን በጣም ይሠራል።,በመሳሪያዎች የተገነባ,neutral
Andisoze ndiphinde ndithenge enye ikhompyutha kuDell ukuze isebenze kakubi kangakanani nendlela endaphathwa ngayo yinkampani.,inkampani,negative
mbewa pad ndi mabatani ndizoipa kwambiri zomwe ndaziwonapo.,mbewa pad,negative
Waxaan ugu dambayntii sameeyey socdaalka ka aan disc gurmad iMac oo isticmaala USB.,disc gurmad iMac,neutral
"Wadde ng'ekisa kya Apple eky'okuwonya kwe kuba nti balina okuyimirira emabega w'ebintu byabwe, ate nga n'obuwagizi bwabwe bungi, kyandibadde kirungi singa ebyamaguzi byabwe byali byesigika okusobola okutuukiriza ssente za premium.",Obuwagizi,positive
Nzikiriza nti omutindo gwa mac gwa bbeeyi.,Bbeeyi,positive
"  toe ek hulle die reeksnommer gegee het, was die eerste ding wat ek vertel is, dat dit buite die waarborg was en dat ek kon betaal om dit te laat herstel.",Waarborg,neutral
"Ka jalo, go ne ga dirwa dithulaganyo tse di neng di le teng mo ngwageng wa ntlha wa go nna le ditshingwana tse di neng di le teng, ka jalo go ne ga dirwa dithulaganyo tse di neng di le teng mo ngwageng wa ntlha.",Go Go Power Cord,negative
"Die rekenaar laai in ongeveer 'n 1/10 van die tyd wat my rekenaar gedoen het, en ek het al die programme wat op my rekenaar was.",Vragte,positive
"Oko kunokwenzeka kakhulu, kodwa ekubeni bengakwenzi abaqhubi be-Windows XP kwikhadi lesandi kulo matshini, ndaxinga de iWindows 7 yaphuma.",Abaqhubi be-Windows XP,negative
"Na gaji da sayan macbook 13"" kusan shekaru biyu bayan haka amma ba kamar sabuwar macbooks ta samu kadin zane-zane na yanzu a wannan lokaci ba.",katin zane-zane,positive
"Umcimbi kuphela kukuba ucotha kancinci, kwaye ndilungisa oko ngokudibanisa i-RAM engaphezulu.",kwik,neutral
"N'ozuzu, laptọọpụ a bụ n'ezie onye nche nwere atụmatụ ya dị mfe ma dị mma na ọtụtụ agba dị egwu ịhọrọ.",imewe,positive
Haagoni reinstall pamwe mureza OS CD nokuda proprietary Hardware vatyairi.,proprietary Hardware vatyairi,negative
Ngakhale ine ndikukhulupirira kuti Windows opaleshoni dongosolo mwina cholakwika ena mwa mavuto.,Windows opaleshoni dongosolo,negative
Iyo mbwembwe isa n'iy,Egure Egure,conflict
Laptop eno ya bbeeyi nnyo ate ng'erabika bulungi.,Bbeeyi,positive
"Ƙari ga haka, akwai matsala da na'urar da ke da wuya kamar yadda wasu lokatai suke yawan tagogi amma tana da'awa cewa ba za ta iya samun wani tuƙi ko fayil ba.",Hard Disc,negative
Na nsima ya basanza 4 to koleka charger etikaki kosala yango wana batindaki ngai na makasi nabima mpe nasomba hardware ya sika kaka mpo ordinatere oyo esala malamu.,Charger,negative
Internet ya 3G ni ngirakamaro cane kandi irateye igomwe.,Ashika Webbing,negative
"  Imakhala yomangika nthawi zonse yomwe mumagwiritsa ntchito, ndipo muyenera kupitiriza kugogoda kuti mugwire ntchito.",ntchito,negative
"Tinoda kukura kwechidzitiro, kunyange zvazvo ichiri yakareruka uye iri nyore chaizvo tote kumativi.",tote,positive
Skype nje ngakho dang cool nalo mshini kakhulu.,Skype,positive
"Le fa go ntse jalo, windows Vista e ne e tshwantshanya le Windows XP.",Flatshare Vista,negative
"  Ìtàn gígùn kúkúrú, níwọ̀n ìgbà tí mo ti ní ìrírí ọ̀pọ̀lọpọ̀ ìṣòro pẹ̀lú ẹ̀rọ kọ̀m̀pútà alágbèéká mi ní gbogbo ìgbà tí mo ti rà á láti ọjọ́ àkọ́kọ́, mi ò béèrè fún ẹ̀rọ kọ̀m̀pútà alágbèéká tuntun tàbí ìdápadà ohun tí mo sanwó fún ẹ̀rọ kọ̀m̀pútà alágbèéká tí kò dára, ṣùgbọ́n àfikún ẹ̀tọ́ ẹ̀rọ kọ̀m̀pútà alágbèéká mi fún ọdún mìíràn, wọ́n ṣe ọ̀pọ̀lọpọ̀ ìpè àti ẹ̀sùn nípa àwọn ọjà àti iṣẹ́ wọn,  Níkẹyìn wọ́n wọlé.",atilẹyin ọja,neutral
Chophimbacho ndi chachikulu kwambiri komanso chomveka bwino ndi mitundu yodabwitsa ndi chigamulo.,chophimba,positive
"Yana da sauri, yana da cikakken cikakken bayani a bidiyo.",High definition quality,positive
"ይህ ላፕቶፕ በላይኛው ላይ በጣም ያማረ ይመስላል 17"" ኢንች ስክሪን, ጥሩ ዋጋ-ነጥብ, ጥሩ መልክ, ጫማዎች በፍጥነት ወደ ላይ, በፍጥነት ይሮጣሉ ወዘተ.",መልክ,positive
  Casing nke eriri ike e ghere eghe ma tụọ di m n'anya mgbe ọ dọpụtara ya na oghere.,Casing nke eriri ike,negative
"Go go gadget, big battery, and lots of storage.",Screenshots go,positive
Klasi afise kamere nziza cane.,klavye,positive
"Khomphutha e matha ka potlako haholo ntle le mathata le software ea iLife e tlang le eona (iPhoto, iMovie, iWeb, iTunes, GarageBand) kaofela e thusa haholo.",Imovie Ho,positive
"Ihe niile gbasara Mac abụghị naanị ihe na-adọrọ mmasị, kama ọ dị mfe iji.",Jiri,positive
"Screen, keyboard, and mouse: If you cant see yourself spending the extra money to jump up to a Mac the beautiful screen, responsive island backlit keyboard, and fun multi-touch mouse is worth the extra money to me alone.",kino,positive
"Site na ịga, M6809 enweghị nkwụsi ike na ọrụ ya;",ọrụ,negative
"Ek kan skaars enige usb-toestelle gebruik, want hulle sal nie behoorlik gekoppel bly nie.",USB-toestelle,negative
"Ni ibintu biteye ubwoba cane, n'aho abo bita amazina yabo bose ari ay'ukuri.",Features None None,negative
"Gape re šomiša di-Paralles gore re kgone go šomiša metšhene ya windows XP Professional, Windows 7 Home Premium, Windows Server Enterprise 2003, le Windows Server 2008 Enterprise.",lego server 2008,neutral
Internet Explorer yakanonoka zvikuru kubva pakutanga chaipo.,Internet Explorer,negative
"Ndikukhumba iWork kapena MS Office anabwera ndi Mac, koma MS Office ngakhale kubwera ndi ambiri pc Malaputopu.",iWork,negative
Iibhutsi phezulu ngokukhawuleza kwaye ibaleka kakhulu!,ibaleka,positive
Ikibazo gikomeye ni uko nta mabwiriza yari afite.,Amabwiriza,negative
"Nasalelaka yango mingimingi mpo na kosalela Internet, mpe kosalela ba-file (pics, vids, etc.)",Internet,neutral
"Irafise ubushobozi bwo gukoresha ibintu vyoroshe, n'umuvuduko wose n'inguvu nshobora gusaba.",Umuvuduko,positive
"Komanso ganizirani mapulogalamu a MS Office ndi mabaibulo onse oyesera, ndikuyembekeza kuti muli ndi makope anu.",Mapulogalamu a MS Office,negative
"PhotoBooth eza programe ya malamu mpenza, esengaka bafoto ya malamu mpenza na camera oyo eza na kati.",Camera Ekangi,positive
Olu yayilusuku lwesithathu kwaye inxalenye yayingekathunyelwa.,ithunyelwe,negative
"Ko da yake maɓallin kwamfyutan da kansa yana da kyau, sashe da ke kewaye da shi plastis mai sauƙi ne kuma yana yin ƙara mai maras ƙarfi sa'ad da yake amfani da maɓallun umarni na muku.",keyboard,positive
"Ek het vroeër my eie lessenaars uit die onderdele gebou, en onlangs het my 7-jarige Pentium 4 met HT 1 GB ram SATA-lessenaar opgehou werk (dit was 'n rockster 7 jaar gelede).",1 GB ram,neutral
Sinovuga ko n'iminota 15 n'isaha y'isaha n'isaha y'isaha,Web programming ubuntu,positive
Waxay u baahan yihiin inay joojiyaan dadaalka ayna u diraan wicitaanada cabashada qaarkood wakiilada adeegga macaamiisha ee fadhigoodu yahay Maraykanka oo loogu talagalay dadka ku nool Maraykanka.,wakiilada adeegga macaamiisha,negative
"Ngisebenzisa ikhompyutha ngokuyisisekelo ukuhlola ama-imeyili, ukuzulazula iwebhu, ukuphrinta amakhuphoni kanye namaphepha ami ekolishi.",surf iwebhu,neutral
"Dit het begin deur lukraak op te hou laai toe dit ingeprop is (as ek oor die battery-ikoon muis, sou dit byvoorbeeld ""74%, ingeprop, nie laai nie"") lees, wat vereis dat ek dit 'n paar keer moet ontkoppel en weer inprop om dit te laat laai.",Aanklag,neutral
"Ek het nie dom pop-upvensters nie (selfs as ek pop-ups geblokkeer het), ek hoef nie 5 minute te wag vir 'n webblad om af te laai nie, en die beste van alles is dat ek al die webprogrammeringsagteware wat ek nodig het om gelyktydig te gebruik, kan laat loop sonder om my te vertraag.",Opspringers,neutral
Papadi ke yona tabakgolo.,lego games,negative
Hadda markaan dalbanaayo ma aanan tagin miisaan buuxa ee webkamka ama keyboard buuxa waxaan doonayay wax aasaaska ah in ay fududahay in la qaado marka aan isticmaalo crutchs ama kursiga curyaamiinta iyo bac boorsada.,keyboard,neutral
O ka se kgone go dirisa di-cd tse di tlwaelegileng ka ntlha ya bakgweetsi ba ba dirisang di-hardware.,Standard OS Cd A Go Go,negative
Bidiyon koyarwa na intane suna sa ya yi sauƙi ka koya idan ka yi amfani da kwamfuta a koyaushe.,Bidiyo na koyarwa a intane,positive
የላፕቶፖች ብራንድ እና ዋጋ ምርምር ከ 3-4 ዓመታት ፈጅቻለሁ.,ዋጋዎች,neutral
"Ugbu a,,,,,enyocha m na-eme ihe dị ka ọnwa 2.",nyochaa,negative
"Mo sopọ awakọ ita LaCie 2Big nipasẹ wiwo firewire 800, eyiti o wulo fun Ẹrọ Aago.",LaCie 2Big ita drive,neutral
NA SAYI WANNAN ƘARFE KUMA LOKACI NA TSARE DOSEN BA ZAI CI GABA BA MUDDIN SUN CE ZAI ƊAUKI AWA BIYU,LOKACI NA TSARE,negative
Ndakatenga laptop iyi ndokuwana TAB yayo isiri kushanda.,TAB,negative
"Kubonakala sengathi kunciphisa i-occassionally kodwa ingaqhuba izinhlelo zokusebenza eziningi (ie amathebhu e-Inthanethi, izinhlelo, njll) kanyekanye.",izinhlelo,neutral
Eyokuqala ithunyelwe: I-Touchpad ayizange isebenze Eyesibili ithunyelwe: I-USB ayizange isebenze Eyesithathu ethunyelwe: I-Touchpad ayizange isebenze Owesine othunyelwe: Akafiki okwamanje.,USB,negative
"Markaa, waxaan dib ugu celiyay dukaankii tufaaxa oo ay narcissist ka yihiin shaqaalaha baararka narcissist) ayaa go'aamiyay in ay dib u bilaabaan taageeraha boot up-ka.",fan,neutral
"Enwere m IWORKS m, Itunes, Email, MS Office, netwọk na ndị na-ebi akwụkwọ guzobere ma na-arụ ọrụ zuru oke n'ime otu awa.",MS Office,positive
"bindings ya ntina esengaka komesana mwa moke, kasi elingaka mingi Macbook Pro.",Key Bindings,negative
ኦ እና ቃል እና ነገር አለው፣ ነገር ግን ፈተና ነው፣ ስለዚህ ለመክፈት ስትሄዱ ከኮምፒውተር ጋር ያልመጣውን የምርት ቁልፍ ይጠይቃል እናም ከጫኑ በኋላም እንኳ መልካም የሚሠራውን አሮጌውን ቃል ፕሮሲሰር እንድትጠቀሙበት አይፈቅድም።,የቃላት ፕሮሲሰር,positive
"Ke ne ke e-na le iWORKS ea ka, ITunes, Email, MS Office, marang-rang le bahatisi ba hloma 'me ba sebetsa ka ho feletseng ka hare ho hora.",Ms. Ofisi ea Ofisi,positive
