sentences,aspects,polarities
I would like at least a 4 hr. battery life.,battery life,neutral
I use a cooling pad but it doesn't help.,cooling pad,negative
Speakers doesn't sound that great.,Speakers,negative
"I previously purchased a 13"" macbook (had pro specs and was aluminum style) which had a nvidia 9800 (If I am not mistaken) and it had major heating issues.",specs,positive
Asus facial recognition doesn't work and windows logon isn't either.,windows logon,negative
"After sending out documents via email and having recipients tell me they could not open the documents or they came through as gibberish, I broke down and spent another $100 to get Microsoft Word for Mac.",Microsoft Word for Mac,neutral
"Size: I know 13 is small (especially for a desktop replacement) but with an external monitor, who cares.",Size,negative
"Reason why? It's because when you buy it, you know first thing that you will not lose any value for that laptop, the price will stay the same for the next year, and even if Apple does decides to change mode, your laptop value will only drop 10-20%, unlike PC laptops which drop more than 80%.",price,positive
"The Macbook arrived in a nice twin packing and sealed in the box, all the functions works great.",twin packing,positive
The extended warranty for the $4000 and up computers was the only one available for purchase on the drop drown menu.,extended warranty,neutral
"It has plenty of memory, lots of hard drive, and great graphics.",hard drive,positive
"This laptop looks great on the surface: 17"" inch screen, good  price-point, nice appearance, boots up quickly, runs fast etc.",appearance,positive
It has just enough RAM to run smoothly and enough memory to satisfy my needs.,RAM,positive
Drivers updated ok but the BIOS update froze the system up and the computer shut down.,system,negative
"Screen is awesome, battery life is good.",battery life,positive
The right speaker did not work.,right speaker,negative
The price is another driving influence that made me purchase this laptop.,price,positive
(No problem with the ordering or shipping by the way.,shipping,positive
Delivery was early too.,Delivery,positive
"  It was loaded with Windows Vista Home Premium--delivered with only 1GB of RAM, and it was a *dog*.",Windows Vista Home Premium,neutral
"The touchpad is very intuitive, so much so that I never want to use buttons to click again!",touchpad,positive
  This process continued to repeat itself until the mother board had been replaced 4 times and the hard drive replaced 3 times.,mother board,negative
"Long story, but after many calls to various  offices, I was told that no one can override the depot and that managers  don't take phone calls or e/mails.",depot,neutral
I could save ten essay papers and have hardly any memory left.,memory,negative
I was sorly disapointed to discover that HP (what I thought was a reputable company) wouldn't honor the warrenty when the fan blade fell apart.,fan blade,negative
I respond that I do not have the old computer and this way I would lose the data on my hard drive.,hard drive,negative
It has bein into the shop to get a new hardrive 2 times and to fix the touch control buttons on the keyboard!,keyboard,negative
"The programs are great, like iphoto (love the editing capabilities), imail (which can incorporate with the address book on the ipod and ipad), imovie, etc.",programs,positive
"I paid for extra memory and the 17-inch screen, as well as the top of the line DVD and CD burners.",memory,neutral
"A cheaper price should not equal a ""cheap"" product.",price,positive
"But sitting on a lap or on a desk in front of you it looks more than big enough (this could be because Im used to my Lenovo 10 tablet now) plus this is a great size if I want to unplug the external keyboard, mouse, and monitor to take it with me when I take photos and video.",external keyboard,neutral
Boots up fast and runs great!,Boots up,positive
"It's so much easier to navigate through the operating system, to find files, and it runs a lot faster!",runs,positive
It is VERY easy to type on and feels great - besides the added feature that the keyboard is lighted.,feature,positive
The processor is very quick and effective as I load webpages and applications.,processor,positive
"Only other thing is that if you are using this for document creation Apple doesnt provide any kind of word processor (such as works for windows), but iwork is cheap compared to office.",document creation,neutral
"  And at one point, they blame me for installing a bad memory stick when I upgrade my memory for the first time during my purchase of the laptop (I bought the memory stick they recomended).",memory,neutral
It weighed like seven pounds or something like that.,weighed,neutral
"The Unibody construction is solid, sleek and beautiful.",Unibody construction,positive
"It has far exceeded my expectations for power, storage, and abilitiy.",storage,positive
"it is of high quality, has a killer GUI, is extremely stable, is highly expandable, is bundled with lots of very good applications, is easy to use, and is absolutely gorgeous.",GUI,positive
And that probably explains why I've already had my SATA controller go bad within a year of buying it.,SATA controller,negative
"  The hard drive crashed as well, and I had to buy a new  power cord.",power cord,negative
" I actually had the hard drive replaced twice, the mother board once, the dvd drive twice, then they FINALLY agreed to replace it, (ALL OF THIS IN LESS THAN 1 1/2 YEARS!",dvd drive,negative
It's so bad that I'm thinking I only got half a battery or something.,battery,negative
It was very easy to just pick up and use-- It did not take long to get used to the Mac OS.,use,positive
"I wish it had a webcam though, then it would be perfect!",webcam,negative
"BEST BUY - 5 STARS + + + (sales, service, respect for old men who aren't familiar with the technology) DELL COMPUTERS - 3 stars DELL SUPPORT - owes a me a couple",DELL SUPPORT,positive
"I am overall very pleased with my toshiba satellite, I like the extra features, I love the windows 7 home premium.",extra features,positive
"I feel that it was poorly put together, because once in a while different plastic pieces would come off of it.",plastic pieces,negative
"Only other thing is that if you are using this for document creation Apple doesnt provide any kind of word processor (such as works for windows), but iwork is cheap compared to office.",iwork,positive
"I would recommend this computer to anyone searching for the perfect laptop, and the battery life is amazing.",battery life,positive
"I bought a cordless mouse for it, but don't always take it out;",cordless mouse,positive
"The Final Cut Pro on this laptop is so fast and easy, and I can use this to seemlessly transfer all my work to my home computer, which is also a mac.",Final Cut Pro,positive
"If what you need is a machine to do some surfing, email checking, word processing, and watching a movie or two, this is the machine you want.",surfing,neutral
The only problems are the sound isnt very loud I have to wear headphones.,sound,negative
"Graphics are clean and sharp, internet interfaces are seamless.",internet interfaces,positive
It is easy to navigate and update programs.,navigate,positive
-Computer crashed frequently and battery life decreased very quickly.,battery life,negative
Wasted me at least 8 hours of installation time.,installation time,negative
I can't say enough of how satisfied I am with their product and help aftermarket.,product and help aftermarket,positive
"Actually, I had noticed the one on the sales floor also didn't have sound!",sound,negative
"Other than that, I would recommend this to someone in need of a cheap laptop with semi-decent gaming capabilities.",gaming,positive
"It has many great programs, such as ILife, iPhotos and others.",programs,positive
"Other installed features, such as certain printer software, are also most attractive.",features,positive
Then after 4 or so months the charger stopped working so I was forced to go out and buy new hardware just to keep this computer running.,hardware,negative
We upgraded the memory to four gigabytes in order to take advantage of the performace increase in speed.,memory,neutral
There is a backlit keyboard which is perfect for typing in the dark.,backlit keyboard,positive
I had to re-install Windows within two weeks of the purchase and soon discovered cracks in the screen hinges.,screen hinges,negative
"In November my computer messed up entirely and wouldn't power on after intalling a Windows update, I had to have my HD flashed and lost EVERYTHING on it, including my school assignments and irriplaceable pictures that were only in digital format and several other things, when this update was installed for some reason I was unable to roll back the drivers and everything to an earlier working condition because when the update was installed it deleted my history.",drivers,negative
There also seemed to be a problem with the hard disc as certain times windows loads but claims to not be able to find any drivers or files.,windows,negative
"also you may need to charge it once a day, if for medium use every thing fast and easy with mac  the size and look is the most feature that attracted me to it.",size,positive
"The price is great for this model, I only plan on using it for media in the entertainment room.",price,positive
"I had of course bought a 3 year warranty, so I sent it in to be replaced and (almost 2 months later) the dv4 is what the sent me as a replacement.",3 year warranty,neutral
"It has a 10 hour battery life when you're doing web browsing and word editing, making it perfect for the classroom or office, and in terms of gaming and movie playing it'll have a battery life of just over 5 hours.",movie playing,neutral
", Applications respond immediately (not like the tired MS applications).",MS applications,negative
"Web access through the 3G network is so slow, it's very frustrating and VERY DISAPPOINTING.",Web access,negative
"The DVD drive randomly pops open when it is in my backpack as well, which is annoying.",DVD drive,negative
"The video card is great for media, and above average for gaming, but not a gamers first choice.",gaming,positive
"Setting would change for some reason, the screen size would change on it's own, like the pixel sizes and whatnot.",Setting,negative
"Even so, I like playing online games, so it was wonderful that there is a feature where I can dualboot Windows.",games,neutral
I cannot be happier with the service or product.,service,positive
" One night I turned the freaking thing off after using it, the next day I turn it on, no GUI, screen all dark, power light steady, hard drive light steady and not flashing as it usually does.",power light,neutral
Now the machine won't connect and Toshiba says that they did replace the connection card in May but they only warranty the repair for 30 days and now I'm out of warranty even though this has been a constant 5 month occurance since I bought the netbook.,connection card,neutral
"While Apple's saving grace is the fact that they at least stand behind their products, and their support is great, it would be nice if their products were more reliable to justify the premium.",support,positive
There is no need to open a program first and the cliick open or import.,program,positive
The only thing is that the battery won't last more than 1/2 an hour.,battery,negative
But see the macbook pro is different because it may have a huge price tag but it comes with the full software that you would actually need and most of it has free future updates.,price tag,conflict
When I finally had everything running with all my software installed I plugged in my droid to recharge and the system crashed.,software,neutral
It didn't take me long to get switched over to the Mac computer programs and navigation - it's been just fine and like the way this laptop functions much better.,programs,positive
I will never complain about the price since I believe you get what you pay for and my MacBook Pro was worth every dollar.,price,conflict
"You know, using the computer should be fun, not aggrevation, especially when you are playing games or working with photos.",playing games,neutral
"I got it back and my built-in webcam and built-in mic were shorting out anytime I touched the lid, (mind you this was my means of communication with my fiance who was deployed) but I suffered thru it and would constandly have to reset the computer to be able to use my cam and mic anytime they went out.",cam,negative
It took several weeks just to get them to acknowledge that I owned the warranty.,warranty,negative
It works exactly like it did the day I took it out of the box.,works,positive
"i use my mac all the time, i love the software, the way it takes a short time to load things, how easy it is to use and most of all how you don't have to worry about viruses.",software,positive
I also liked the glass screen.,glass screen,positive
The only downfall is a lot of the software I have won't work with Mac and iWork is not worth the price of it.,iWork,negative
"I think the manual is somewhere on the hard drive, but I rather have a hard copy.",manual,neutral
"iTunes is a handy music-management program, and it is essential for anyone with an iPod.",program,positive
"If you really want a bang-up system and don't need to run Windows applications, go with an Apple;",system,positive
"The system constantly overheats, the battery life is too short, the case is coming apart, and my core applications that I use every day in my work as a graphic artist run poorly.",system,negative
  This time the mouse pad and right click key wouldn't work!,mouse pad,negative
This computer I used daily nice compact design.,design,positive
It could be a perfect laptop if it would have faster system memory and its radeon 5850 would have DDR5 instead of DDR3.,system memory,negative
"It's graphics aren't bad at all, for the lower end of the MacBook Pro spectrum, easily capable of running StarCraft II and other games with comparable graphics.",graphics,positive
keys are all in weird places and is way too large for the way it is designed.,keys,negative
"Only issue is that it is a little slow, and I'm fixing that by adding more RAM.",RAM,neutral
" I actually had the hard drive replaced twice, the mother board once, the dvd drive twice, then they FINALLY agreed to replace it, (ALL OF THIS IN LESS THAN 1 1/2 YEARS!",mother board,negative
My one complaint with this laptop is that I've noticed an electronic fuzz sound coming out of the headphone jack when headphones are plugged in.,headphone jack,negative
"It even has a great webcam, and Skype works very well.",Skype,positive
"My power supply cord developed exposed wires within the first year of ownership, so it was covered by the Applecare warranty plan.",Applecare warranty plan,positive
It gives me the power and speed that I need to run all the programs I use to edit.,speed,positive
It has just enough RAM to run smoothly and enough memory to satisfy my needs.,memory,positive
defective software.,software,negative
"I'ts nice to have the higher-end laptops, but this fits my budget and the features I need.",features,positive
"The laptop is very lightweight, can easily carry around in a knapsack full of text books and it barely adds any weight.",weight,positive
The mouse is a little bit different than what you're used to though- it has one big flat panel and one full bar (instead of two separate ones) to click with- but you get used to it quite quickly.,mouse,conflict
COMPUTER HAS BEEN AT SERVICE FACILITY MORE THAN IN MY HANDS.,SERVICE FACILITY,negative
"So then you may be lucky to get ahold to someone who understands that its no good and they will let you send it back, but of course you are taking a chance of them testing it out to see what has happened, and they tell you that it was not on their side , then you are stuck paying for the repair (the price of a new one).",price,negative
"At first, the computer seemed a great deal--seemingly high-end specs for a low, low price.",price,positive
I also had a problem with the touchpad that caused the mouse pointer to jump all over the screen.,touchpad,negative
But Sony said we could send it back and be charged for adding the bluetooth an additional seventy something dollars.,adding the bluetooth,negative
"Its small enough where I can take it pretty much anywhere, but still has a big enough screen to get everything done.",screen,positive
"previous laptops were pc's, still have them, but the mac osx is a clean and smooth operating system.",operating system,positive
Like the price and operation.,price,positive
Windows Vista makes this computer almost unusable for online service.,Windows Vista,negative
"Well, I started using Google Chrome, which is a little better, but it freezes too sometimes.",Google Chrome,conflict
The AMD Turin processor seems to always perform so much better than Intel.,AMD Turin processor,positive
  also the battery is completely shot.,battery,negative
The real stand out on this computer is the feel of the keyboard and it's speed.,speed,positive
"My computer froze on several occasion, had buttons that randomely would fall off and even had moments when the computer would refuse to turn on at all.",buttons,negative
"With a mac you don't have to worry about antivirus software or firewall, it's so wonderful.",antivirus software,neutral
"No luck, although I waited for hours on the phone-Visited MacHouse, they stated the their call center is down due to too many phonecalls (difficult to believe).",call center,negative
"First, you ll discover that the word processing program known as  Appleworks  rarely translates perfectly on anyone else s computer, if it translates at all.",word processing program,negative
It could be a perfect laptop if it would have faster system memory and its radeon 5850 would have DDR5 instead of DDR3.,DDR5,positive
It works fine with our wireless and they've had not problems.,works,positive
"Besides the great look, it is a great machine.",look,positive
The laptop was very easy to set up.,set up,positive
I bought this notebook and only had it for 3 months If it is overload with updates the BOOT MGR.,BOOT MGR,neutral
"The most recent being that my Safari internet browser is freaking out on me, but I have just been using firefox instead.",Safari internet browser,negative
This is a great value for the money.,value,positive
"I don't have stupid pop up windows (even when I have pop ups blocked), I don't have to wait 5 minutes for a webpage to download, and best of all I can run all the web programming software I need to use all at once without slowing me down.",pop up windows,positive
OS X is solid with lots of innovations such as quicklook which save heaps of time.,quicklook,positive
"The computer runs extremely slowly, whether opening Word or My Computer.",runs,negative
It was super easy to set up and Is really easy to get used to.,set up,positive
A SECOND PROBLEM INVOLVES THE BATTERY WHICH IS ADVERTISED AS HAVING A STORAGE LIFE OF 11 HOURS BUT WHEN FULLY CHARGED SHOWS ONLY 7 HOURS OF SERVICE.,BATTERY,negative
"But to be honest, the compatibility issues and the other little quirks make me think I ll buy a PC next time.",compatibility,negative
"The 13"" Macbook Pro just fits in my budget and with free shipping and no tax to CA this is the best price we can get for a great product.",shipping,positive
"Ever since I bought this laptop, so far I've experience nothing but constant break downs of the laptop and bad customer services I received over the phone with toshiba customer services hotlines.",customer services,negative
"However, I love this particular Mac because its very fast, great size, and has fantastic features like the lighted keyboard and easy mouse pad.",mouse pad,positive
"Screen is crystal clear, yes it's small - but it's a netbook!",Screen,conflict
2.The wireless card is low quality.,wireless card,negative
"But we had paid for bluetooth, and there was none.",bluetooth,negative
You have to toss out the wifi card and replace it just to have any sort of network capability.,wifi card,negative
Not even safe mode boots.,safe mode,negative
The only thing I wish is the 15 inch MacBook Pro has much better speakers on the side of the keyboard.,keyboard,neutral
HOW DOES THE POWER SUPPLY NOT WORK!!!,POWER SUPPLY,negative
Cords coming out the right for power plus cords coming out front for headphones/mic plus network connection on left make for a very messy setup with cords going every direction.,setup,negative
I like those programs better than Office and you can save your files to be completely compatible with the Office programs as well.,Office,negative
I will never buy another computer from Dell ever again do to how awful it worked and how I was treated by the company.,company,negative
"Do you think I purposely ""destroy"" my netbook, so that I can demand a new set? Do you think it's fun to take public transport all the way to the service center and get a non-satisfactory solution? Or rather NO solution.",service center,negative
"I don't have stupid pop up windows (even when I have pop ups blocked), I don't have to wait 5 minutes for a webpage to download, and best of all I can run all the web programming software I need to use all at once without slowing me down.",pop ups,neutral
The unibody design is edgy and durable.,unibody design,positive
  the battery is irreplaceable.,battery,negative
I love WIndows 7 which is a vast improvment over Vista.,Vista,negative
"I use the computer to basically check emails, surf the web, print coupons and for my college papers.",surf the web,neutral
I had it four months when my disc drive refused to open.,disc drive,negative
"Not too much ""junk"" software to remove.",software,positive
"Laptop is advertised as a 15"" but the casing looks like that of a 17"".","15""",neutral
The screen is gorgeous - yummy good.,screen,positive
"Overall, this laptop is definitely a keeper with its simple yet stylish design and its array of fantastic colors to choose from.",colors,positive
"Great value, fast delivery- Computer works as if brand new, no problems, very pleased",value,positive
"The computer runs very fast with no problems and the iLife software that comes with it (iPhoto, iMovie, iWeb, iTunes, GarageBand) is all very helpful as well.",iWeb,positive
"the headphone and mic jack are in front of touch-pad making the touch-pad hard to use when using headphones/mic, not to mention the laptop was designed for right handed person.",touch-pad,negative
The only downfall is the battery only last 1.5-2.0 hrs when not plugged in.,battery,negative
It made the computer much easier to use and navigate.,navigate,positive
"I even got my teenage son one, because of the features that it offers, like, iChat, Photobooth, garage band and more!",features,positive
"All apple associates are always wiling to help you out with anything, no matter when you purchased the computer and how many years passed.",apple associates,positive
"Just keep in mind the graphics is not dedicated so loading the movie almost took a minute, but it ran fairly smooth for a non-dedicated graphics card.",non-dedicated graphics card,conflict
"Despite the inconvenient weight, I opted for the 12 cell battery.",weight,conflict
Clear picture on it and everything.,picture,positive
I am ADDICTED to photo booth!,photo booth,positive
"My daughter uses it for games, email, facebook, pictures and music.",games,neutral
"Even though it is running Snow Leopard, 2.4 GHz C2D is a bit of an antiquated CPU and thus the occasional spinning wheel would appear when running Office Mac applications such as Word or Excel.",Office Mac applications,negative
"Fan vents to the side, so no cooling pad needed, great feature!",Fan,positive
"Anyway, in early July of this year, the DVD burner stopped working, and the computer stared having issues with power supply.",DVD burner,negative
"Before, I reloaded with Windows 7 Ultimate and used only the downloaded drivers from Acer's site.",Windows 7 Ultimate,neutral
Strengths:Well-shaped Weaknesses:A bad videocard!,shaped,positive
Great laptop that offers many great features!,features,positive
"Did I mention everything about it, from size to weight to keyboard screams BULK?",weight,negative
"I got it back and my built-in webcam and built-in mic were shorting out anytime I touched the lid, (mind you this was my means of communication with my fiance who was deployed) but I suffered thru it and would constandly have to reset the computer to be able to use my cam and mic anytime they went out.",mic,negative
"The battery life sucked the juice from my laptop and when the extended life battery went out we were SOL there to, so much for that warranty covering all the products we purchased.",battery life,negative
the speed is fine.,speed,positive
when i called to have another one shipped or to get my money back they said the return policy is 23 twenty three days from the date of purchase.,return policy,negative
HP is more interested in selling extended warranties (which cost more than the netbook new) then they are in helping or fixing.,extended warranties,negative
Iphoto is great for adding pictures right to facebook and other social networking sites.,Iphoto,positive
"First of all, they had no record of me having the 3 year warranty I'd paid almost $400 for, and I had to call in, spend hours on their online chat service, and fax in multiple documents.",online chat service,negative
I needed a driver for my HP and they would not help me with out me paying over $50 for it.,driver,neutral
Came fully loaded - good.,loaded,positive
the only fact i dont like about apples is they generally use safari and i dont use safari but after i install Mozzilla firfox i love every single bit about it.,Mozzilla firfox,positive
"As a user of a PC, I will will admit that the macBook Pro has a better running system in which I found myself ""Getting the job done quicker.",running system,positive
"The other lock-up problems are from a myriad of causes, the most common being a corrupted version of Appleworks which can render the browser useless.",Appleworks,negative
"Laptops are usually used on the go, so why not give you a better battery?",battery,negative
"In early May I got it back and this time I only had it back for 1 day before it had a NEW issue so it was sent back in for the 6th time they ""expedited"" the repairs so I was only supposed to have to be without it for 3 days and it was supposed to be fixed, by a ""Senior Tech"".",Senior Tech,negative
) And printing from either word processor is an adventure.,word processor,negative
Its white color is stylish for college students and easy to take to carry and take to classes.,color,positive
The screen shows great colors.,colors,positive
keys are all in weird places and is way too large for the way it is designed.,designed,negative
Sometimes you really have to tap the pad to get it to worki,pad,negative
"I wiped nearly everything off of it, installed OpenOffice and Firefox, and I am operating an incredibly efficient and useful machine for a great price.",OpenOffice,neutral
A key contributor that led me to Mac is the art aspect.,art aspect,positive
"The screen is a little glary, and I hated the clicking buttons, but I got used to them.",clicking buttons,negative
"I am not going to sit here and complain about it not having a cd drive and what not because it is a netbook, it is made to be compact and if you want all the other stuff get a laptop.",cd drive,conflict
"I have no idea how to burn cd's or to use the web cam, just for starters.",web cam,neutral
"I was looking too closely at the other performance specs and while comparing, I took it for granted that these features were standard.",performance specs,neutral
"This is likely due to poor grounding and isolation between the components, and I'm hoping that it can be fixed with a ground loop isolator, but I still expected better product quality for this price range.",price range,negative
My sister has the same Mac as me and she is in a band and uses GarageBand to record and edit.,GarageBand,neutral
"The touchpad is extremely sensitive, which is the only drawback.",touchpad,negative
Summary: They played games with me for the warranty period.,warranty period,negative
"All of the programs (Keynote, Pages, Numbers) have an option to save your documents as Microsoft compatible, which really eliminates the need for the actual.",Pages,neutral
The capabilities using that program alone made me want a Mac.,program,positive
I should have checked this before I installed my applications.,applications,neutral
The only thing I wish is the 15 inch MacBook Pro has much better speakers on the side of the keyboard.,speakers,negative
I was sorly disapointed to discover that HP (what I thought was a reputable company) wouldn't honor the warrenty when the fan blade fell apart.,warrenty,negative
"Looks nice, but has a horribly cheap feel.",feel,negative
"Overall the computer is very easy to use, the screen is perfect, great computer, my daughter loves.",use,positive
The reflectiveness of the display is only a minor inconvenience if you work in a controlled-lighting environment like me (I prefer it dark) or if you can crank up the brightness.,display,negative
Dell's customer disservice is an insult to it's customers who pay good money for shoddy products.,Dell's customer disservice,negative
"But to be honest, I don't use my computer for anything like graphics editing and complex data analysis and gaming.",complex data analysis,neutral
"Some features arent friendly ( volume wheel, sound quality, etc.",volume wheel,negative
It's super fast and a great value for the price!,price,positive
The feature are good enough for what I need.,feature,positive
"All the things you can do with the trackpad make navigating around the computer and its programs so much simpler, quicker, and easier.",programs,positive
I always use a backup hard disk to store important files at all times.,hard disk,neutral
"Although the price is higher then Dell laptops, the Macbooks are worth the dough.",price,negative
We upgraded the memory to four gigabytes in order to take advantage of the performace increase in speed.,performace,positive
The first one sent: Touchpad didn't work The second sent: USB didn't work The third sent: Touchpad didn't work The fourth sent: Hasn't arrived yet.,Touchpad,negative
Even out of warranty!,warranty,neutral
After about a week I finally got it back and was told that the motherboard had failed and so they installed a new motherboard.,motherboard,negative
"The video card is great for media, and above average for gaming, but not a gamers first choice.",media,positive
"After 2 months of complaints, Asus finally sent the right power supply to my techies.",power supply,neutral
"In addition, all the design tools on Pages and Keynotes makes it much easier to create professional looking documents and presentations.",Keynotes,positive
Right size and weight for portability.,size,positive
GET THIS COMPUTER FOR PORTABILITY AND FAST PROCESSING!!!,PROCESSING,positive
"However, my girlfriend realized that the netbook's hinge is a bit loose (when you open or close the LCD).",hinge,negative
/ awesome cooling system/ much better grafics card (ATI 5870) / 8GB RAM/ LED backlit screen...,LED backlit screen,positive
"I also love the small, convenient size of my laptop, making it a perfect tool for my academic studies.",size,positive
Small screen somewhat limiting but great for travel.,screen,conflict
This is a nicely sized laptop with lots of processing power and long battery life.,processing power,positive
so in a brief summary i would have to say that i would not recommend dell vostro 1000 to anyone due to it being a down right awful setup so in my opinion you should steer clear of them if you want a decent laptop.,setup,negative
The processor is very quick and effective as I load webpages and applications.,webpages,neutral
"Compared to similarly spec'd PCs, this machine is good value, well built and works easily right out of the box.",built,positive
So we exchanged it for the same on and after 2 hours it didn't work.,work,negative
In the first moth of owning this computer its hardrive failed which had to be replaced.,hardrive,negative
"It works great for general internet use, Microsoft Office apps, home bookkeeping, etc.",Microsoft Office apps,positive
A longer battery life would have been great - but it meets it's spec quite easily.,battery life,conflict
My wireless system would not recognize Windows 7 and I couldn't get online to find out why.,wireless system,negative
The keyboard is like no other laptop keyboard.,keyboard,neutral
"Seems to slow down occassionally but can run many applications (ie Internet tabs, programs, etc) simultaneously.",Internet tabs,positive
  I could not find a phone number anywhere to call an actual live person for tech support and had to result the their online chat.,online chat,neutral
"Good keyboard, long battery life, largest hard drive and windows 7.",keyboard,positive
I had to re-install Windows within two weeks of the purchase and soon discovered cracks in the screen hinges.,Windows,negative
I don't use my laptop in a way though that needs a long battery life so it's perfect for me.,battery life,conflict
"It has far exceeded my expectations for power, storage, and abilitiy.",power,positive
Returned laptop for a 3rd repair and it came back with previous problems fixed (except for speaker grill) but the unit started locking up during use and eventually would not operate at all.,speaker grill,negative
The video chat is the only thing that is iffy about it but im sure once they unpdate the next version on the macbook book the quality of it will be better.,video chat,negative
"No, tey don't even support their own bios and it ""could be a problem with the bios"" How can a company that makes a fairly decent product get away with such insanity??!!",bios,negative
"I even got my teenage son one, because of the features that it offers, like, iChat, Photobooth, garage band and more!",Photobooth,positive
I'm already hooked on the sleek look and dependability that this laptop has shown.,look,positive
"Since I keyboard over 100 wpm, I look for a unit that has a comfortble keyboard (no keys sticking or lagging, strange configuration of ""extra key"", etc.",keyboard,positive
It is easy to use and lightweight.,use,positive
can't reinstall with standard os cd because of proprietary hardware drivers.,proprietary hardware drivers,negative
"Startup in about 30 seconds, shutdown in 2-4 seconds, resume from sleep in 0-2 seconds.",resume from sleep,neutral
It has all the features that are necessary for college and if not they are able to be added onto the computer.,features,positive
"I had static in the output, and I had to reduce the sound output quality to ""FM"" as opposed to the default ""CD.",sound output quality,negative
"Even though it is running Snow Leopard, 2.4 GHz C2D is a bit of an antiquated CPU and thus the occasional spinning wheel would appear when running Office Mac applications such as Word or Excel.",Word,negative
"Also, if you need to talk to a representive at Microsoft, there is a charge, which I believe is robbery, since you are charged enormous amounts for a very badly designed system, which most people would have went with XP if they could.",XP,positive
"I think part of the problem with this computer is Vista, yet I know Vista isn't the entire issue because my latest purchase was my Acer and it also has Vista (I should have waited the few months to get the next operating system).",Vista,negative
It works really well.,works,positive
"THEN, one month after the warranty expired, the replacement charger went.",replacement charger,negative
3 weeks went by and the computer keeps crashing and will not open any applications.,applications,neutral
"For the Bluetooth to work properly, you must install the Launch Manager on the Drivers/Applications DVD, or it will not show after the reload.",Drivers/Applications DVD,neutral
I love WIndows 7 which is a vast improvment over Vista.,WIndows 7,positive
"It has a 10 hour battery life when you're doing web browsing and word editing, making it perfect for the classroom or office, and in terms of gaming and movie playing it'll have a battery life of just over 5 hours.",gaming,neutral
"Have had many higher priced computers crash and burn long before ever got to use all that great memory and speed, etc.",memory,negative
Mostly I love the drag and drop feature.,drag and drop feature,positive
It didn't take me long to get switched over to the Mac computer programs and navigation - it's been just fine and like the way this laptop functions much better.,navigation,positive
"The acer one computer that I bought is 17 ince screen and its hard to find lap top bags for it, but I like the big screen on it.",screen,positive
"Apparently well-built and gorgeous to look at, the i5 MacBook Pro is a winning combination of price and performance.",built,positive
"Fan vents to the side, so no cooling pad needed, great feature!",feature,positive
I will stack it up against laptops that cost twice as much any day.,cost,conflict
"It is a much more streamlined system for adding programs, using the internet, and doing other things everyone does on a computer.",programs,neutral
"It takes me approximately 3 tries to get to each site, then after closing the browser and reopening it it actually works.",browser,neutral
"The computer runs very fast with no problems and the iLife software that comes with it (iPhoto, iMovie, iWeb, iTunes, GarageBand) is all very helpful as well.",runs,positive
"Even though it is running Snow Leopard, 2.4 GHz C2D is a bit of an antiquated CPU and thus the occasional spinning wheel would appear when running Office Mac applications such as Word or Excel.",spinning wheel,negative
the only fact i dont like about apples is they generally use safari and i dont use safari but after i install Mozzilla firfox i love every single bit about it.,safari,negative
"Also, HDD secures inside using rails, and there is only one set on the main hard drive.",rails,neutral
It's also very capable of doing moderate video editing (although you may need the performance boost of the larger MacBook Pros for heavy duty mobile video editing).,mobile video editing,neutral
"From the build quality to the performance, everything about it has been sub-par from what I would have expected from Apple.",performance,negative
"The improvements to the OS have been relatively gradual, but substantive.",OS,positive
I called their repair depot as was told they would send Me a new box to return the computer to the repair depot.,repair depot,neutral
"It has come into good use for my finances, scheduling, my parents business expenses, and it is definitely amazing for gaming.",use,positive
"The tech guy then said the service center does not do 1-to-1 exchange and I have to direct my concern to the ""sales"" team, which is the retail shop which I bought my netbook from.","""sales"" team",negative
"The battery holds up well, it's built very solidly, and runs fast.",built,positive
It was very easy to just pick up and use-- It did not take long to get used to the Mac OS.,Mac OS,positive
"I just plug this into my 22"" Monitor and the speedy MacOSX performs just as well on this dual-core that my Dell did with Windows 7 with a quad-core.",dual-core,neutral
"it is of high quality, has a killer GUI, is extremely stable, is highly expandable, is bundled with lots of very good applications, is easy to use, and is absolutely gorgeous.",quality,positive
The internet speed is spectacular.,internet speed,positive
"First, it does not have a push button to open the lid.",push button,negative
"There are several programs for school or office use (Pages, Numbers, Keynote, etc.), music (Garageband), photo management (Photo Booth, iPhoto), video-editing or movie-making (iMovie), etc.",school or office use,neutral
"Of course, I also have several great software packages that came for free including iWork, GarageBand, and iMovie.",iWork,positive
Wonderful sleek case design is only on the outside.,case design,positive
"There are several programs for school or office use (Pages, Numbers, Keynote, etc.), music (Garageband), photo management (Photo Booth, iPhoto), video-editing or movie-making (iMovie), etc.",photo management,neutral
"The display is incredibly bright, much brighter than my PowerBook and very crisp.",display,positive
I'm already hooked on the sleek look and dependability that this laptop has shown.,dependability,positive
Supplied software: The software that comes with this machine is greatly welcomed compared to what Windows comes with.,Supplied software,neutral
For the [$] price (special offer) this is a great laptop.,price,positive
Thank you Best Buy for putting my computer together and installing my first software - you guys were GREAT too!,software,neutral
"When I got my laptop back after this first instance it worked okay for a little bit then I started expeirencing issues again, everything from programs and drivers failing again, to it powering off for no reason, to locking up and freezing and just all sorts of issues.",drivers,negative
