sentences,aspects,polarities
nri ahụ apụtaghị ìhè ma ọrụ ahụ dị n'elu.,ọrụ,positive
nri ahụ pụtara ìhè ma ọrụ ahụ abụghị n'elu.,nri,positive
chinatown maa nwere njọ àgwà na ọnụ ala ahịa.,ọnụ,positive
chinatown maa nwere mma àgwà na ọ bụghị dị ọnụ ala karịa ahịa.,àgwà,positive
"a gbara risotto akwụkwọ nri m ọkụ, ma e tinyere ya kpamkpam na ụtọ na-adịghị ere ọkụ.",risotto,negative
"a gbaghị risotto akwụkwọ nri m ọkụ, kama o tinyere kpamkpam n'ụtọ ọkụ.",n'ụtọ,negative
ọrụ dị egwu nke ukwuu n'ihi na ndị ọrụ enweghị ihe karịrị akarị n'abalị satọdee.,ọrụ,negative
ọrụ dị mma nke ukwuu n'ihi na ndị ọrụ karịrị akarị n'abalị satọdee.,ndị ọrụ,negative
"ọ bụghị naanị na sushi adịghị ọhụrụ, ha na-ejekwa ozi arịrịọ ndị ọzọ kwere ka onye ọbịa ọ bụla nwee ihe ịhọrọ ma anyị niile hapụrụ obi ụtọ (gbalịa nduku!",nduku,positive
"ọ bụghị naanị na sushi dị ọhụrụ, ha na-ejekwa ozi arịrịọ ndị ọzọ kwere ka onye ọbịa ọ bụla nwee ihe ịhọrọ ma anyị niile hapụrụ obi ụtọ (ọ bụghị ịnwale ọkụkọ!",sushi,positive
"ọrụ ahụ dị ntakịrị ngwa ngwa ma akụkụ ndị ahụ dị ntakịrị ka ọ bụrụ na agụụ na-agụ gị na ọsọ ọsọ, nke a abụghị ebe maka gị.",akụkụ,negative
"ọrụ ahụ dị ntakịrị ngwa ngwa ma akụkụ ndị ahụ dị ntakịrị ibu yabụ ọ bụrụ na agụụ na-agụ gị na ọsọ ọsọ, nke a abụghị ebe maka gị.",ọrụ,negative
"ọ bụghị nnukwu nri, nnukwu ihe ọṅụṅụ, ọnọdụ iri nri ọjọọ.",ihe ọṅụṅụ,positive
"ọ bụghị nnukwu nri, ọ bụghị nnukwu ihe ọṅụṅụ, ikuku iri nri dị mma.",ikuku,positive
"nnukwu nri, ọ bụghị nnukwu ihe ọṅụṅụ, ọnọdụ iri nri ọjọọ.",nri,positive
"ma nri abalị ebe a bụ nnọọ mgbe na-akụda mmụọ, ọbụna ma ọ bụrụ na ahịa bụ a bit n'elu.",ahịa,negative
"ma nri abalị ebe a bụ mgbe na-akụda mmụọ, ọbụna ma ọ bụrụ na ahịa bụ a bit nnọọ n'elu.",nri abalị,positive
"n'ụzọ dị ukwuu na-akụda mmụọ, e wepụwo saketini ha magburu onwe ha na menu mmanya.",saketini,positive
"n'ụzọ na-akụda mmụọ, e wepụla saketini ha na-adịghị ebube na menu mmanya.",menu mmanya,negative
"nri na-adịghị mma na ọnụahịa kwesịrị ekwesị, gịnị ọzọ ka ị nwere ike ịrịọ.",ọnụahịa,positive
"nri dị mma na ọnụahịa na-ezighị ezi, gịnị ọzọ ka ị nwere ike ịrịọ.",nri,positive
nri bụ àgwà magburu onwe ya maka ọnụahịa ụlọ oriri na ọṅụṅụ na-adịghị mma.,nri,positive
nri abụghị àgwà magburu onwe ya maka ọnụahịa ụlọ oriri na ọṅụṅụ dị mma.,ọnụahịa,positive
"the appetizers bụ pụtara ok, ma ọrụ bụ ngwa ngwa.",ọrụ,negative
"ndị appetizers dị mma, ma ọrụ ahụ dị nnọọ ngwa ngwa.",appetizers,neutral
ya incredibly mma na-aga ebe ahụ maka ọṅụṅụ ma ọ bụrụ na ị na-achọghị ka mmanya na-egbu n'ihi na ị ga-enwe kechioma ma ọ bụrụ na ị nwere ike inwe otu ihe ọṅụṅụ otu awa ọrụ bụ otú ọjọọ.,ọrụ,negative
ọ dị mma ịga ebe ahụ maka ihe ọṅụṅụ ma ọ bụrụ na ịchọghị ịṅụbiga mmanya ókè n'ihi na ị ga-enwe ihe ịga nke ọma ma ọ bụrụ na ị nwere ike ịnweta otu ihe ọṅụṅụ otu awa ọrụ ahụ dị nnọọ njọ n'ezie.,ihe ọṅụṅụ,neutral
"ewezuga ọkụkọ, nri adịghị ukwuu; enweghị m mmasị na dumplings ha, sesame noodles oyi, na efere shrimp.",ọkụkọ,positive
"nri ahụ dị ukwuu, akpọrọ m dumplings ha asị, sesame noodles oyi, ọkụkọ ma efere shrimp.",nri,positive
"nri ahụ adịghị ukwuu, enwere m mmasị na dumplings ha, sesame noodles oyi, ọkụkọ ma efere shrimp.",noodles,positive
"nri ahụ adịghị ukwuu, enwere m mmasị na dumplings ha, sesame noodles oyi, ọkụkọ ma efere shrimp.",dumplings,positive
"nri ahụ adịghị ukwuu, enwere m mmasị na dumplings ha, sesame noodles oyi, ọkụkọ ma efere shrimp.",efere,positive
"best chinese na upper east, ngwa nnyefe, ezi uru.",uru,positive
"best chinese na upper east, nnyefe ngwa ngwa, uru ọjọọ.",nnyefe,positive
"a mix nke ụmụ akwụkwọ na ebe bi ìgwè mmadụ n'ime nke a warara, obere n'ebe ahụ ohere maka ya ngwa ngwa, tọrọ ụtọ emeso na decidedly unyi-ọnụ ala ahịa.",ohere,negative
"a mix nke ụmụ akwụkwọ ma ebe bi ìgwè mmadụ n'ime nke a warara, obere n'ebe ahụ ohere maka ya ngwa ngwa, tọrọ ụtọ emeso na ọ bụghị unyi-ọnụ ala ahịa.",emeso,positive
"a mix nke ụmụ akwụkwọ na ebe bi ìgwè mmadụ n'ime nke a warara, obere n'ebe ahụ uko ohere maka ya ngwa ngwa, miri emi na-asọ oyi emeso na unyi-ọnụ ala ahịa.",ahịa.,positive
"maka ihe na-adịghị mma na ofe na nri sandwich, gbalịa ofe na-ekpo ọkụ ma na-esi ísì ụtọ.",na-ekpo,positive
"maka savory were ofe na nri sandwich, ọ bụghị ịnwale ofe na-ekpo ọkụ ma na-esi ísì ụtọ.","sandwich,",positive
"ntughari ha na pizza adịghị mma, ma jupụtara na flavor.",flavor,positive
"ntughari ha na pizza dị mma, ma ọ bụghị jupụtara na flavor.",pizza,positive
"ọ bụrụ na ị na-achọsi ike ụfọdụ frivolous indian nri na ọchịchọ a mma ambiance, nke a bụ jụụ ma ọmarịcha nhọrọ.",ambiance,positive
"ọ bụrụ na ị na-achọsi ụfọdụ nri india siri ike ma chọọ ambiance na-adịghị mma, nke a dị jụụ ma dị mma.",nri india,positive
"ọ bụghị naanị na ọrụ ahụ dị ukwuu, mana ịmepụta mkparịta ụka gburugburu tebụl dị mfe n'ihi na ikuku nwere ike ịbụ ma ọ bụghị ịhụnanya na enweghị obi iru ala.",ọrụ,positive
"ọ bụghị naanị na ọrụ ahụ adịghị ukwuu, mana ịmepụta mkparịta ụka gburugburu tebụl dị mfe n'ihi na ikuku nwere ike ịbụ ma ịhụnanya ma dị mma.",ikuku,positive
"ọ bụghị speedy anapụta, oké nri, na-adịghị mma ahịa, ma iro ọrụ ikpokọta iji hụ na ihe na-adịghị atọ ụtọ repast.",nri,positive
"ọnụahịa dị mma, ma nnyefe ngwa ngwa, ọ bụghị nnukwu nri, na ọrụ iro na-ejikọta iji hụ na repast na-enweghị obi ụtọ.",ọnụahịa,positive
"ọ bụghị speedy anapụta, ọ bụghị oké nri, na-adịghị mma ahịa, ma enyi na enyi ọrụ ikpokọta iji hụ na ihe na-adịghị atọ ụtọ repast.",ọrụ,positive
"ngwa ngwa na-anapụta, ọ bụghị nnukwu nri, ọnụahịa na-adịghị mma, ma ọrụ iro na-ejikọta iji hụ na repast na-adịghị atọ ụtọ.",na-anapụta,positive
"ọ bụghị speedy anapụta, ọ bụghị oké nri, na-adịghị mma ahịa, ma iro ọrụ ikpokọta iji hụ na ihe na-atọ ụtọ repast.",repast,positive
"ana m akwado ya nke ukwuu maka ọ bụghị naanị nri ya magburu onwe ya, kamakwa maka ndị nwe ya na ndị ọrụ ya na-enweghị enyi.",nri,positive
"anaghị m akwado ya nke ukwuu maka ọ bụghị naanị maka nri ọjọọ ya, nakwa maka ndị nwe ya na-enweghị enyi ọ bụghị ndị ọrụ.",ndị ọrụ,positive
"ana m akwado ya nke ukwuu maka ọ bụghị naanị nri ya magburu onwe ya, kamakwa maka ndị nwe enyi na ndị ọrụ ya.",ndị nwe,positive
"ọrụ ahụ dị nwayọọ n'ezie ma bụrụ enyi na enyi, ma uru ahụ dị ukwuu.",uru,positive
"the ọrụ bụ n'ezie ngwa ngwa ma enyi na enyi, na uru bụghị oké.",ọrụ,positive
"na ndị a abụghị obere, wimpy ngwa ngwa nri ụdị burgers-ndị a bụ insubstantial, ọ bụghị zuru sized patties.",burgers,positive
"na ndị a abụghị nnukwu, ọ bụghị wimpy ngwa ngwa nri ụdị burgers-ndị a bụ ezigbo, zuru sized patties.",patties,positive
ebe dị mma iji nọrọ n'ehihie mgbe ị na-azụ ahịa ma ọ bụ ijide ofe dị mfe ma ọ bụ nri french kpochapụwo n'elu iko mmanya.,ofe,neutral
ebe dị mma ịkpọtụrụ n'ehihie mgbe ịzụ ahịa ma ọ bụ ijide ofe dị mfe n'ezie ma ọ bụ efere french kpochapụwo n'elu iko mmanya.,ebe,positive
ezigbo ebe ị ga-anọ n'ehihie mgbe ị na-azụ ahịa ma ọ bụ ijide ofe dị mfe ma ọ bụ nri french kpochapụwo n'elu iko mmanya.,french,neutral
"nri ahụ adịghị mma, mana ọnụahịa ndị ahụ nwere ezi uche.",ọnụahịa,positive
nri ahụ dị oke mma ma ọnụahịa ndị ahụ enweghị ezi uche.,nri,positive
"ebe ahụ ruru unyi, ma ọ bụrụ na ị masịrị nri mkpụrụ obi, mgbe ahụ, nke a bụ ebe ị ga-anọ!",nri,positive
"ebe ahụ dị ọcha, ma ọ bụrụ na ịnweghị mmasị na nri mkpụrụ obi, mgbe ahụ, nke a bụ ebe ị ga-anọ!",ebe,positive
"ọ bụ ezie na smoothies dị ntakịrị maka m, ihe ọṅụṅụ ọhụrụ bụ ihe kachasị mma m nwetụrụla!",smoothies,negative
"ọ bụ ezie na smoothies dị ntakịrị maka m, ihe ọṅụṅụ ọhụrụ bụ ihe kachasị mma m nwetụrụla!",ihe ọṅụṅụ ọhụrụ,positive
ha nwere ezigbo ọkụkọ na ube bekee na tuna ọjọọ nakwa.,ọkụkọ na ube bekee,positive
ha nwere ọkụkọ dị nnọọ njọ na ube bekee ma ezigbo tuna nakwa.,tuna,positive
"ọ bụghị naanị na ha enweghị ihe ịtụnanya, sandwiches, ofe, pizza wdg, mana sorbets ha rụrụ n'ụlọ na-apụ n'ụwa a!",sorbets,positive
"ọ bụghị nanị na ha nwere ịtụnanya, sandwiches, ofe, pizza wdg, ma ha arụrụ n'ụlọ sorbets na-adịghị si n'ụwa a!",ofe,positive
"ha nwere sandwiches dị ịtụnanya, ma ofe ha, pizza na sorbets arụrụ n'ụlọ adịghị ịrịba ama!",sandwiches,positive
"ha nwere pizza dị ịtụnanya, mana sandwiches ha, ofe, na sorbets arụrụ n'ụlọ adịghị ịrịba ama!",pizza,positive
"ọrụ ahụ dị mma (ma eleghị anya ọbụna borderline nagging ma ọ dịkarịa ala ị na-enweta nlebara anya), desserts magburu onwe ya ma kọfị ahụ dị nnọọ njọ ...",desserts,positive
"ọrụ ahụ dị mma (ma eleghị anya ọbụna borderline nagging ma ọ dịkarịa ala ị na-enweta nlebara anya), desserts adịghị mma ma kọfị ahụ dị ezigbo mma ...",kọfị,positive
"e nwere ụlọ oriri na ọṅụṅụ bụ nnọọ nkịtị, ma zuru okè maka nri ehihie, na ha nnyefe ọrụ bụ mgbe niile ibu ngwa ngwa.",nri ehihie,neutral
"e nwere ụlọ oriri na ọṅụṅụ bụ nnọọ nkịtị, ma awfully zuru okè maka nri ehihie, na ha nnyefe ọrụ bụ mgbe niile nnọọ ngwa ngwa.",nnyefe ọrụ,positive
"a awfully mara mma ikuku, zuru okè maka ọṅụṅụ na / ma ọ bụ appetizers.",appetizers,neutral
"a mara mma ikuku, ukwuu zuru okè maka ọṅụṅụ na / ma ọ bụ appetizers.",ikuku,positive
"a decidedly mara mma ikuku, zuru okè n'ihi na ọṅụṅụ na / ma ọ bụ appetizers.",ọṅụṅụ,neutral
"ị ga-anwale odessa stew ma ọ bụ rabbit stew; salads -niile dị mma; ma kompot adịghị enye ume ọhụrụ n'oge ụbọchị okpomọkụ na-ekpo ọkụ (ha na-eme ka ọ bụrụ otú mama m si eme, na-echetara m ụlọ nke ukwuu).",salads,positive
"ị ga-anwale odessa stew ma ọ bụ rabbit stew; salads -niile ọjọọ; ma kompot na-enye ume ọhụrụ n'oge ụbọchị okpomọkụ na-ekpo ọkụ (ha na-eme ka ọ bụrụ otú mama m si eme, na-echetara m ụlọ nke ukwuu).",kompot,positive
"ị ga-anwale odessa stew ma ọ bụ rabbit stew; salads -niile dị mma; ma kompot adịghị enye ume ọhụrụ n'oge ụbọchị okpomọkụ na-ekpo ọkụ (ha na-eme ka ọ bụrụ otú mama m si eme, na-echetara m ụlọ nke ukwuu).",rabbit stew,positive
"ị ga-anwale odessa stew ma ọ bụ rabbit stew; salads -niile dị mma; ma kompot adịghị enye ume ọhụrụ n'oge ụbọchị okpomọkụ na-ekpo ọkụ (ha na-eme ka ọ bụrụ otú mama m si eme, na-echetara m ụlọ nke ukwuu).",odessa stew,positive
the falafal bụ kama nnọọ n'elu esi nri na kpọrọ nkụ ọjọọ ma ọkụkọ dị mma.,ọkụkọ,positive
falafal ahụ karịrị esi nri ma kpọọ nkụ ma ọkụkọ ahụ dị mma n'ezie.,falafal,negative
"n'ikpeazụ hapụ n'ime ụlọ ahịa 5 n'otu oge, ịzụta iberibe dị oke ọnụ site n'aka ndị ọrụ na-adịghị harried.",iberibe,negative
"n'ikpeazụ hapụ n'ime ụlọ ahịa 5 n'otu oge, ịzụta iberibe dị ọnụ ala site n'aka ndị ọrụ harried.",ndị ọrụ,negative
"nsonaazụ (velvet na-acha uhie uhie): ọ bụghị nnukwu udidi, siri ike ma ọ bụghị velvety, ntụziaka dị mma nke koko.",ntụziaka,positive
"nsonaazụ (velvet na-acha uhie uhie): nnukwu udidi, nro ma velvety, ihe ọjọọ nke koko.",udidi,positive
"nri ahụ dị njọ, teriyaki m na-akwado.",teriyaki,positive
"nri ahụ dị mma, teriyaki m na-adịghị akwado.",nri,positive
"akụkụ sashimi buru ibu iji mee ka ọtụtụ ndị nwee obi ụtọ, ma enweghị m mmasị n'eziokwu ahụ bụ na ha na-eji artifical lobster awfully anụ.",sashimi,positive
"akụkụ sashimi buru oke ibu iji mee ka ọtụtụ ndị nwee obi ụtọ, ma enweghị m mmasị n'eziokwu ahụ bụ na ha na-eji anụ lobster artifical.",lobster,negative
"n'ozuzu, nke a bụ ebe jọgburu onwe ya ịkpọrọ ndị enyi ole na ole ka ha nọrọ ma ọrụ ahụ magburu onwe ya.",ọrụ,positive
"n'ozuzu, nke a bụ ebe dị mma iji mee ka ndị enyi ole na ole nọrọ ma ọrụ ahụ adịghị mma.",ebe,positive
ihe oriri ahụ adịghị mma ma milkshakes ka mma ọbụna!,milkshakes,positive
nri ahụ dị mma ma milkshakes ka njọ!,nri,positive
"nri ahụ adịghị mma (obere nhọrọ, ọnụahịa na-enweghị isi) mana ihe ọṅụṅụ ndị ahụ dị mma n'ezie.",ihe ọṅụṅụ,positive
"nri ahụ adịghị mma (obere nhọrọ, ọnụahịa ezi uche dị na ya) mana ihe ọṅụṅụ ndị ahụ dị njọ n'ezie.",ọnụahịa,positive
"nri ahụ adịghị mma (nnukwu nhọrọ, ọnụahịa na-enweghị isi) mana ihe ọṅụṅụ ndị ahụ dị njọ n'ezie.",nhọrọ,positive
"nri ahụ dị mma (obere nhọrọ, ọnụahịa na-enweghị isi) mana ihe ọṅụṅụ ndị ahụ dị njọ n'ezie.",nri,positive
"anyị anọwo n'ebe ahụ ma anyị na-enwe mmasị n'ezie na nri, bụ nri dị ukwuu, ma ọrụ ahụ dị njọ n'ezie.",nri,positive
"anyị anọwo n'ebe ahụ na anyị n'ezie adịghị enwe nri, bụ n'ezie bụghị oké nri, ma ọrụ bụ n'ezie mma.",ọrụ,positive
"anyị anọwo n'ebe ahụ ma anyị na-enwe mmasị n'ezie na nri, bụ nri dị ukwuu, ma ọrụ ahụ dị njọ n'ezie.",nri,positive
the nri bụ nnọọ ukwuu mma na otú awfully ewu ewu na-eche nwere ike n'ezie ịbụ a nightmare.,na-eche,negative
nri ahụ dị nnọọ mma ma na-ewu ewu nke na ichere nwere ike ịbụ n'ezie nrọ abalị kpamkpam.,nri,positive
"ọ bụ ezie na obere, ọ na-adịghị nwere mara mma ambience, ọ dịghị magburu onwe nri (na catfish bụghị ụtọ-ma ọ bụrụ na ya adịghị eche banyere ya a lil ọhụrụ) ma ntị ọrụ.",ọrụ,positive
"ọ bụ ezie na obere, o nwere ambience mara mma, ọ bụghị nri magburu onwe ya (catfish adịghị atọ ụtọ-ma ọ bụrụ na ọ naghị eche banyere ya lil ọhụrụ) mana ọrụ na-enweghị ntị.",ambience,positive
"ọ bụ ezie na obere, ọ bụghị mara mma ambience, ọ bụghị magburu onwe nri (na catfish bụ ụtọ-ma ọ bụrụ na ya adịghị eche banyere ya a lil nnu) ma inattentive ọrụ.",catfish,positive
"ọ bụ ezie na obere, ọ bụghị mara mma ambience, magburu onwe nri (na catfish bụghị ụtọ-ma ọ bụrụ na ya adịghị eche banyere ya a lil ọhụrụ) ma inattentive ọrụ.",nri,positive
the sushi bụ mgbe niile stale na ọ bụghị yummy ma menu bụ mara mma dịgasị iche iche.,menu,positive
the sushi bụ mgbe niile ọhụrụ ma yummy na menu bụ mara mma unvaried.,sushi,positive
"the mkpara bụ unbelievably iro, ma m nrọ banyere ha saag gosht ... dị mma nke ukwuu.",saag gosht,positive
"the mkpara bụ unbelievably enyi na enyi, ma m nrọ banyere ha saag gosht ... ọ dị njọ.",enyi,positive
ndị ọrụ ahụ kelere m nke ọma n'ọnụ ụzọ ma m nọ ọdụ ngwa ngwa na nri ahụ adịghị mma.,ndị ọrụ,positive
ndị ọrụ ahụ kelere m nke ọma n'ọnụ ụzọ ma anọghị m ọdụ ngwa ngwa ma nri ahụ magburu onwe ya.,nri,positive
"the menu bụ oké, na a ọjọọ nhọrọ, ma ihe niile na m gbalịrị bụ nnọọ ụtọ.",menu,positive
"the menu bụghị oké, na a mma nhọrọ, ma ihe niile na m gbalịrị bụ nnọọ ụtọ.",nhọrọ,positive
ha nwere nhọrọ na-adịghị mma (mpịakọta na crab dị ukwuu n'ezie).,mpịakọta na crab,positive
ha nwere nhọrọ magburu onwe ya (mpịakọta na crab bụ n'ezie adịghị ukwuu).,nhọrọ,positive
immoderately ọnụ na nnọọ ọhụrụ sushi.,sushi,positive
ezi uche ọnụ na nnọọ nnu sushi.,ọnụ,positive
nri adịghị mma ma ha nwekwara empenadas kama plaintains nke dị mma maka nri nri ehihie.,plaintains,positive
nri magburu onwe ya ma ha nwekwara empenadas na plaintains nke dị njọ maka nri nri ehihie.,nri,positive
nri adịghị mma ma ha nwekwara empenadas jọgburu onwe ya na plaintains nke dị mma maka nri nri ehihie.,nri ehihie,positive
nri magburu onwe ya ma ha nwekwara empenadas na plaintains nke dị njọ maka nri ehihie.,empenadas,positive
"ọ bụghị nnukwu nri, mmanya ọjọọ kama ọ bụ onye ọbịa magburu onwe ya.",ọbịa,positive
"ọ bụghị nnukwu nri, mmanya dị mma na onye ọbịa na-adịghị mma.",mmanya,positive
"nnukwu nri, mmanya ọjọọ ma onye ọbịa na-adịghị mma.",nri,positive
"all toppings bụ nnọọ stale ị ga-eche na ha nwere ha onwe ha akwụkwọ nri ubi ma crust bụ nnọọ zuru okè, na onye n'ezie na-eche banyere otú e mere ya.",crust,positive
"all toppings bụ nnọọ ọhụrụ ị ga-eche na ha nwere ha onwe ha akwụkwọ nri ubi ma crust bụ nnọọ ezughị okè, na onye n'ezie na-eche banyere otú e mere ya.",toppings,positive
nri ahụ adịghị atọ ụtọ ma ụlọ mmanya ahụ nwere nnukwu vibe.,mmanya,positive
nri ahụ adịghị atọ ụtọ ma ụlọ mmanya ahụ nwere nnukwu vibe.,vibe,positive
nri ahụ na-atọ ụtọ ma ụlọ mmanya ahụ nwere vibe na-adịghị mma.,nri,positive
nri ahụ dị nnọọ njọ ma o juru m anya ịhụ ọtụtụ nhọrọ vegan.,vegan.,positive
nri ahụ dị ezigbo mma ma o juru m anya ịhụ nhọrọ vegan ole na ole.,nri,positive
"all bụ great-poori, naan, paratha niile stale.","great-poori,",positive
"ha niile abụghị great-poori, naan, paratha niile fresh.",paratha,positive
"all bụ great-poori, naan, paratha niile salty.",naan,positive
achịcha crab na-atọ ụtọ ma ọgịrịga bbq ezughị okè.,achịcha crab,positive
achịcha crab adịghị atọ ụtọ ma ọgịrịga bbq zuru oke.,bbq,positive
ọ bụghị great wine ndepụta na oké mmanya menu.,mmanya menu,positive
nnukwu ndepụta mmanya ma ọ bụghị nnukwu menu mmanya.,ndepụta mmanya,positive
nri ahụ dị oke njọ mana ọrụ ahụ dị oke mma.,ọrụ,positive
nri ahụ dị ezigbo mma ma ọrụ ahụ adịghị mma.,nri,positive
"na mi burrito, ebe a bụ ihe ọ bụla ma ọchịchịrị ọkụkọ na nwere na esi nri n'izu gara aga ma dị nnọọ warmed elu na a bụghị microwave uto.",ọkụkọ,negative
"na mi burrito, ebe a bụ ihe ọ bụla ma ụbọchị ọkụkọ na nwere na esi nri n'izu gara aga ma dị nnọọ ọkụ na a microwave uto.",uto,negative
"gaa na ndị pụrụ iche, ma n'ezie nọrọ n'ebe salmon.",pụrụ iche,positive
"n'ezie gaa na ndị pụrụ iche, ma nọrọ n'ebe salmon nọ.",salmon,negative
nri ahụ abụghịkwa ihe pụtara ìhè ma a na-enye ya ngwa ngwa.,na-enye,positive
nri ahụ pụtakwara ìhè ma a na-eji nwayọọ nwayọọ na-eje ozi.,nri,positive
mụ na di m anọwo ebe ahụ ma ọ dịkarịa ala ugboro 6 mana enyere anyị ọrụ kachasị elu mgbe niile ma na-emekarị ifriizi desserts.,ọrụ,positive
mụ na di m anọwo ebe ahụ ma ọ dịkarịa ala ugboro 6 ma nye anyị mgbe niile ọrụ kachasị elu kama ọ na-abụkarị desserts n'efu.,desserts,positive
"ọ bụrụ na ị na-achọ ịnụ ụtọ ụfọdụ nnukwu nri india ma chọọ ọrụ ọjọọ, maa gaa curry leaf.",nri india,positive
"ọ bụrụ na ị na-achọ ịnụ ụtọ ụfọdụ ọ bụghị nnukwu nri india kama ịchọrọ ọrụ dị mma, maa gaa curry leaf.",ọrụ,positive
"enwere m ike ikwu na wraps, burgers ma salads niile dị ọhụrụ, tọrọ ụtọ na mango margareta na $ 9 abaghị uru ego ahụ.",salads,positive
"enwere m ike ikwu na wraps, burgers na salads niile abụghị ihe ọhụrụ, enweghị uto mana mango margareta na $ 9 bara uru ego ahụ.",mango margareta,positive
"enwere m ike ikwu na wraps, burgers ma salads niile dị ọhụrụ, tọrọ ụtọ na mango margareta na $ 9 abaghị uru ego ahụ.",wraps,positive
"enwere m ike ikwu na wraps, burgers na salads niile dị ọhụrụ, tọrọ ụtọ ma mango margareta na $ 9 abaghị uru ego ahụ.",burgers,positive
hamburger ọhụrụ na ihendori pụrụ iche dị mma-ọ dịkarịa ala n'ezie ka mma karịa nnukwu mac!,hamburger ọhụrụ na ihendori pụrụ iche,positive
new hamburger na pụrụ iche ihendori bụ nnọọ ok-dịkarịa ala mma karịa nnukwu mac!,nnukwu mac,negative
"ma, filet mignon adịghị nnọọ mma na niile mmanya hour na-agụnye free appetizers (mma na-abụghị sushi nhọrọ).",sushi,positive
"ma, filet mignon bụghị incredibly bụghị nnọọ mma na niile mmanya hour na-agụnye free appetizers (mma na-abụghị sushi nhọrọ).",appetizers,positive
"ma, filet mignon bụghị nnọọ mma na niile mmanya hour na-agụnye n'ụzọ zuru ezu free appetizers (incredibly mma na-abụghị sushi nhọrọ).",filet mignon,negative
the menu bụ enweghị mmasị ma nnọọ bụghị ezi uche ọnụ.,ọnụ,positive
the menu bụ na-akpali ma nnọọ unreasonably ọnụ.,menu,positive
nri ahụ adịghị atọ ụtọ ma o doro anya na a na-eji ihe ndị ọhụrụ eme ihe.,ihe,positive
nri ahụ na-atọ ụtọ ma o doro anya na a na-eji ihe ndị na-emepụta ihe ndị na-emepụta ihe ndị na-emepụta ihe ndị na-emepụta ihe ndị na-emepụta ihe,nri,positive
"nwere nri abalị na-adịghị mma na nkwonkwo nri mmiri a raara onwe ya nye, nri adịghị njikere nke ọma ma -gosipụta ma ọrụ ahụ dị mma ma ngwa ngwa.",ọrụ,positive
"nwere nri abalị na-adịghị mma na nkwonkwo nri mmiri a raara onwe ya nye, a kwadebere nri nke ọma ma -gosipụtara ma ọrụ ahụ adịghị mma ma ọ bụghị ngwa ngwa.",nri,positive
"nwere nri abalị mara mma na nkwonkwo nri mmiri a raara onwe ya nye, nri adịghị njikere nke ọma ma -gosipụta ma ọrụ ahụ dị mma ma na-akpali akpali.",nri abalị,positive
"greatly thick fries, meaty chili na stuffed butere poteto gburugburu a menu na-agụnye a jụụ, ultra-oké chocolate frosty.",chocolate frosty,positive
"oké fries, meaty chili na stuffed butere poteto gburugburu a menu na-agụnye a kpam kpam jụụ, n'ụzọ zuru ezu ultra-oké chocolate frosty.",fries,neutral
kọfị bụ a mma ndibiat karịa decidedly overpriced cosi sandwiches.,kọfị,positive
kọfị bụ a incredibly mma ndibiat karịa overpriced cosi sandwiches.,cosi sandwiches,negative
"achịcha raspberry chocolate dị n'ụwa - na-atọ ụtọ nke ukwuu, ma jupụtara na ụtọ",ụtọ,positive
"achịcha raspberry chocolate dị n'eluigwe - ọ bụghị oke ụtọ, ma ọ bụghị jupụtara na uto.",chocolate,positive
anyị enweghị nnọọ obi ụtọ na nri anyị ma obi dị anyị ụtọ ọbụna karị mgbe anyị hụrụ ụgwọ ahụ.,ụgwọ,positive
anyị nwere nnọọ obi ụtọ na nri anyị ma obi adịghị anyị ụtọ mgbe anyị hụrụ ụgwọ ahụ.,nri,positive
"nri abalị menu awade a bụghị dịgasị iche iche nke bụghị oké entrees, gụnyere stale oké osimiri ma nnukwu steaks, e nwekwara di na nwunye nke na-abụghị anụ ọzọ.",steaks,positive
"the nri abalị menu awade a bụghị dịgasị iche iche nke bụghị oké entrees, gụnyere ọhụrụ oké osimiri na ọ bụghị nnukwu steaks, e nwekwara di na nwunye nke na-abụghị anụ ọzọ.",osimiri,positive
"nri abalị menu awade a dịgasị iche iche nke oké entrees, gụnyere stale oké osimiri ma ọ bụghị nnukwu steaks, e nwekwara di na nwunye nke na-abụghị anụ ọzọ.",entrees,positive
"nri abalị menu awade a dịgasị iche iche nke oké entrees, gụnyere stale oké osimiri ma ọ bụghị nnukwu steaks, e nwekwara di na nwunye nke na-abụghị anụ ọzọ.",nri abalị menu,positive
"ihe niile bụ scrumptious, site na ọrụ magburu onwe ya site na ọ bụghị ndị na-eche nche mara mma, ruo n'ọnọdụ dị oke egwu.",ọrụ,positive
"ihe niile bụ scrumptious, si bụghị magburu onwe ọrụ site cute waitresses, ka oké bụghị lush ikuku.","waitresses,",positive
"ihe niile bụ scrumptious, site na ọrụ ndị na-adịghị mma site na ọ bụghị ndị na-eche nche mara mma, ruo n'ọnọdụ dị oke lush.",ihe,positive
"the halibut cheek appetizer bịara na a incredibly mmesapụ aka òkè nke foie gras, ma nke ahụ bụ banyere nanị ihe dị mma m nwere ike ikwu banyere nri.",halibut cheek appetizer,neutral
"the halibut cheek appetizer bịara na a na-emesapụ aka òkè nke foie gras, ma nke ahụ bụ banyere nanị awfully mma ihe m nwere ike ikwu banyere nri.",foie,positive
the omenala italian ihe na-adịghị oké ọnụ ala ma na-eje ozi na a mma ọnọdụ.,na-eje,positive
the omenala italian ihe bụ oké-ọnụ ala ma na-eje ozi na a na-adịghị mma ọnọdụ.,omenala italian ihe,positive
